priceUSD,price90emaUSD,mining_profitability90trx,sentinusd90stdUSD,price30wmaUSD,difficulty30trx,median_transaction_feeUSD,difficulty90var,mining_profitability,top100cap,difficulty30var,difficulty14wma,difficulty3ema,hashrate14trx,difficulty90mom,hashrate14var,price7rsiUSD,fee_to_rewardUSD,difficulty30roc,difficulty30mom,mediantransactionvalueUSD,category
221.019,253.845,-0.924,155037244,231.07,0.139,0.0221,6.00534483675303e+18,2.325,20.374,1.30708753842779e+18,47945173225.0,47616622557.0,-0.045,4653212102.0,5.8264241463948e+32,35.26,0.458,1.912,893014869.0,71.73100000000002,1
225.576,253.224,-0.92,155739592,230.375,0.133,0.0226,5.7461016218467e+18,2.45,20.417,1.23942216071984e+18,47845694960.0,47613593535.0,-0.042,6337690619.0,4.3280812221443e+32,45.83,0.421,1.912,893014869.0,69.458,1
225.106,252.606,-0.916,156272452,229.692,0.128,0.0225,5.47694079647626e+18,2.217,20.387,1.16998461510857e+18,47763700753.0,47612079024.0,-0.053,6337690619.0,4.2524510639567e+32,44.94600000000001,0.529,1.912,893014869.0,66.086,1
231.562,252.143,-0.913,156531426,229.469,0.122,0.0232,5.19786236064249e+18,2.502,20.398,1.09877490159636e+18,47699190605.0,47611321769.0,-0.081,6337690619.0,4.8341841434018e+32,57.935,0.498,1.912,893014869.0,73.192,1
235.075,251.768,-0.909,156526764,229.501,0.117,0.0235,4.90886631434381e+18,2.574,20.409,1.02579302018187e+18,47652164515.0,47610943141.0,-0.099,6337690619.0,4.5184737333152e+32,63.415,0.37,1.912,893014869.0,64.102,0
234.385,251.386,-0.905,156010654,229.507,0.111,0.0234,4.60995265758154e+18,2.4730000000000003,20.405,9.51038970866172e+17,47622622485.0,47610753827.0,-0.102,6337690619.0,4.5206550730144e+32,61.576,0.38,1.912,893014869.0,42.784,0
239.501,251.125,-0.901,156184511,229.872,0.106,0.024,4.30129742675968e+18,2.491,20.436,8.74037862288064e+17,47611682250.0,47614850682.0,-0.103,6346073641.0,4.4319457063082e+32,69.279,0.35,1.929,901397891.0,65.156,0
240.104,250.883,-0.897,156136525,230.307,0.1,0.024,3.98318227968937e+18,2.374,20.449,7.93822948923015e+17,47615980212.0,47629124350.0,-0.111,6370524123.0,4.5265476773912e+32,70.10300000000001,0.47,1.982,925848373.0,64.556,0
235.564,250.546,-0.893,156328914,230.475,0.095,0.0236,3.65504649617238e+18,2.6910000000000003,20.432,8.08022610336285e+17,47619965474.0,47636261184.0,-0.114,6370524123.0,2.8526858877647e+32,56.733,0.423,-2.74,-1342039791.0,66.058,0
234.61900000000003,250.196,-0.889,156363012,230.625,0.09,0.0235,3.31689007621079e+18,2.645,20.425,7.93095777449411e+17,47623638036.0,47639829601.0,-0.1,6370524123.0,3.0983174172469e+32,54.224,0.391,-3.646,-1802992670.0,73.471,0
232.198,249.801,-0.885,156992866,230.668,0.085,0.0232,2.96871301980488e+18,2.23,20.404,7.70944983295852e+17,47626997899.0,47641613809.0,-0.068,6370524123.0,3.7755430922591e+32,47.89,0.452,-3.646,-1802992670.0,73.854,0
240.039,249.586,-0.88,155852335,231.261,0.08,0.024,2.6105153269528e+18,2.595,20.444000000000006,7.41570227877183e+17,47630045061.0,47642505914.0,-0.04,6370524123.0,2.4705958893717e+32,63.848,0.441,-3.646,-1802992670.0,64.586,0
242.641,249.433,-0.8759999999999999,154679312,232.041,0.075,0.0243,2.2422969976564e+18,2.471,20.492,7.04971511192355e+17,47632779523.0,47642951966.0,-0.037000000000000005,6370524123.0,2.805234326773e+32,67.68,0.413,-3.646,-1802992670.0,50.791,0
241.37,249.256,-0.872,154381989,232.741,0.071,0.0241,2.0035586016582e+18,2.532,20.494,6.61148833241367e+17,47635201285.0,47643174992.0,-0.056,5184483601.0,3.0266474111881e+32,63.824,0.482,-3.646,-1802992670.0,75.084,0
241.467,249.085,-0.868,154288533,233.439,0.066,0.0241,1.92418128255123e+18,2.7910000000000004,20.53,6.10102194024219e+17,47637310347.0,47643286505.0,-0.065,3187982055.0,2.9829375686334e+32,64.008,0.4370000000000001,-3.646,-1802992670.0,104.683,0
241.493,248.918,-0.863,154006644,234.127,0.062,0.0241,1.84229452403914e+18,2.391,20.53,5.5183159354196e+17,47639106709.0,47643342261.0,-0.041,3187982055.0,4.0656280908256e+32,64.065,0.4270000000000001,-3.646,-1802992670.0,101.083,0
242.205,248.771,-0.8590000000000001,153257493,234.849,0.058,0.0242,1.757898326124e+18,2.6910000000000003,20.553,4.86337031793279e+17,47640590371.0,47643370140.0,-0.006,3187982055.0,4.3020542655872e+32,65.78699999999999,0.381,-3.646,-1802992670.0,77.334,0
236.365,248.498,-0.855,153265806,235.173,0.054000000000000006,0.0236,1.67099268880453e+18,2.527,20.615,4.13618508779487e+17,47641761332.0,47643384079.0,0.03,3187982055.0,3.7398554310746e+32,45.101000000000006,0.364,-3.646,-1802992670.0,68.751,0
237.222,248.25,-0.85,152622688,235.518,0.051,0.0237,1.58157761208176e+18,2.362,20.626,3.33676024499536e+17,47642619594.0,47643391048.0,0.073,3187982055.0,4.0841954410483e+32,47.904,0.41,-3.646,-1802992670.0,61.583,0
236.928,248.001,-0.846,152639606,235.808,0.047,0.0237,1.48965309595491e+18,2.387,20.607,2.46509578953163e+17,47643165156.0,47643394533.0,0.087,3187982055.0,4.334458079538e+32,46.947,0.396,-3.646,-1802992670.0,46.832,0
236.816,247.755,-0.841,153178416,236.068,0.044,0.0237,1.40215043365745e+18,2.6830000000000003,20.602,1.59800308801995e+17,47721457802.0,47936120467.0,0.118,3773430439.0,4.9354068061312e+32,46.53,0.306,-2.462,-1217544287.0,48.20399999999999,1
236.105,247.499,-0.8370000000000001,152855381,236.255,0.042,0.0236,1.32484476389609e+18,2.432,20.63,1.00658761019949e+17,47871094000.0,48371803856.0,0.13699999999999998,4352071282.0,4.4773913999853e+32,43.676,0.411,-1.2919999999999998,-638903444.0,66.828,1
232.979,247.18,-0.8320000000000001,152850339,236.212,0.041,0.0233,1.24286242143103e+18,2.232,20.625,9.55155174934446e+16,48009643634.0,48589645550.0,0.142,4352071282.0,4.4343856715826e+32,33.222,0.481,-0.142,-69164286.0,116.615,1
233.256,246.874,-0.828,152063749,236.167,0.04,0.0233,1.15620340626332e+18,2.5580000000000003,20.638,1.32508498939609e+17,48137106704.0,48698566397.0,0.129,4352071282.0,4.6439805801515e+32,34.833,0.414,2.514,1196922731.0,105.549,1
235.065,246.615,-0.823,151683250,236.218,0.039,0.0235,1.0648677183935e+18,2.438,20.628,1.66317871442428e+17,48253483210.0,48753026821.0,0.136,4352071282.0,4.843741092319e+32,44.96100000000001,0.373,2.514,1196922731.0,104.25,1
237.015,246.404,-0.8190000000000001,150942254,236.376,0.039,0.0237,9.68855357819978e+17,2.376,20.691,1.96943635001901e+17,48358773152.0,48780257033.0,0.135,4352071282.0,4.8557502206466e+32,53.96,0.443,2.514,1196922731.0,97.448,1
240.003,246.263,-0.8140000000000001,148306543,236.723,0.039,0.024,8.69227127977017e+17,2.075,20.642,2.24385789618553e+17,48452976529.0,48793872139.0,0.114,4337309955.0,4.5565994023943e+32,64.372,0.454,2.514,1196922731.0,80.779,1
239.853,246.122,-0.81,148607201,237.047,0.039,0.024,8.70999029292991e+17,2.897,20.633000000000006,2.4864433529081e+17,48536093343.0,48800679692.0,0.066,2123110928.0,4.9150174008282e+32,63.533,0.37,2.514,1196922731.0,48.95399999999999,1
238.622,245.957,-0.805,147796015,237.275,0.039,0.0239,8.71657942952444e+17,2.323,20.626,2.69719272020509e+17,48608123593.0,48804083468.0,0.044,2123110928.0,4.9910964432855e+32,56.462,0.439,2.514,1196922731.0,71.82600000000002,1
237.372,245.769,-0.8,147350442,237.4,0.04,0.0237,8.71203868954591e+17,2.585,20.635,2.87610599806599e+17,48669067278.0,48805785356.0,0.018000000000000002,2123110928.0,4.5499184894839e+32,49.89,0.5,2.514,1196922731.0,79.237,1
237.443,245.586,-0.7959999999999999,147423928,237.49,0.041,0.0237,8.6963680729917e+17,2.4,20.62,3.02318318649606e+17,48718924400.0,48806636301.0,-0.002,2123110928.0,4.3164796998001e+32,50.274,0.462,2.514,1196922731.0,78.976,1
237.222,245.402,-0.7909999999999999,145078716,237.531,0.041,0.0237,8.66956757986181e+17,2.397,20.615,3.13842428549267e+17,48757694957.0,48807061773.0,-0.027000000000000003,2123110928.0,4.3411650928583e+32,48.915,0.491,2.514,1196922731.0,78.596,1
236.889,245.215,-0.7859999999999999,143834601,237.524,0.042,0.0237,8.63163721016672e+17,2.492,20.606,3.22182929505845e+17,48785378950.0,48807274509.0,-0.027000000000000003,2123110928.0,4.231624278696e+32,46.692,0.462,2.514,1196922731.0,52.43899999999999,1
234.263,244.974,-0.782,143298104,237.323,0.043,0.0234,8.5825769639012e+17,2.526,20.599,3.27339821519077e+17,48801976380.0,48807380877.0,-0.045,2123110928.0,4.5843913316992e+32,32.935,0.499,2.514,1196922731.0,28.517,1
232.298,244.695,-0.777,133364948,236.99,0.043,0.0232,8.47483914737943e+17,2.477,20.621,3.20768279311548e+17,48771279523.0,48671655105.0,-0.051,1851553016.0,3.6941867120095e+32,26.197,1.057,1.944,925364819.0,79.132,1
227.302,244.313,-0.772,134569082,236.34,0.043,0.0227,8.32390370296332e+17,2.193,20.649,3.21599895145021e+17,48611479643.0,48130623129.0,-0.054000000000000006,905214837.0,3.6308929856565e+32,16.304000000000002,0.654,-0.044,-20973360.0,110.615,1
224.221,243.872,-0.768,135620863,235.506,0.042,0.0224,8.17094501434655e+17,2.567,20.626,3.22754061815775e+17,48463278774.0,47860107141.0,-0.064,905214837.0,3.7178120841501e+32,12.819,0.493,-0.062,-29356382.0,106.245,1
226.123,243.482,-0.763,136017899,234.828,0.041,0.0226,8.01596308153434e+17,2.275,20.581,3.24820690855264e+17,48326676915.0,47724849147.0,-0.061,905214837.0,3.8044804265719e+32,24.448,0.506,-0.113,-53806864.0,85.82,1
225.462,243.085,-0.758,136171996,234.138,0.039,0.0225,7.85895790451884e+17,2.4090000000000003,20.565,3.26880886164292e+17,48201674067.0,47657220151.0,-0.065,905214837.0,2.9689168934378e+32,23.194000000000006,0.476,-0.113,-53806864.0,77.833,1
224.648,242.68,-0.753,136595985,233.416,0.037000000000000005,0.0225,7.69992948331053e+17,2.267,20.557,3.28934647743119e+17,48088270229.0,47623405652.0,-0.065,905214837.0,2.9488327884509e+32,21.603,0.46,-0.113,-53806864.0,103.966,1
225.153,242.295,-0.7490000000000001,111142563,232.749,0.035,0.0225,7.57772150749004e+17,2.733,20.545,3.30981975591485e+17,47986465401.0,47606498403.0,-0.046,757531903.0,3.3666959249276e+32,25.308000000000003,0.32,-0.113,-53806864.0,100.988,1
224.866,241.912,-0.7440000000000001,110034024,232.078,0.033,0.0225,7.56211856396255e+17,2.139,20.552,3.33022869709652e+17,47896259584.0,47598044778.0,0.002,162036203.0,3.8465303003943e+32,24.539,0.34700000000000003,-0.113,-53806864.0,64.398,1
226.036,241.563,-0.7390000000000001,108511439,231.516,0.03,0.0226,7.54645079146365e+17,2.5610000000000004,20.59,3.35057330097619e+17,47817652777.0,47593817966.0,0.036000000000000004,162036203.0,3.6482537584632e+32,34.075,0.441,-0.113,-53806864.0,77.56,1
229.474,241.297,-0.7340000000000001,109067966,231.211,0.028,0.0229,7.53071819000382e+17,2.344,20.609,3.37085356755648e+17,47750644980.0,47591704560.0,0.075,162036203.0,3.8696688875226e+32,54.01300000000001,0.468,-0.113,-53806864.0,115.141,1
229.253,241.033,-0.7290000000000001,108875358,230.917,0.025,0.0229,7.51492075958305e+17,2.599,20.62,3.39106949682692e+17,47695236194.0,47590647857.0,0.117,162036203.0,4.2439477462448e+32,52.817,0.474,-0.113,-53806864.0,106.217,1
229.8,240.786,-0.725,109271881,230.685,0.023,0.023,7.49905850019348e+17,2.026,20.633000000000006,3.41122108879536e+17,47651426418.0,47590119505.0,0.166,162036203.0,4.4894148370522e+32,55.654,0.515,-0.113,-53806864.0,100.642,1
230.569,240.561,-0.72,110417067,230.527,0.02,0.0231,7.48313141184037e+17,2.559,20.627,3.43130834346181e+17,47619215653.0,47589855329.0,0.174,162036203.0,5.1010171913875e+32,59.636,0.515,-0.113,-53806864.0,92.659,1
230.832,240.347,-0.715,109145060,230.412,0.018000000000000002,0.0231,7.46713949451846e+17,2.592,20.642,3.45133126082626e+17,47598603898.0,47589723242.0,0.17600000000000002,162036203.0,4.1391276994452e+32,61.033,0.424,-0.113,-53806864.0,79.41199999999998,1
233.557,240.198,-0.71,109869480,230.484,0.016,0.0234,7.58506196848083e+17,2.253,20.645,3.63420976581968e+17,47794187443.0,48356893285.0,0.195,1696508377.0,4.715656633455e+32,72.527,0.431,3.108,1480665310.0,64.657,1
235.626,240.098,-0.705,112234277,230.698,0.015,0.0236,7.87442902560932e+17,2.343,20.633000000000006,4.19508686381384e+17,48059946116.0,49024639820.0,0.21,2264831404.0,4.6032523140912e+32,78.218,0.55,4.301,2048988337.0,91.012,1
241.816,240.135,-0.701,115931821,231.314,0.016,0.0242,8.15113074621809e+17,2.222,20.664,4.82419688818344e+17,48305678168.0,49358513087.0,0.192,2264831404.0,4.8800987045079e+32,87.35700000000001,0.6779999999999999,3.035,1463539954.0,101.152,1
250.867,240.371,-0.696,125471571,232.503,0.017,0.0251,8.41516713031238e+17,3.035,20.663,5.3521644676658e+17,48531383599.0,49525449721.0,0.157,2264831404.0,5.476915774752e+32,92.632,0.591,1.813,884899110.0,126.211,1
248.304,240.546,-0.691,127713182,233.495,0.018000000000000002,0.0248,8.66653817788957e+17,2.513,20.656,5.86273101525549e+17,48737062409.0,49608918038.0,0.153,2264831404.0,5.5696018623782e+32,81.411,0.6970000000000001,1.813,884899110.0,109.892,1
247.452,240.697,-0.6859999999999999,133964944,234.399,0.02,0.0247,8.90524388894704e+17,2.363,20.81,6.3558965309499e+17,48922714598.0,49650652196.0,0.168,2264831404.0,5.7845647069043e+32,77.758,0.738,1.813,884899110.0,83.052,1
243.001,240.748,-0.6809999999999999,131526351,234.985,0.023,0.0243,9.12972662201385e+17,2.3680000000000003,20.849,6.83166101474902e+17,49088340166.0,49671519276.0,0.16699999999999998,2274831479.0,5.9893052851266e+32,61.06,0.457,1.813,884899110.0,75.267,1
243.39,240.806,-0.6759999999999999,131514684,235.579,0.026,0.0243,9.17262855023624e+17,2.385,20.849,7.29002446665286e+17,49233939113.0,49681952815.0,0.135,2974836710.0,6.4333263097921e+32,61.893,0.453,1.813,884899110.0,62.666,1
245.632,240.912,-0.6709999999999999,131579459,236.304,0.028,0.0246,9.19367948227838e+17,2.749,20.816,7.73098688666403e+17,49359511439.0,49687169585.0,0.103,2974836710.0,6.4898968418443e+32,66.692,0.726,1.813,884899110.0,85.67299999999999,1
245.012,241.002,-0.6659999999999999,131729727,236.978,0.031,0.0245,9.1928794181455e+17,2.401,20.828000000000007,8.15454827478778e+17,49465057144.0,49689777970.0,0.08199999999999999,2974836710.0,6.3307125788848e+32,64.092,0.5329999999999999,1.813,884899110.0,71.499,1
243.21400000000003,241.051,-0.6609999999999999,131843518,237.524,0.034,0.0243,9.17022835783238e+17,2.523,20.828000000000007,8.56070863100838e+17,49550576228.0,49691082162.0,0.081,2974836710.0,6.4182703445113e+32,56.61,0.418,1.813,884899110.0,70.355,1
242.511,241.083,-0.6559999999999999,131911731,238.015,0.037000000000000005,0.0243,9.12572630134161e+17,2.463,20.832,8.94946795533631e+17,49616068691.0,49691734259.0,0.093,2974836710.0,6.0967358689665e+32,53.752,0.438,1.813,884899110.0,68.443,1
242.731,241.11900000000003,-0.6509999999999999,132603783,238.508,0.04,0.0243,9.05937324867584e+17,2.452,20.832,9.32082624776634e+17,49661534533.0,49692060307.0,0.116,2974836710.0,5.639742158374e+32,54.589,0.47,1.813,884899110.0,80.325,1
246.389,241.235,-0.6459999999999999,130643435,239.227,0.043,0.0246,8.97116919982195e+17,2.364,20.845,9.67478350830895e+17,49686973755.0,49692223331.0,0.115,2974836710.0,5.9492686627307e+32,66.399,0.517,1.813,884899110.0,61.935,1
249.74,241.422,-0.6409999999999999,130724606,240.142,0.045,0.025,8.80708850186191e+17,2.553,20.862,9.89016055024189e+17,49665477230.0,49591395625.0,0.103,2773018274.0,5.4623788544661e+32,73.706,0.435,1.4,683080674.0,68.625,1
252.903,241.674,-0.635,131310149,241.234,0.047,0.0253,8.60374753131102e+17,2.648,20.81,1.00516278405746e+18,49628683121.0,49496705278.0,0.079,2684465287.0,5.6457303491124e+32,78.78699999999998,0.532,1.218,594527687.0,116.419,1
262.642,242.135,-0.63,136562211,242.913,0.049,0.0263,8.3826130944e+17,2.699,20.799,1.01943941227348e+18,49594654453.0,49449360105.0,0.061,2684465287.0,4.9341683242574e+32,87.478,0.82,1.784,866085599.0,213.26,1
260.055,242.529,-0.625,136723380,244.361,0.051,0.026,8.14368519112622e+17,2.436,20.817,9.86749371691303e+17,49563391228.0,49425687518.0,0.051,2684465287.0,4.3680780247384e+32,77.623,0.627,3.808,1812423778.0,85.796,1
257.569,242.86,-0.62,136800183,245.578,0.052000000000000005,0.0258,7.88696382150017e+17,2.938,20.836,9.46759597887586e+17,49534893445.0,49413851225.0,0.032,2684465287.0,3.8671404023639e+32,68.916,0.628,3.808,1812423778.0,136.22299999999998,1
256.101,243.151,-0.614,133596512,246.628,0.053,0.0256,7.61244898552185e+17,2.617,20.78,8.99470090862854e+17,49509161104.0,49407933078.0,0.046,2684465287.0,4.3083856552179e+32,63.974,0.564,3.808,1812423778.0,100.549,1
257.741,243.471,-0.609,129833426,247.72,0.054000000000000006,0.0258,7.6732270039951e+17,2.65,20.788,8.44880850617106e+17,49486194205.0,49404974005.0,0.064,416577122.0,4.3790822984482e+32,67.053,0.468,3.808,1812423778.0,64.80199999999999,1
264.51,243.93400000000003,-0.604,128920624,249.179,0.055,0.0265,7.66450024167244e+17,2.506,20.78,7.82991877149295e+17,49465992748.0,49403494468.0,0.087,-44375757.0,3.3588162062838e+32,76.661,0.5870000000000001,3.808,1812423778.0,157.536,1
271.941,244.549,-0.598,131158162,251.031,0.056,0.0541,7.65576861711073e+17,3.105,20.833,7.13803170459943e+17,49448556734.0,49402754700.0,0.127,-44375757.0,4.0111000506769e+32,83.007,0.7809999999999999,3.808,1812423778.0,138.02100000000002,1
267.655,245.057,-0.593,131340474,252.507,0.056,0.0535,7.64703213030736e+17,2.488,20.845,6.373147305501e+17,49433886161.0,49402384815.0,0.152,-44375757.0,3.9799550821428e+32,70.168,1.276,3.808,1812423778.0,134.29,1
268.562,245.574,-0.5870000000000001,131483438,253.949,0.056,0.0537,7.63829078126232e+17,2.959,20.843000000000004,5.53526557417669e+17,49421981031.0,49402199873.0,0.17,-44375757.0,3.8929253773741e+32,71.266,1.247,3.808,1812423778.0,150.737,1
269.981,246.11,-0.581,132369449,255.391,0.056,0.027000000000000003,7.62954456996774e+17,2.504,20.816,4.6243865106527e+17,49412841343.0,49402107402.0,0.17800000000000002,-44375757.0,3.8124792739569e+32,73.074,1.195,3.808,1812423778.0,95.974,1
281.268,246.883,-0.5760000000000001,138752306,257.474,0.056,0.0281,7.62079349643936e+17,3.119,20.851,3.64051011491332e+17,49406467097.0,49402061167.0,0.16899999999999998,-44375757.0,3.6542005606682e+32,82.999,0.962,3.808,1812423778.0,62.953,0
291.386,247.861,-0.57,135465372,260.098,0.056,0.0291,7.66673982013833e+17,2.837,20.835,2.60381486533837e+17,49436043636.0,49526483083.0,0.172,204514312.0,3.4673555168294e+32,87.73,1.036,4.331,2061313846.0,46.596,0
304.274,249.101,-0.564,136193138,263.421,0.057,0.0304,8.28740269061964e+17,2.904,20.785,2.2920238625194e+17,49656076742.0,50301424693.0,0.165,1629975615.0,3.236017572952e+32,91.319,1.298,7.327000000000001,3486775150.0,12.873,0
293.763,250.082,-0.5579999999999999,137294084,265.908,0.058,0.0294,8.90150551046586e+17,3.13,20.827,1.71006394979844e+17,49861007006.0,50688895498.0,0.146,1629975615.0,2.7534140491277e+32,71.435,0.865,7.327000000000001,3486775150.0,40.582,0
290.261,250.965,-0.552,136563638,268.033,0.06,0.0337,9.50904827967701e+17,2.795,20.807,2.2648139786643e+17,50049991067.0,50882630901.0,0.138,1629975615.0,2.6983010495583e+32,65.862,0.805,3.974,1952302976.0,99.464,0
290.258,251.829,-0.545,137323176,270.036,0.062,0.029,1.01100309982636e+18,3.002,20.808000000000003,2.86895278969586e+17,50223028925.0,50979498602.0,0.134,1629975615.0,2.674397732279e+32,65.85600000000001,0.679,2.785,1383979949.0,91.77,0
282.262,252.498,-0.539,138811664,271.406,0.064,0.0282,1.07044536662098e+18,2.599,20.886,3.43052714520871e+17,50380120578.0,51027932453.0,0.128,1629975615.0,2.0053884518667e+32,53.003,0.812,2.785,1383979949.0,100.965,0
277.177,253.04,-0.5329999999999999,136703039,272.361,0.067,0.0277,1.12923162835262e+18,2.8560000000000003,20.931,3.94953704521859e+17,50521266029.0,51052149378.0,0.117,1629975615.0,1.6101118907053e+32,46.3,0.6509999999999999,2.785,1383979949.0,67.196,0
277.466,253.577,-0.527,136298489,273.277,0.07,0.0277,1.19360076962333e+18,2.656,20.919,4.42598248970453e+17,50646465275.0,51064257841.0,0.124,2199714773.0,2.0241590127175e+32,46.746,1.157,2.785,1383979949.0,21.602,0
274.834,254.044,-0.521,137736436,273.962,0.07200000000000001,0.0275,1.24383900282808e+18,2.758,20.903,4.8598634786875e+17,50755718319.0,51070312072.0,0.135,3465801790.0,2.0670529829854e+32,42.951,0.515,2.785,1383979949.0,18.328,0
276.116,254.529,-0.515,137763980,274.67,0.075,0.0276,1.29111136392131e+18,2.861,20.906,5.25118001215177e+17,50849025158.0,51073339188.0,0.147,3465801790.0,1.5254517995131e+32,45.467,1.018,2.785,1383979949.0,67.73100000000001,0
278.551,255.057,-0.509,137730330,275.464,0.077,0.0279,1.3354178529046e+18,2.481,20.91,5.59993209010782e+17,50926385794.0,51074852746.0,0.145,3465801790.0,1.5811471754598e+32,50.32100000000001,0.8029999999999999,2.785,1383979949.0,54.738,0
276.546,255.529,-0.502,137616428,276.053,0.079,0.0277,1.3767584697769e+18,2.98,0.0,5.90611971253994e+17,50987800227.0,51075609525.0,0.134,3465801790.0,1.6341706077267e+32,46.357,0.7070000000000001,2.785,1383979949.0,64.012,0
277.064,256.003,-0.496,137684382,276.60900000000004,0.08199999999999999,0.0277,1.4151332145403e+18,2.552,0.0,6.16974287946908e+17,51033268456.0,51075987914.0,0.132,3465801790.0,1.7471664268853e+32,47.6,0.755,2.785,1383979949.0,105.1,0
282.7290000000001,256.59,-0.49,137107034,277.461,0.084,0.0283,1.45054208719113e+18,3.055,0.0,6.39080159088476e+17,51062790482.0,51076177109.0,0.14300000000000002,3465801790.0,1.7917447079109e+32,59.56800000000001,0.5489999999999999,2.785,1383979949.0,100.234,0
288.564,257.293,-0.484,137512921,278.605,0.086,0.0289,1.5112586509754e+18,2.702,20.909,6.96518172570288e+17,51147129785.0,51341634761.0,0.174,3996527900.0,2.839586306382e+32,68.27600000000001,0.524,3.853,1914706058.0,63.596,0
290.788,258.029,-0.478,139798901,279.793,0.08800000000000001,0.0291,1.61199120136222e+18,2.7880000000000003,20.906,8.19016749464158e+17,51302333723.0,51809969803.0,0.193,4667740332.0,2.6329491930797e+32,71.048,0.586,5.204,2585918491.0,76.529,0
291.318,258.761,-0.471,139790503,280.913,0.091,0.0291,1.70734404809313e+18,2.7960000000000003,20.943,9.26655383157604e+17,51446090627.0,52044137324.0,0.212,4667740332.0,2.2331622475233e+32,71.735,0.835,5.204,2585918491.0,99.471,0
294.087,259.53700000000003,-0.465,140343756,282.1140000000001,0.094,0.0294,1.79731719116764e+18,2.62,20.959,1.00729598197157e+18,51578400497.0,52161221085.0,0.225,4667740332.0,2.249792445935e+32,75.305,0.815,5.632999999999999,2787736927.0,99.073,0
290.8040000000001,260.224,-0.459,140449856,283.008,0.097,0.0414,1.88191063058573e+18,3.057,20.96,1.06390647210246e+18,51699263334.0,52219762965.0,0.22,4667740332.0,2.3577967967388e+32,64.10300000000001,1.017,5.822,2876289914.0,110.169,0
287.751,260.829,-0.453,140448193,283.624,0.1,0.032,1.96112436634688e+18,2.6180000000000003,20.927,1.10213242074222e+18,51808679137.0,52249033905.0,0.208,4667740332.0,2.2836484255293e+32,55.198,1.007,5.822,2876289914.0,108.501,0
284.668,261.353,-0.447,138975961,283.986,0.103,0.0302,2.03495839845266e+18,2.98,20.933000000000003,1.12197382789032e+18,51906647906.0,52263669376.0,0.18600000000000005,4667740332.0,2.1492492386499e+32,47.432,0.991,5.822,2876289914.0,95.867,0
280.98,261.784,-0.441,138301192,284.058,0.106,0.0281,2.10372860300335e+18,2.625,20.93,1.12343069354518e+18,51993169642.0,52270987111.0,0.194,4659357310.0,3.0295253577584e+32,39.647,0.8370000000000001,5.822,2876289914.0,53.549,0
280.317,262.192,-0.435,140320750,284.0370000000001,0.108,0.028,2.16807882539926e+18,2.612,20.933000000000003,1.10650301770891e+18,52068244343.0,52274645978.0,0.212,4634906828.0,3.4664151269393e+32,38.329,0.5489999999999999,5.822,2876289914.0,48.114,0
282.591,262.64,-0.428,140312515,284.11,0.111,0.0283,2.22712476105284e+18,2.94,20.948,1.07119080037941e+18,52131872011.0,52276475412.0,0.218,4634906828.0,3.4685855487321e+32,45.576,0.6859999999999999,5.822,2876289914.0,72.779,0
283.586,263.1,-0.422,140522898,284.194,0.113,0.0369,2.28086640996621e+18,2.41,20.826,1.0174940415593e+18,52184052646.0,52277390129.0,0.231,4634906828.0,3.254588594495e+32,48.655,1.025,5.822,2876289914.0,129.195,0
282.593,263.529,-0.416,140968161,284.173,0.115,0.0334,2.32930377213778e+18,2.982,20.768,9.45412741247009e+17,52224786246.0,52277847487.0,0.193,4634906828.0,5.9939309978452e+32,45.648,1.01,5.822,2876289914.0,123.216,0
279.10900000000004,263.871,-0.411,140930778,283.905,0.117,0.0522,2.37243684756757e+18,2.719,20.673,8.54946899442008e+17,52254072813.0,52278076166.0,0.157,4634906828.0,6.1059418380906e+32,36.431,1.027,5.822,2876289914.0,81.601,0
278.091,264.184,-0.405,139957643,283.546,0.118,0.0278,2.41026563625714e+18,2.517,20.686,7.46096516144824e+17,52271912346.0,52278190506.0,0.129,4634906828.0,6.0248677288048e+32,34.083,0.727,5.822,2876289914.0,98.181,0
272.54200000000003,264.368,-0.399,139558628,282.808,0.119,0.0273,2.45721965513513e+18,2.859,20.57,6.32233228010258e+17,52310072894.0,52397377857.0,0.112,4873167190.0,5.294812666862e+32,24.18,0.5539999999999999,6.305,3114550276.0,70.7,0
263.326,264.345,-0.393,139642762,281.471,0.121,0.0263,2.51003801652324e+18,2.497,20.929,5.08320247068492e+17,52364008756.0,52548610133.0,0.095,5056444392.0,5.2999223341791e+32,15.47,0.5329999999999999,6.675,3297827478.0,70.711,0
264.516,264.348,-0.387,139458415,280.248,0.122,0.0265,2.5565433828779e+18,2.667,21.176,3.97553113011061e+17,52413929975.0,52624226271.0,0.105,5056444392.0,6.1473054639048e+32,19.821,0.6809999999999999,6.141,3048937409.0,97.62,0
265.458,264.373,-0.382,139346728,279.145,0.123,0.0265,2.59673575419858e+18,2.387,21.175,4.07284319929238e+17,52459836550.0,52662034340.0,0.155,5056444392.0,9.5590789891504e+32,23.462,0.6409999999999999,3.179,1623476106.0,104.25,0
267.668,264.445,-0.377,139491350,278.267,0.124,0.0268,2.63061513048634e+18,2.355,21.163,4.11158472032256e+17,52501728482.0,52680938375.0,0.16899999999999998,5056444392.0,9.7040053476366e+32,31.916,0.807,3.179,1623476106.0,97.851,0
