difficulty14ema,difficulty14sma,difficulty14trx,difficulty14wma,difficulty30ema,difficulty3ema,difficulty7ema,difficulty90std,fee_to_reward90smaUSD,hashrate14std,hashrate30sma,hashrate30wma,hashrate90ema,median_transaction_feeUSD,mediantransactionvalueUSD,mining_profitability,mining_profitability30std,mining_profitability3sma,mining_profitability3wma,mining_profitability7wma,mining_profitability90rsi,mining_profitability90trx,mining_profitability90wma,price7rsiUSD,price90rocUSD,price90varUSD,priceUSD,category
2872179176.0,2838722690.0,1.6669999999999998,2954781869.0,2562002156.0,3121528371.0,3035953405.0,1512434857.0,0.35100000000000003,5599693286299000.0,2.17835727982296e+16,2.34695383703692e+16,1.56621554945064e+16,0.0578,169.845,104.883,81.278,93.64,95.333,97.73200000000001,45.33,-0.958,223.27700000000002,32.312,-17.684,13681.0,578.305,0
2906498376.0,2875020456.0,1.663,2993561933.0,2598619641.0,3125550773.0,3059358347.0,1530079778.0,0.349,5629749049420793.0,2.21105622693814e+16,2.38643238989776e+16,1.59311795164218e+16,0.0619,176.013,93.369,80.018,93.189,95.198,95.964,45.246,-0.9590000000000001,218.25799999999998,48.163000000000004,-14.462,13950.0,618.523,0
2936241682.0,2911318221.0,1.646,3027502296.0,2632874708.0,3127561974.0,3076912054.0,1545495587.0,0.34600000000000003,4720718920191701.0,2.24513645629376e+16,2.42640161524097e+16,1.62031490258978e+16,0.057,204.514,96.52,79.931,98.257,96.86399999999999,95.96,45.273999999999994,-0.96,213.43,36.287,-28.406999999999996,14460.0,570.345,1
2962019215.0,2947615987.0,1.617,3056602956.0,2664919770.0,3128567574.0,3090077334.0,1558748421.0,0.34299999999999997,4395664618755619.0,2.28009473142067e+16,2.46137112625924e+16,1.64595993499609e+16,0.05,260.112,72.495,81.551,87.461,83.98200000000001,89.734,45.095,-0.9620000000000001,208.197,25.531999999999996,-43.925,15206.0,499.8,1
2984359743.0,2983913753.0,1.577,3080863915.0,2694897409.0,3129070374.0,3099951294.0,1569893060.0,0.33899999999999997,3651214722533184.0,2.31015746984536e+16,2.48609957798945e+16,1.66832094155088e+16,0.0573,218.533,99.28399999999999,77.59899999999999,89.43299999999999,89.89299999999999,91.35799999999999,45.339,-0.963,203.732,45.196000000000005,-38.686,15394.0,572.999,0
3003721533.0,3020211519.0,1.5290000000000001,3100285171.0,2722941007.0,3129321774.0,3107356764.0,1579768790.0,0.335,3637882429919908.0,2.34577692961805e+16,2.52593165762147e+16,1.69599640886057e+16,0.057999999999999996,160.041,93.461,77.906,88.413,91.90799999999999,91.774,45.294,-0.965,199.30599999999998,46.846000000000004,-40.879,15322.0,580.375,0
3061948788.0,3078713054.0,1.5019999999999998,3156313761.0,2769230358.0,3284873859.0,3190624059.0,1602907145.0,0.33399999999999996,4012636223137131.0,2.39327340569969e+16,2.57744095827684e+16,1.72782442382575e+16,0.0568,192.43400000000003,81.992,77.337,91.579,88.697,89.367,45.207,-0.9670000000000001,194.78400000000002,44.17,-46.055,14870.0,567.6569999999999,0
3162452123.0,3164021579.0,1.52,3254581860.0,2836746064.0,3550298829.0,3346898994.0,1641933565.0,0.33399999999999996,3837384246961940.0,2.4371256051436e+16,2.61825234510545e+16,1.75635245630305e+16,0.055999999999999994,165.668,66.869,74.045,80.774,76.342,83.156,45.09,-0.968,190.112,42.485,-38.827,15071.0,560.0830000000001,0
3249555013.0,3249330103.0,1.56,3341475489.0,2899905917.0,3683011314.0,3464105195.0,1677211377.0,0.332,3667295945282164.0,2.46412227139953e+16,2.64161098476021e+16,1.77927184231381e+16,0.0561,140.908,70.374,71.833,73.078,71.142,79.178,45.123000000000005,-0.97,185.65900000000002,42.823,-38.872,15229.0,561.09,0
3325044184.0,3298809220.0,1.6059999999999999,3416994649.0,2958990942.0,3749367556.0,3552009846.0,1708972741.0,0.332,3655922145868761.0,2.48532510327111e+16,2.65945457541304e+16,1.8004020859227e+16,0.0605,223.97799999999998,82.03,68.101,73.09100000000001,75.618,78.936,45.233999999999995,-0.971,181.58900000000003,55.952,-38.577,14896.0,604.807,0
3390468133.0,3347819979.0,1.6469999999999998,3485916593.0,3014264030.0,3782545678.0,3617938334.0,1737410518.0,0.332,3163774890284600.0,2.51008236043309e+16,2.67597809020411e+16,1.82108422870534e+16,0.0678,227.079,92.501,61.761,81.635,85.323,81.829,45.335,-0.973,177.921,69.54,-34.643,14050.0,677.6060000000001,0
3447168888.0,3396830738.0,1.6769999999999998,3548303769.0,3065971111.0,3799134738.0,3667384700.0,1762685577.0,0.33,3295732129080000.0,2.54024826480526e+16,2.70928455122988e+16,1.84757320184e+16,0.0662,175.55200000000002,85.625,57.82,86.719,87.318,82.289,45.28,-0.975,174.245,64.56,-33.2,13471.0,662.002,0
3496309543.0,3445841497.0,1.694,3604156177.0,3114342253.0,3807429269.0,3704469475.0,1784932276.0,0.33,3396853459240500.0,2.57729236980798e+16,2.73746116168027e+16,1.87239545513552e+16,0.0661,158.835,96.40799999999999,49.672,91.51100000000001,92.162,85.931,45.385,-0.977,170.958,64.336,-27.820999999999998,13217.0,661.3530000000001,0
3538898111.0,3494852256.0,1.696,3653473817.0,3159592675.0,3811576534.0,3732283056.0,1804262639.0,0.325,3988060535502700.0,2.61543594465293e+16,2.78345406553711e+16,1.90355560732132e+16,0.0642,145.575,81.271,45.608999999999995,87.76799999999999,87.042,85.685,45.261,-0.978,167.49,57.478,-10.895999999999999,13324.0,642.185,0
3575808202.0,3543863015.0,1.683,3696256689.0,3201923715.0,3813650166.0,3753143242.0,1820769553.0,0.325,3806025543514104.0,2.65146946605007e+16,2.82429079591618e+16,1.93311274266653e+16,0.062,185.998,80.342,39.265,86.007,83.33,85.23200000000001,45.254,-0.98,164.10299999999998,50.153,-15.523,13487.0,619.677,0
3607796949.0,3592873774.0,1.656,3732504794.0,3241523721.0,3814686983.0,3768788381.0,1834529235.0,0.324,3913006978634957.0,2.68379096693385e+16,2.85768685573221e+16,1.96027748223866e+16,0.0627,165.665,88.848,37.975,83.48700000000001,84.75,86.42399999999999,45.339,-0.982,161.017,52.596000000000004,-26.725,13474.0,627.479,0
3635520529.0,3641884533.0,1.618,3762218131.0,3278568887.0,3815205391.0,3780522235.0,1847878045.0,0.325,3988359624311520.0,2.714194465207e+16,2.88877712742781e+16,1.98677006896343e+16,0.063,159.774,74.49,35.536,81.227,80.251,83.367,45.218999999999994,-0.9840000000000001,157.727,53.556000000000004,-31.250999999999998,13237.0,630.3009999999999,0
3659547631.0,3690895291.0,1.569,3785396699.0,3313224043.0,3815464595.0,3789322626.0,1862872939.0,0.324,3861435402085400.0,2.74486227218378e+16,2.9114357036533e+16,2.01047627396868e+16,0.0626,146.355,86.072,35.414,83.137,82.67399999999999,83.475,45.336999999999996,-0.986,154.81799999999998,51.663999999999994,-29.489,13101.0,625.927,0
3680371120.0,3739906050.0,1.5130000000000001,3802040500.0,3345643382.0,3815594197.0,3795922919.0,1875523777.0,0.324,3536266095743214.0,2.79027478140356e+16,2.94237210648757e+16,2.03715540016969e+16,0.0637,152.899,90.213,31.67,83.59200000000001,86.212,84.848,45.38,-0.987,152.09799999999998,56.226000000000006,-25.379,13031.0,636.984,0
3752059394.0,3817653193.0,1.4809999999999999,3865790783.0,3401926594.0,4016813683.0,3901450482.0,1902746668.0,0.325,4921668393837124.0,2.84152727661396e+16,3.00253797011793e+16,2.07420353791704e+16,0.0639,137.014,69.744,30.767,82.01,79.288,80.939,45.203,-0.9890000000000001,149.019,57.0,-26.587,12896.0,638.79,0
3818480530.0,3875495477.0,1.464,3923466080.0,3456655066.0,4133515802.0,3988642342.0,1928238514.0,0.326,4919536111743316.0,2.87141851220171e+16,3.01586798639374e+16,2.09560879046588e+16,0.0633,102.49600000000001,69.325,28.182,76.42699999999999,72.946,77.87899999999999,45.2,-0.991,146.035,53.423,-25.955,12806.0,632.924,0
3876045516.0,3906530771.0,1.452,3973429072.0,3507852670.0,4191866861.0,4054036236.0,1950572341.0,0.326,5128571779190848.0,2.90528263191246e+16,3.04888625031941e+16,2.12390753359959e+16,0.0631,98.76100000000001,77.196,27.726999999999997,72.08800000000001,73.33,77.212,45.284,-0.993,143.333,52.467,-24.331,12763.0,631.464,0
3925935170.0,3937566066.0,1.44,4019254026.0,3555747202.0,4221042390.0,4103081657.0,1969855565.0,0.326,4945655364252278.0,2.93760711958573e+16,3.07775082328715e+16,2.15091359907899e+16,0.0632,81.884,80.775,26.765,75.765,77.673,77.55199999999999,45.321999999999996,-0.995,140.795,52.591,-18.436,12821.0,631.648,0
3969172870.0,3968601360.0,1.4240000000000002,4060940939.0,3600551765.0,4235630155.0,4139865723.0,1986177041.0,0.326,5195251052655672.0,2.98209186955909e+16,3.12871101761087e+16,2.18556363276085e+16,0.0625,110.95,67.711,25.807,75.227,73.646,74.915,45.205,-0.997,138.063,47.371,-7.129,12897.0,625.026,0
4006645543.0,3999636654.0,1.402,4098489814.0,3642465710.0,4242924037.0,4167453772.0,1999609295.0,0.325,4460061497427360.0,3.00344979280198e+16,3.14320308599231e+16,2.20800660631492e+16,0.0614,120.79,70.018,23.169,72.835,71.042,73.097,45.23,-0.9990000000000001,135.458,39.431,10.638,12718.0,613.511,0
4039121860.0,4030671949.0,1.374,4131900650.0,3681675530.0,4246570979.0,4188144809.0,2010210245.0,0.326,4311683487567600.0,3.01829369215527e+16,3.15339278174983e+16,2.22896008918808e+16,0.0614,100.208,77.922,23.21,71.884,73.585,73.828,45.318000000000005,-1.001,133.083,39.709,-0.358,12723.0,613.783,0
4067268001.0,4061707243.0,1.339,4161173446.0,3718355684.0,4248394449.0,4203663087.0,2018024511.0,0.325,4322513918209500.0,3.05684765866298e+16,3.19143380177671e+16,2.25926710926245e+16,0.0596,118.3,73.325,22.285,73.755,74.306,73.84899999999999,45.275,-1.003,130.673,29.401999999999997,-10.176,12859.0,596.009,0
4091661324.0,4092742537.0,1.2990000000000002,4186308203.0,3752669377.0,4249306185.0,4215301795.0,2028462009.0,0.325,4764423721268036.0,3.08235424862516e+16,3.23317836033968e+16,2.29101702590259e+16,0.0582,100.925,73.32600000000001,20.904,74.858,74.092,73.743,45.275,-1.004,128.32299999999998,23.813000000000002,-5.218999999999999,12946.0,582.231,0
4112802203.0,4123777832.0,1.253,4207304920.0,3784769283.0,4249762052.0,4224030826.0,2039947382.0,0.327,5415926313963662.0,3.11762025948193e+16,3.28329655074523e+16,2.32548228247421e+16,0.0563,95.977,62.29600000000001,21.589000000000002,69.649,67.811,70.736,45.17100000000001,-1.006,125.78200000000001,18.261,-11.258,13137.0,563.3480000000001,0
4131124299.0,4154813126.0,1.203,4224163599.0,3814798227.0,4249989986.0,4230577600.0,2049099376.0,0.326,6671269358892448.0,3.16906219806244e+16,3.3527145714638e+16,2.36653980551038e+16,0.0564,77.393,72.15,21.839000000000002,69.257,69.061,70.72399999999999,45.285,-1.008,123.51100000000001,19.449,-13.185,13348.0,564.372,0
4149686578.0,4187285812.0,1.151,4239567368.0,3844188109.0,4260165691.0,4240518549.0,2056658376.0,0.326,7073688361317242.0,3.22067393197098e+16,3.40866908403925e+16,2.40323908765261e+16,0.0564,102.53399999999999,65.813,20.619,66.753,67.339,69.436,45.224,-1.01,121.152,19.217,-15.966,13587.0,563.641,0
4263976446.0,4272367011.0,1.145,4348844005.0,3919199237.0,4633513140.0,4432104059.0,2092952787.0,0.327,7585156142461218.0,3.27031010048159e+16,3.47697140484657e+16,2.44447251219836e+16,0.0578,128.171,53.196999999999996,22.068,63.72,60.56100000000001,65.062,45.101000000000006,-1.012,118.568,36.455999999999996,-13.804,13776.0,577.854,0
4363027665.0,4357448210.0,1.165,4446776482.0,3989370937.0,4820186865.0,4575793191.0,2125229865.0,0.32799999999999996,7443053834803912.0,3.3071886346409e+16,3.51997947865661e+16,2.47727389093108e+16,0.057999999999999996,118.29700000000001,58.742,22.096999999999998,59.25,58.071999999999996,62.675,45.167,-1.014,116.161,38.323,-20.654,13976.0,579.582,0
4448872055.0,4413793026.0,1.196,4533364799.0,4055015431.0,4913523727.0,4683560041.0,2153670242.0,0.32799999999999996,7642576973598685.0,3.34753232606068e+16,3.56451405833593e+16,2.51068489595832e+16,0.0543,125.559,58.957,22.991,56.965,57.925,61.027,45.17,-1.016,113.825,22.258000000000003,-27.868000000000002,14278.0,543.197,0
4523270526.0,4467838931.0,1.228,4612440474.0,4116424796.0,4960192158.0,4764385178.0,2178424191.0,0.32799999999999996,8100023129252483.0,3.4114886743858e+16,3.64416204910572e+16,2.55620997918984e+16,0.0503,106.149,47.856,23.653000000000002,55.185,53.371,57.117,45.059,-1.018,111.31,14.408,-31.9,14749.0,502.664,0
4587749201.0,4521884836.0,1.2570000000000001,4684310029.0,4173872266.0,4983526374.0,4825004031.0,2199616175.0,0.326,8074245954317736.0,3.45510613934929e+16,3.6973614025677e+16,2.59313016982405e+16,0.0499,89.258,51.685,24.048000000000002,52.833,51.621,55.073,45.106,-1.02,108.93700000000001,13.936,-31.576999999999998,15226.0,499.324,0
4643630720.0,4575930741.0,1.276,4748973463.0,4227613448.0,4995193481.0,4870468170.0,2217348325.0,0.327,7597751236781997.0,3.48191961370262e+16,3.72919812392428e+16,2.62292017313289e+16,0.0469,93.73899999999999,41.739,26.396,47.093,46.074,50.922,45.005,-1.022,106.413,10.380999999999998,-38.292,15807.0,469.42800000000005,0
4692061369.0,4629976646.0,1.286,4806430776.0,4277887457.0,5001027035.0,4904566275.0,2231703114.0,0.327,7575821493437350.0,3.51572469967025e+16,3.76520347017391e+16,2.65406483923045e+16,0.0457,109.988,51.047,27.415,48.157,48.051,50.184,45.121,-1.024,104.162,9.238,-39.599000000000004,16438.0,457.005,0
4734034598.0,4684022551.0,1.285,4856681968.0,4324917982.0,5003943812.0,4930139854.0,2242745393.0,0.32799999999999996,7083358761624332.0,3.57316079215251e+16,3.83014170208294e+16,2.69512423384649e+16,0.0476,133.994,45.155,29.026,45.98,46.55,48.501000000000005,45.06,-1.0270000000000001,101.84899999999999,24.328000000000003,-38.235,16927.0,476.29699999999997,0
4770411397.0,4738068456.0,1.273,4899727040.0,4368914279.0,5005402201.0,4949320037.0,2258148164.0,0.327,5520734092503453.0,3.62744146658623e+16,3.88149379030085e+16,2.73191530913624e+16,0.0466,119.09700000000001,52.707,29.427,49.636,49.913000000000004,48.993,45.156000000000006,-1.0290000000000001,99.77600000000001,22.11,-40.198,17427.0,466.32199999999995,0
4801937956.0,4792114360.0,1.252,4935565991.0,4410072106.0,5006131395.0,4963705175.0,2271026221.0,0.326,7550737570161010.0,3.71138786830373e+16,3.98680928497643e+16,2.78747390968396e+16,0.0435,107.848,42.285,29.801,46.715,46.236999999999995,47.093999999999994,45.04600000000001,-1.031,97.516,16.569000000000003,-45.195,18040.0,434.95099999999996,1
4829260974.0,4846160265.0,1.2229999999999999,4964198822.0,4448574589.0,5006495992.0,4974494029.0,2281045718.0,0.325,7842732929044718.0,3.77502206491681e+16,4.06577512603584e+16,2.83468016232222e+16,0.0444,112.786,44.018,30.298000000000002,46.336000000000006,44.888000000000005,46.225,45.068999999999996,-1.033,95.35799999999999,23.318,-46.75899999999999,18451.0,444.394,0
4926698090.0,4939718939.0,1.217,5059382699.0,4520281992.0,5283267669.0,5120880358.0,2311238617.0,0.325,8924097329692994.0,3.85201466727403e+16,4.16330685071883e+16,2.88857211034818e+16,0.0452,83.139,36.63,30.115,40.977,40.035,43.645,44.989,-1.035,93.094,28.61,-48.522,18619.0,451.81199999999995,0
5085768490.0,5073255237.0,1.255,5216716986.0,4623471934.0,5701496879.0,5370591791.0,2365508358.0,0.321,8859433845998259.0,3.89236376492804e+16,4.20515463406949e+16,2.92400251032314e+16,0.0459,81.812,38.632,30.891,39.76,38.861999999999995,42.104,45.016000000000005,-1.037,90.95200000000001,33.993,-52.239,18248.0,459.325,0
5223629503.0,5205354143.0,1.3130000000000002,5356246433.0,4720004460.0,5910611484.0,5557875366.0,2414043661.0,0.321,8642123285226499.0,3.93836098404647e+16,4.25263580014389e+16,2.96146007798816e+16,0.0454,95.25200000000001,37.171,31.615,37.478,37.568000000000005,40.308,45.0,-1.0390000000000001,88.851,32.009,-50.369,18121.0,454.031,0
5343109048.0,5284844536.0,1.376,5478162692.0,4810309081.0,6015168787.0,5698338046.0,2457184356.0,0.32299999999999995,8603896350463206.0,3.97791437771872e+16,4.27956155622903e+16,2.99210293788658e+16,0.0451,110.508,34.871,31.435,36.891999999999996,36.265,38.433,44.974,-1.042,86.76700000000001,30.965,-46.788000000000004,18273.0,451.41,0
5446657987.0,5364334929.0,1.435,5589480233.0,4894787598.0,6067447438.0,5803685057.0,2495210268.0,0.326,8120974964374270.0,4.02826609718377e+16,4.32461493587087e+16,3.02911697798066e+16,0.0447,100.42,38.678000000000004,31.885,36.907,37.158,37.876999999999995,45.027,-1.044,84.833,29.146,-47.388999999999996,18401.0,447.11,0
5536400401.0,5443825322.0,1.482,5690199054.0,4973815888.0,6093586764.0,5882695315.0,2528352184.0,0.327,7857220884684106.0,4.09169559025979e+16,4.38526145792241e+16,3.07173610349718e+16,0.0408,120.946,31.916999999999998,31.676,35.155,34.663000000000004,36.132,44.95,-1.046,82.822,17.901,-51.821000000000005,18704.0,407.70300000000003,1
5614177159.0,5523315715.0,1.515,5780319156.0,5047745578.0,6106656426.0,5941953009.0,2556800032.0,0.32799999999999996,7861141992021246.0,4.13902138432446e+16,4.42090369971565e+16,3.10629465810285e+16,0.0403,108.48100000000001,36.814,30.006,35.803000000000004,35.492,35.981,45.019,-1.0490000000000002,80.979,17.048,-55.16,18720.0,403.32800000000003,1
5681583683.0,5602806108.0,1.5319999999999998,5859840540.0,5116905611.0,6113191258.0,5986396279.0,2580709051.0,0.32799999999999996,7808629033656462.0,4.18070787402849e+16,4.47473718193957e+16,3.14733082734883e+16,0.0425,84.40799999999999,34.498000000000005,30.423000000000002,34.409,34.84,35.509,44.992,-1.051,79.155,35.143,-52.42,18595.0,425.31,1
5740002670.0,5682296500.0,1.5330000000000001,5928763204.0,5181603706.0,6116458673.0,6019728731.0,2610721230.0,0.327,8513295667827165.0,4.26934278375306e+16,4.57321988817166e+16,3.20359146456372e+16,0.0416,69.681,34.141,30.714000000000002,35.150999999999996,34.705999999999996,35.024,44.988,-1.053,77.398,31.683000000000003,-50.338,18744.0,415.876,1
5790632460.0,5761786893.0,1.521,5987087149.0,5242127731.0,6118092381.0,6044728071.0,2638622854.0,0.326,8660749681414094.0,4.34602968999558e+16,4.66447575956343e+16,3.25810173545958e+16,0.0446,115.249,37.973,29.816,35.537,36.116,35.656,45.043,-1.055,75.766,49.972,-47.18899999999999,18681.0,445.898,0
5834511610.0,5841277286.0,1.495,6034812375.0,5298746980.0,6118909235.0,6063477575.0,2662757373.0,0.326,9458683429321480.0,4.42633417581552e+16,4.75581694649987e+16,3.31312846847169e+16,0.0488,123.089,38.65,28.134,36.921,37.673,36.43,45.053000000000004,-1.058,74.199,65.126,-43.15,18361.0,487.666,0
5872540207.0,5920767679.0,1.459,6071938882.0,5351713374.0,6119317662.0,6077539704.0,2683226439.0,0.327,8842612235835243.0,4.47321475667508e+16,4.80146684208534e+16,3.35314559130506e+16,0.0517,129.799,40.201,27.596,38.941,39.312,37.455999999999996,45.075,-1.06,72.72,72.127,-39.428000000000004,17942.0,517.354,0
5933288289.0,6015145552.0,1.423,6126256634.0,5414709338.0,6223734239.0,6140192482.0,2708609156.0,0.327,8846355983794773.0,4.54182323269688e+16,4.85254803263052e+16,3.39516378072968e+16,0.0505,102.416,40.705999999999996,26.669,39.852,40.195,38.554,45.083,-1.062,71.29899999999999,65.94,-38.561,17675.0,505.461,0
6072695537.0,6156001414.0,1.416,6254749580.0,5515621165.0,6601288445.0,6349855024.0,2760106516.0,0.327,9055224089829770.0,4.61764761613468e+16,4.91024470020991e+16,3.44001999610216e+16,0.0485,107.713,35.818000000000005,24.671,38.908,38.177,38.116,45.023,-1.065,69.811,56.373999999999995,-42.013000000000005,17373.0,485.296,0
6193515152.0,6257344507.0,1.4240000000000002,6364461745.0,5610022551.0,6790065547.0,6507101930.0,2805925171.0,0.327,9543632109559940.0,4.6868941009038e+16,4.97912705050094e+16,3.48936733785037e+16,0.0491,84.76299999999999,34.435,23.041999999999998,36.986,35.941,37.369,45.006,-1.067,68.347,58.354,-41.711000000000006,16998.0,490.961,0
6298225485.0,6318709975.0,1.435,6460661497.0,5698333525.0,6884454098.0,6625037110.0,2846339371.0,0.327,9551531879943280.0,4.75673115933771e+16,5.0508758226624e+16,3.54012849678567e+16,0.0501,87.891,38.56,20.759,36.271,36.728,37.654,45.068999999999996,-1.069,67.02,62.015,-43.427,16321.0,501.27099999999996,0
6388974440.0,6380075444.0,1.443,6548679187.0,5780947017.0,6931648374.0,6713488495.0,2881576519.0,0.326,1.03792106274899e+16,4.83589962274162e+16,5.14619898025534e+16,3.59933974085693e+16,0.0499,83.943,34.316,19.991,35.77,35.75,36.721,45.015,-1.072,65.658,60.628,-42.185,15749.0,498.97,0
6467623535.0,6441440913.0,1.444,6628514815.0,5858230606.0,6955245512.0,6779827034.0,2911824567.0,0.327,9041262535402390.0,4.88460446032347e+16,5.19902769543815e+16,3.64451347640019e+16,0.0492,88.09299999999999,33.61,17.267,35.495,34.67,35.742,45.006,-1.074,64.325,56.011,-42.318999999999996,15222.0,491.704,1
6535786083.0,6502806381.0,1.4369999999999998,6700168380.0,5930528157.0,6967044081.0,6829580938.0,2937237657.0,0.326,8256515665629630.0,4.94244444287975e+16,5.25625041539602e+16,3.69126167735119e+16,0.0487,63.8,34.897,15.1,34.274,34.371,35.264,45.026,-1.0759999999999998,63.074,52.68600000000001,-41.933,14754.0,486.543,1
6594860292.0,6564171850.0,1.421,6763639882.0,5998161350.0,6972943365.0,6866896366.0,2963143762.0,0.327,7768398613287874.0,4.98688895476123e+16,5.29949240365724e+16,3.73349098688036e+16,0.0487,83.931,32.911,14.725999999999999,33.806,33.69,34.48,45.0,-1.079,61.826,53.223,-39.69,14404.0,487.399,1
6646057940.0,6625537319.0,1.395,6818929322.0,6061431112.0,6975893007.0,6894882937.0,2992639105.0,0.327,6060154833857958.0,5.03856324862675e+16,5.33176821693089e+16,3.7720332522347e+16,0.0465,73.07,38.655,13.113,35.488,36.114000000000004,35.41,45.093,-1.081,60.748000000000005,39.42,-43.965,13980.0,464.777,1
6690429235.0,6686902787.0,1.361,6866036699.0,6120618953.0,6977367828.0,6915872865.0,3018102578.0,0.326,5634576881178371.0,5.10968245804169e+16,5.40225129134973e+16,3.8238797939904e+16,0.0456,77.477,30.409000000000002,11.514000000000001,33.992,33.575,34.177,44.983000000000004,-1.083,59.525,35.49,-46.99100000000001,13365.0,456.496,1
6728884357.0,6748268256.0,1.32,6904962014.0,6175988224.0,6978105239.0,6931615311.0,3039635507.0,0.326,5667367326381559.0,5.14998253465551e+16,5.44621232511522e+16,3.86711492997757e+16,0.0451,65.825,34.548,11.139000000000001,34.537,33.853,34.123000000000005,45.051,-1.0859999999999999,58.431999999999995,32.917,-47.508,12740.0,450.93199999999996,1
6762212129.0,6809633724.0,1.273,6935705267.0,6227785283.0,6978473944.0,6943422146.0,3057320944.0,0.325,5741837297864737.0,5.2038914383759e+16,5.49159059801862e+16,3.9107683549156e+16,0.0436,88.369,28.393,10.614,31.116999999999997,30.781,32.673,44.967,-1.088,57.247,26.791,-45.391999999999996,12455.0,435.88800000000003,1
6797471431.0,6874414496.0,1.2229999999999999,6964641690.0,6279325387.0,7002565419.0,6964230833.0,3073016869.0,0.325,5789210937537053.0,5.25615779268973e+16,5.51176314714218e+16,3.94606060974803e+16,0.0443,80.982,34.459,10.577,32.466,32.452,32.951,45.068999999999996,-1.09,56.229,33.912,-46.29600000000001,11972.0,443.35400000000004,1
6957924858.0,7008782071.0,1.21,7114836042.0,6390392919.0,7501718778.0,7223391159.0,3127295050.0,0.326,6040909117951902.0,5.33407596468577e+16,5.58411087925595e+16,3.99949988514815e+16,0.0444,96.06,23.949,10.447000000000001,28.934,28.193,30.570999999999998,44.923,-1.093,55.016000000000005,34.811,-45.332,11522.0,444.26099999999997,1
7096984495.0,7128262165.0,1.216,7247114717.0,6494294804.0,7751295457.0,7417761403.0,3175407181.0,0.325,5464482021154345.0,5.3825225629446e+16,5.6255037358585e+16,4.0429320907938e+16,0.0454,81.51899999999999,33.477,10.014,30.628,30.465,30.965,45.086000000000006,-1.095,54.058,43.915,-44.995,10947.0,453.541,1
7217502847.0,7201264271.0,1.2309999999999999,7363462713.0,6591493342.0,7876083796.0,7563539086.0,3217629871.0,0.326,7502155657176104.0,5.46733203359966e+16,5.72427016916413e+16,4.10601934768145e+16,0.0449,71.922,26.193,8.644,27.873,28.247,29.517,44.983000000000004,-1.097,52.978,40.393,-46.507,10267.0,448.574,1
7321952086.0,7274266377.0,1.246,7470077095.0,6682421006.0,7938477966.0,7672872349.0,3254192371.0,0.326,7409650059452333.0,5.4928934736776e+16,5.76035680160259e+16,4.14823155622462e+16,0.0439,59.135,25.963,8.892000000000001,28.544,27.291999999999998,28.456999999999997,44.98,-1.099,51.934,34.484,-47.411,9590.0,439.48,1
7412474759.0,7347268484.0,1.2570000000000001,7566957863.0,6767482369.0,7969675051.0,7754872295.0,3285283668.0,0.326,7370212317141210.0,5.52580226579906e+16,5.78808123351814e+16,4.18722915209592e+16,0.0435,61.051,27.769000000000002,8.566,26.642,26.904,28.006999999999998,45.012,-1.102,50.97,31.555999999999997,-46.809,9001.0,434.535,1
7490927743.0,7420270590.0,1.261,7654105016.0,6847055903.0,7985273594.0,7816372256.0,3311057890.0,0.327,7711098923389446.0,5.52918143457805e+16,5.77919972352289e+16,4.21362277206903e+16,0.0432,72.65899999999999,25.148000000000003,9.124,26.293000000000003,26.156999999999996,27.144000000000002,44.974,-1.104,49.983999999999995,29.875,-47.202,8378.0,431.727,1
7558920329.0,7493272696.0,1.256,7731518556.0,6921495660.0,7993072865.0,7862497226.0,3340909343.0,0.327,8114602265732526.0,5.59436045416541e+16,5.83899614044237e+16,4.26290635722861e+16,0.0427,74.42399999999999,32.203,8.972999999999999,28.373,29.112,28.16,45.1,-1.1059999999999999,49.193000000000005,27.232,-48.532,7652.0,427.341,1
7617847236.0,7566274802.0,1.2429999999999999,7799198481.0,6991132852.0,7996972500.0,7897090953.0,3370799087.0,0.327,1.00528801501697e+16,5.67757925987936e+16,5.93773972472201e+16,4.32580700894886e+16,0.0435,82.079,24.362,9.478,27.237,27.107,27.296999999999997,44.983999999999995,-1.109,48.263000000000005,38.577,-45.623999999999995,7049.0,435.189,1
7668917223.0,7639276908.0,1.222,7857144792.0,7056277322.0,7998922318.0,7923036249.0,3396220889.0,0.326,9918750655703470.0,5.74601593439361e+16,5.98491592981327e+16,4.37158730411029e+16,0.0441,73.486,28.805999999999997,9.592,28.456999999999997,27.891,27.53,45.065,-1.111,47.464,45.588,-39.449,6765.0,440.75,1
7713177878.0,7712279015.0,1.193,7905357489.0,7117218922.0,7999897227.0,7942495221.0,3417274464.0,0.327,9704326506953490.0,5.8124324186677e+16,6.04444627536142e+16,4.42207409501753e+16,0.0444,78.10300000000001,28.392,9.503,27.186999999999998,27.858,27.826999999999998,45.059,-1.113,46.681999999999995,49.373000000000005,-36.286,6577.0,443.871,1
7751537112.0,7785281121.0,1.157,7943836572.0,7174228807.0,8000384682.0,7957089450.0,3434040156.0,0.327,1.03385131295246e+16,5.87618308412377e+16,6.11337367755476e+16,4.47611218419659e+16,0.045,61.765,29.304000000000002,9.579,28.834,28.916999999999998,28.272,45.076,-1.115,45.946999999999996,55.903,-33.519,6433.0,449.566,1
