difficulty14trx,fee_to_rewardUSD,median_transaction_fee90rocUSD,median_transaction_feeUSD,mining_profitability14var,mining_profitability30trx,mining_profitability3wma,price30varUSD,price30wmaUSD,priceUSD,sentinusd90stdUSD,size90ema,top100cap90mom,transactionvalue90trxUSD,category
2.63,0.539,16.723,0.0605,7484.0,-1.631,571.0409999999999,38.13,120.95200000000001,121.008,64988454,131419.0,-0.494,0.003,1
2.616,0.565,19.108,0.0606,8081.0,-1.636,550.977,34.1,121.13,121.10799999999999,64494157,131265.0,-0.532,0.002,1
2.5789999999999997,0.517,23.413,0.0608,8363.0,-1.641,548.339,28.715999999999998,121.306,121.53399999999999,64496124,130856.0,-0.6970000000000001,0.0,1
2.522,0.7490000000000001,24.719,0.0606,7515.0,-1.646,540.705,22.486,121.43299999999999,121.286,65006703,131019.0,-0.608,-0.001,1
2.448,0.5770000000000001,23.785999999999998,0.0607,7350.0,-1.65,543.529,17.41,121.52799999999999,121.31,65246588,131039.0,-0.672,-0.002,1
2.399,0.602,26.44,0.0611,6782.0,-1.655,512.8430000000001,12.842,121.648,122.14,65106245,130740.0,-0.7340000000000001,-0.003,1
2.425,0.67,32.968,0.0613,8298.0,-1.6640000000000001,432.12800000000004,10.217,121.771,122.652,64971931,131401.0,-0.721,-0.004,1
2.485,1.83,37.064,0.0612,7359.0,-1.673,417.295,9.087,121.853,122.374,64543278,131225.0,-0.728,-0.004,1
2.552,0.588,37.150999999999996,0.0616,4851.0,-1.682,424.463,8.116,121.97399999999999,123.20100000000001,63919043,130835.0,-0.738,-0.005,1
2.609,0.607,44.058,0.0617,5688.0,-1.693,421.48199999999997,7.841,122.086,123.325,63971469,130484.0,-0.757,-0.006,1
2.645,0.63,47.89,0.0615,6273.0,-1.703,416.759,7.893,122.17,123.05,63911383,130551.0,-0.797,-0.006,1
2.657,0.833,51.521,0.0617,5379.0,-1.714,418.725,7.7010000000000005,122.273,123.374,64663054,130748.0,-0.775,-0.006,1
2.6430000000000002,0.8320000000000001,43.736000000000004,0.0564,4607.0,-1.724,416.70300000000003,9.701,121.695,112.777,65368070,131433.0,-0.6729999999999999,-0.006,1
2.6060000000000003,0.733,48.602,0.0543,4863.0,-1.735,389.912,14.449000000000002,120.869,108.50399999999999,65428209,131736.0,-0.56,-0.006,1
2.5469999999999997,0.5489999999999999,77.32,0.0585,4390.0,-1.746,379.115,14.898,120.62799999999999,117.03200000000001,64917506,131699.0,-0.693,-0.005,1
2.472,0.47600000000000003,71.053,0.0597,3786.0,-1.756,411.23699999999997,14.591,120.542,119.311,64706873,130921.0,-0.6709999999999999,-0.005,1
2.416,0.457,62.297,0.0597,3745.0,-1.767,374.19300000000004,13.562999999999999,120.456,119.368,64951464,130523.0,-0.764,-0.006,1
2.4219999999999997,0.831,66.09100000000001,0.0602,3543.0,-1.7790000000000001,339.244,12.405999999999999,120.427,120.405,64953846,130853.0,-0.782,-0.006,1
2.455,0.425,60.043,0.0608,2462.0,-1.791,322.505,11.739,120.465,121.615,64950165,130776.0,-0.7559999999999999,-0.006,1
2.4930000000000003,0.677,50.788999999999994,0.0614,2132.0,-1.8030000000000002,324.617,11.432,120.574,122.89299999999999,65160135,130823.0,-0.823,-0.005,1
2.522,0.645,45.299,0.0618,2187.0,-1.815,337.07099999999997,11.505,120.712,123.50299999999999,65174142,130973.0,-0.74,-0.005,1
2.5340000000000003,0.49200000000000005,40.566,0.0619,2152.0,-1.8259999999999998,334.884,11.681,120.86399999999999,123.83200000000001,65231832,130899.0,-0.552,-0.005,1
2.526,0.6,40.828,0.0621,1836.0,-1.8359999999999999,350.69699999999995,11.755999999999998,121.031,124.149,64799668,130383.0,-0.478,-0.004,1
2.497,0.557,42.026,0.0634,1825.0,-1.8459999999999999,342.825,12.459000000000001,121.37,126.822,64596742,130118.0,-0.429,-0.004,1
2.449,0.528,44.693999999999996,0.0651,1619.0,-1.8530000000000002,352.111,14.626,121.916,130.11700000000002,64942245,129749.0,-0.43,-0.003,1
2.384,0.594,51.776,0.0674,1319.0,-1.859,360.06800000000004,19.903,122.74600000000001,134.739,65366019,129111.0,-0.511,-0.002,1
2.359,0.895,57.504,0.0681,1475.0,-1.8659999999999999,321.478,26.164,123.648,136.214,66230397,128855.0,-0.8759999999999999,-0.001,1
2.431,0.87,65.443,0.0694,2141.0,-1.874,275.846,34.44,124.684,138.704,66364021,128954.0,-0.777,0.001,1
2.548,0.795,2.833,0.0431,2122.0,-1.882,275.932,48.066,126.01299999999999,143.72299999999998,66257908,129265.0,-0.65,0.003,1
2.673,0.649,83.441,0.0769,1119.0,-1.889,291.08799999999997,77.189,127.95700000000001,153.886,66803212,129280.0,-0.629,0.006,1
2.783,0.5720000000000001,87.074,0.0787,1210.0,-1.895,293.14099999999996,110.52,130.055,157.329,66876753,129111.0,-0.657,0.009000000000000001,1
2.865,0.711,93.348,0.0824,1209.0,-1.9,303.178,157.781,132.559,164.81,69047062,129346.0,-0.705,0.012,1
2.9139999999999997,0.6779999999999999,108.64,0.0902,1292.0,-1.902,330.551,245.87400000000002,135.968,180.31599999999997,73715064,129458.0,-0.81,0.016,1
2.927,0.825,117.839,0.0957,1404.0,-1.901,352.66,366.337,139.968,191.426,77303047,129574.0,-0.815,0.022000000000000002,1
2.908,0.9390000000000001,-55.63399999999999,0.0198,1412.0,-1.8980000000000001,355.221,454.733,143.442,185.605,79599332,130219.0,-0.831,0.027000000000000003,1
2.859,0.865,-59.177,0.0181,1411.0,-1.893,339.74300000000005,489.786,145.736,169.46900000000002,111824256,130151.0,0.2,0.037000000000000005,1
2.928,0.774,-60.846000000000004,0.0173,2299.0,-1.892,265.372,528.323,148.155,172.97,111420337,130078.0,0.24100000000000002,0.046,1
3.07,1.2790000000000001,-60.888000000000005,0.0178,2609.0,-1.891,239.706,574.309,150.817,178.428,111210178,129780.0,0.151,0.055,1
3.2310000000000003,0.71,-59.583,0.0188,2678.0,-1.892,229.678,641.3580000000001,153.97899999999998,188.042,111254843,129908.0,0.095,0.063,1
3.377,0.857,-59.763999999999996,0.0193,2417.0,-1.893,240.688,715.2360000000001,157.33,193.13400000000001,120495523,130252.0,-0.025,0.07400000000000001,1
3.487,0.608,-59.203,0.0196,2430.0,-1.893,255.952,785.7410000000001,160.689,195.57,120699014,130127.0,0.08800000000000001,0.085,1
3.553,0.5670000000000001,-18.015,0.0391,2350.0,-1.892,260.88599999999997,845.6060000000001,163.90099999999998,195.73,120761471,130240.0,0.09699999999999999,0.095,1
3.573,0.672,-58.505,0.0198,2368.0,-1.89,266.337,877.1360000000001,167.09599999999998,197.87,120485591,129713.0,0.21,0.105,1
3.55,0.466,-57.778999999999996,0.02,2466.0,-1.8880000000000001,254.643,885.335,170.22,199.6,119905556,129182.0,0.19699999999999998,0.11599999999999999,1
3.489,0.8490000000000001,-57.56100000000001,0.0203,2515.0,-1.885,253.335,908.998,173.33900000000003,202.56,119788092,128628.0,0.306,0.126,1
3.3960000000000004,1.056,-55.867,0.0214,2422.0,-1.881,262.003,958.842,176.99900000000002,213.80599999999998,121317323,128439.0,0.752,0.13699999999999998,1
3.299,1.079,-52.479,0.0231,1948.0,-1.875,271.694,1058.0,181.59099999999998,231.403,124982519,129059.0,0.787,0.15,1
3.285,3.46,-48.236999999999995,0.0248,1316.0,-1.868,262.96299999999997,1214.0,187.032,248.28400000000002,126925372,130290.0,0.8109999999999999,0.163,1
3.305,3.4539999999999997,-41.806999999999995,0.0274,745.2510000000001,-1.861,255.326,1489.0,193.858,274.025,134290675,132248.0,0.87,0.177,1
3.3310000000000004,3.097,-36.150999999999996,0.0298,493.31199999999995,-1.851,271.749,1889.0,201.91099999999997,298.115,139977382,134390.0,0.937,0.192,1
3.342,1.496,-27.99,0.0335,952.255,-1.835,320.217,2546.0,211.965,334.983,143953813,135823.0,0.8079999999999999,0.209,1
3.3310000000000004,1.064,-37.888000000000005,0.0292,1009.0,-1.817,323.601,2757.0,218.785,291.892,145478565,136662.0,0.593,0.225,1
3.2939999999999996,1.318,-33.849000000000004,0.0314,987.885,-1.796,317.72,3063.0,226.67,314.01,147265055,136969.0,0.478,0.24100000000000002,1
3.2319999999999998,0.44799999999999995,-30.081999999999997,0.0337,1223.0,-1.771,327.74800000000005,3484.0,235.606,336.63,156036973,137068.0,0.5329999999999999,0.259,1
3.1460000000000004,0.547,-23.873,0.0369,1301.0,-1.743,327.754,4129.0,246.18200000000002,369.033,170997937,138122.0,0.557,0.278,1
3.0410000000000004,0.505,-16.929000000000002,0.0401,2384.0,-1.7080000000000002,375.037,5022.0,258.305,400.994,184230207,139121.0,0.649,0.298,1
2.92,0.41700000000000004,-14.923,0.0412,3096.0,-1.6669999999999998,398.139,5894.0,270.551,411.755,266911528,139923.0,0.764,0.326,1
2.7889999999999997,0.294,-13.675999999999998,0.0418,3472.0,-1.62,414.645,6690.0,282.628,418.345,284380100,139427.0,0.7909999999999999,0.358,1
2.67,0.36700000000000005,-7.495,0.0453,3594.0,-1.57,411.527,7781.0,296.357,453.251,294562961,139444.0,0.802,0.39299999999999996,1
2.6010000000000004,0.695,8.902000000000001,0.0551,3831.0,-1.514,417.449,10288.0,315.694,550.5,362372097,141987.0,0.937,0.43200000000000005,1
2.555,0.78,14.525,0.0602,5544.0,-1.45,471.05199999999996,13495.0,337.494,601.887,440246842,145732.0,1.046,0.475,1
2.517,0.614,-7.79,0.0495,4734.0,-1.383,450.149,14494.0,351.42,494.668,460379604,147654.0,1.0290000000000001,0.519,1
2.477,0.705,13.0,0.06,4306.0,-1.3119999999999998,465.204,17097.0,371.402,599.545,516281672,150430.0,1.104,0.569,1
2.43,0.54,27.622,0.0675,6291.0,-1.23,527.651,21012.0,395.35900000000004,675.1160000000001,593669876,152111.0,1.847,0.625,1
2.373,0.493,46.273,0.0787,8594.0,-1.138,582.906,25916.0,422.374,738.6389999999999,622284154,153370.0,1.5130000000000001,0.684,1
2.306,0.41700000000000004,29.269000000000002,0.0703,8962.0,-1.041,594.154,29071.0,445.871,702.545,645159992,154029.0,1.538,0.745,1
2.228,0.452,29.269000000000002,0.0723,8731.0,-0.938,593.156,32106.0,469.548,723.096,665780229,154824.0,1.537,0.807,1
2.1430000000000002,0.632,38.21,0.0797,8624.0,-0.831,595.873,36342.0,496.786,796.6439999999999,907769935,156944.0,1.446,0.883,1
2.051,0.7,53.957,0.0891,12659.0,-0.7090000000000001,700.173,42573.0,528.802,891.298,1066274030,159319.0,1.524,0.9670000000000001,0
1.954,0.6759999999999999,57.931999999999995,0.0935,16393.0,-0.5770000000000001,761.431,49146.0,562.095,934.539,1223198668,161280.0,1.6030000000000002,1.0590000000000002,0
1.8659999999999999,0.601,60.842,0.0982,16989.0,-0.441,762.558,56079.0,596.8340000000001,981.6669999999999,1305739693,163229.0,1.4609999999999999,1.155,0
1.819,0.45799999999999996,68.837,0.105,19136.0,-0.298,787.9630000000001,64092.0,634.438,1052.0,1345531946,164042.0,1.4369999999999998,1.252,0
1.7930000000000001,0.387,45.806000000000004,0.0916,16470.0,-0.161,722.6189999999999,66331.0,661.3810000000001,915.571,1358948289,164583.0,1.496,1.3459999999999999,0
1.777,0.53,47.025,0.0918,13739.0,-0.036000000000000004,648.741,67523.0,686.929,917.898,1370074286,166043.0,1.4609999999999999,1.436,0
1.761,0.408,63.093999999999994,0.0985,14390.0,0.09,697.278,69334.0,715.2410000000001,984.654,1377014736,166467.0,1.413,1.52,0
1.7409999999999999,0.486,76.707,0.10400000000000001,10123.0,0.209,701.169,71510.0,745.2330000000001,1037.0,1389469024,167925.0,1.525,1.599,0
1.713,0.529,72.277,0.0991,7582.0,0.321,711.198,71471.0,770.503,991.025,1405293619,169469.0,1.475,1.6740000000000002,0
1.6780000000000002,0.369,59.318999999999996,0.0916,7074.0,0.426,706.078,69088.0,789.316,916.265,1408091437,169456.0,1.631,1.742,0
1.635,0.765,23.608,0.0721,9123.0,0.511,605.2919999999999,64413.0,794.077,720.715,1427690378,169352.0,1.6369999999999998,1.8090000000000002,1
1.584,0.23399999999999999,24.495,0.0734,9702.0,0.58,560.043,59964.0,798.705,733.548,1427705226,168278.0,1.75,1.8719999999999999,1
1.527,0.387,42.769,0.0856,10493.0,0.635,538.008,56859.0,810.319,856.334,1428978475,168371.0,1.756,1.929,0
1.493,0.364,50.628,0.0917,10562.0,0.6809999999999999,569.988,52702.0,824.7130000000001,916.819,1427082594,168883.0,2.03,1.9780000000000002,0
1.524,0.42200000000000004,43.56,0.0888,11477.0,0.713,532.086,47989.0,835.885,887.697,1427167399,169476.0,2.241,2.02,0
1.589,0.35200000000000004,37.603,0.0854,12278.0,0.7290000000000001,491.707,42917.0,843.625,853.6210000000001,1424725063,169498.0,2.313,2.057,0
1.665,0.348,40.404,0.087,12518.0,0.737,482.83099999999996,38251.0,851.318,870.1339999999999,1422059641,169666.0,2.39,2.088,0
1.7380000000000002,0.251,38.211,0.0855,9487.0,0.737,500.673,33796.0,856.943,854.784,1418056365,169612.0,2.338,2.112,0
1.798,0.261,34.816,0.0835,10937.0,0.726,467.50699999999995,29100.0,860.284,834.51,1414985951,169663.0,2.386,2.128,0
1.84,0.312,24.654,0.0774,11684.0,0.7090000000000001,461.17699999999996,24201.0,858.8389999999999,774.416,1428295957,169883.0,2.378,2.144,0
1.864,0.3,7.649,0.0673,9980.0,0.68,414.51,20550.0,850.086,673.0010000000001,1428233892,169860.0,2.405,2.157,0
1.867,0.374,-9.485,0.0555,11736.0,0.64,353.03,20479.0,833.216,554.5219999999999,1428473174,170610.0,2.283,2.166,1
1.8519999999999999,0.292,1.81,0.0616,10141.0,0.5920000000000001,338.334,20284.0,820.302,615.988,1425147935,170121.0,2.271,2.17,1
1.821,0.365,9.576,0.0664,7601.0,0.5379999999999999,324.552,17579.0,810.426,663.529,1420281365,170407.0,2.26,2.17,0
1.831,0.309,1.09,0.0614,9279.0,0.47700000000000004,306.885,17367.0,797.01,614.2909999999999,1415401553,170482.0,2.343,2.166,1
1.896,0.271,4.6819999999999995,0.0635,9878.0,0.41100000000000003,288.82099999999997,17816.0,784.887,634.818,1411474277,170296.0,2.2640000000000002,2.158,0
1.985,0.28300000000000003,7.178,0.065,9890.0,0.341,281.649,18557.0,773.835,650.085,1407803196,170255.0,2.285,2.146,0
2.075,0.28600000000000003,9.829,0.0671,7781.0,0.27,281.974,18836.0,764.305,670.7280000000001,1403382444,170188.0,2.358,2.131,0
2.1519999999999997,0.304,20.249000000000002,0.0737,7519.0,0.19699999999999998,279.552,19256.0,754.823,670.3939999999999,1398699315,170321.0,1.9409999999999998,2.114,0
2.208,0.297,19.38,0.073,6875.0,0.128,304.13599999999997,19481.0,749.328,730.449,1394392853,170230.0,1.903,2.094,0
2.241,0.267,22.249000000000002,0.0753,5385.0,0.061,319.421,19379.0,745.434,753.055,1389725037,169702.0,1.895,2.072,0
2.249,0.311,19.705,0.0738,3245.0,-0.005,304.616,18976.0,740.8739999999999,738.125,1385017688,169878.0,1.849,2.048,0
2.234,0.34600000000000003,18.612000000000002,0.073,2521.0,-0.067,314.872,18008.0,736.197,729.7589999999999,1380142022,169983.0,1.828,2.023,0
2.198,0.272,23.32,0.0761,882.6339999999999,-0.126,316.57099999999997,15724.0,734.059,760.7189999999999,1375739777,170095.0,1.848,1.9969999999999999,0
2.145,0.239,34.179,0.0757,585.563,-0.18100000000000002,326.101,15145.0,732.283,756.6139999999999,1372620759,169531.0,1.626,1.969,0
2.077,0.183,42.141000000000005,0.0771,698.1089999999999,-0.231,337.25699999999995,14479.0,731.7860000000001,771.1439999999999,1368601265,168115.0,1.192,1.94,0
2.0580000000000003,0.41200000000000003,33.259,0.078,1032.0,-0.284,282.867,12953.0,732.1619999999999,779.773,1363456153,169101.0,1.224,1.911,0
2.066,0.34299999999999997,33.036,0.0794,1019.0,-0.33399999999999996,285.145,10487.0,733.872,793.6289999999999,1357090255,169705.0,1.225,1.882,0
2.082,0.348,39.852,0.0835,1058.0,-0.38299999999999995,275.407,8857.0,738.7539999999999,834.69,1350979441,170039.0,1.321,1.8519999999999999,0
2.095,0.289,45.788999999999994,0.0878,1259.0,-0.425,321.323,8487.0,746.7460000000001,877.685,1345102286,169952.0,1.274,1.8230000000000002,0
2.0980000000000003,0.632,58.158,0.0962,1282.0,-0.46299999999999997,334.80800000000005,9847.0,760.243,961.717,1339766330,170679.0,1.319,1.795,0
2.0869999999999997,0.35100000000000003,48.88,0.0915,1232.0,-0.498,327.445,10580.0,770.195,914.81,1333969637,170805.0,1.368,1.767,0
2.062,0.293,37.378,0.0848,1144.0,-0.53,314.399,10534.0,775.4680000000001,848.331,1327595279,170520.0,1.306,1.739,0
2.022,0.248,37.257,0.085,1148.0,-0.5589999999999999,320.193,10006.0,780.8560000000001,849.84,1322119099,169888.0,1.215,1.7109999999999999,0
1.97,0.268,36.324,0.0846,1217.0,-0.5870000000000001,300.257,9720.0,786.154,846.22,1316415109,169377.0,1.195,1.682,0
1.9080000000000001,0.23399999999999999,41.849,0.0899,1175.0,-0.611,311.849,10066.0,794.9780000000001,899.4760000000001,1311778210,168737.0,1.18,1.652,0
1.8359999999999999,0.228,37.397,0.0894,1181.0,-0.632,323.324,10251.0,803.342,893.878,1307828258,167806.0,1.2009999999999998,1.621,0
1.824,0.284,24.302,0.0837,1952.0,-0.6559999999999999,269.057,10157.0,808.0110000000001,837.415,1303077545,167775.0,1.2009999999999998,1.591,0
1.855,0.397,23.971,0.0844,2184.0,-0.682,243.541,10206.0,813.165,844.33,1297197647,167922.0,1.212,1.561,0
1.905,0.366,23.688000000000002,0.0858,2054.0,-0.708,245.68400000000003,10484.0,819.166,857.806,1291462396,167795.0,1.319,1.531,0
1.955,0.287,98.09200000000001,0.0854,1972.0,-0.7340000000000001,243.706,10399.0,824.75,854.1080000000001,1286049369,167611.0,1.3030000000000002,1.501,0
1.9969999999999999,0.386,6.925,0.0823,2459.0,-0.762,224.18099999999998,8800.0,827.919,822.71,1282836060,168100.0,1.3459999999999999,1.4709999999999999,0
2.023,0.293,6.388999999999999,0.0837,2513.0,-0.7879999999999999,234.983,7919.0,831.426,836.905,1279515681,167581.0,1.358,1.44,0
2.031,0.271,2.214,0.0842,2254.0,-0.815,234.345,7443.0,834.806,842.293,1275123800,167030.0,1.469,1.41,0
2.021,0.313,-1.722,0.0886,1943.0,-0.838,255.261,6533.0,840.6260000000001,886.057,1270215083,167408.0,1.548,1.381,0
1.994,0.375,-9.831,0.0863,1995.0,-0.861,238.167,5624.0,844.375,863.039,1265919962,168562.0,1.556,1.351,0
1.952,0.308,330.845,0.0852,1840.0,-0.882,246.012,4752.0,846.951,852.448,1262408955,168632.0,1.589,1.3219999999999998,0
1.896,0.379,363.81300000000005,0.0838,1531.0,-0.903,232.77599999999998,3997.0,848.153,837.8969999999999,1263115749,169001.0,0.528,1.2930000000000001,0
1.857,0.32299999999999995,367.224,0.0808,1590.0,-0.924,222.58700000000002,3190.0,847.076,808.1569999999999,1256269391,169042.0,0.696,1.264,0
1.8659999999999999,0.287,364.86199999999997,0.0829,1270.0,-0.946,202.50599999999997,2852.0,847.077,829.446,1250932335,168978.0,0.677,1.236,0
1.8969999999999998,0.309,357.962,0.0861,664.824,-0.97,192.956,2654.0,848.91,861.16,1246960147,169176.0,0.723,1.208,0
1.9340000000000002,0.309,344.796,0.0859,643.602,-0.992,200.967,2334.0,850.3760000000001,859.05,1243361231,169574.0,0.7759999999999999,1.18,0
1.965,0.36700000000000005,308.14799999999997,0.0798,887.562,-1.016,185.363,1980.0,847.6560000000001,798.2130000000001,1237410717,170589.0,0.745,1.1540000000000001,0
1.984,0.35,110.89,0.0826,850.427,-1.04,182.326,1761.0,846.552,825.551,1232722808,171069.0,0.71,1.127,0
1.9869999999999999,0.302,310.698,0.0813,837.0880000000001,-1.062,193.53799999999998,1533.0,844.477,812.648,1227313206,171144.0,0.682,1.1,0
1.974,0.313,313.097,0.0825,871.8789999999999,-1.083,196.048,1356.0,843.049,824.5419999999999,1223337236,171064.0,0.6990000000000001,1.074,0
1.946,0.242,313.986,0.0839,779.35,-1.104,193.06400000000002,1198.0,842.4110000000001,838.57,1218468053,170634.0,0.738,1.048,0
1.903,0.233,290.863,0.0836,761.57,-1.123,192.22,1096.0,841.46,835.689,1215104601,170367.0,0.27699999999999997,1.022,0
1.849,0.26899999999999996,253.035,0.0817,491.26,-1.141,183.774,1126.0,839.21,816.934,1212922975,170595.0,0.2,0.997,0
1.785,0.33,229.33700000000002,0.0818,473.838,-1.159,185.264,1137.0,837.046,817.692,1207377990,171704.0,0.35700000000000004,0.972,0
1.75,0.32899999999999996,203.00099999999998,0.083,285.041,-1.177,173.672,707.502,835.824,830.298,1203783943,172785.0,-0.226,0.9490000000000001,0
1.7519999999999998,0.33,168.46599999999998,0.08,242.887,-1.194,170.14700000000002,595.846,832.952,800.337,1200997775,173601.0,-0.23600000000000002,0.925,0
1.768,0.39399999999999996,117.295,0.0728,418.398,-1.214,147.737,1005.0,825.653,727.9010000000001,1196819541,175172.0,-0.251,0.903,0
1.788,0.27,138.671,0.0697,522.405,-1.235,141.528,1630.0,816.5980000000001,696.6610000000001,1193714069,175427.0,-0.266,0.88,0
1.8019999999999998,0.308,115.352,0.0676,827.715,-1.2590000000000001,123.01,2399.0,806.554,676.2289999999999,1191591450,176197.0,-0.235,0.858,0
1.805,0.337,95.96700000000001,0.066,769.8589999999999,-1.2819999999999998,129.185,3081.0,795.808,659.682,1189394356,176952.0,-0.295,0.836,0
1.797,0.319,79.234,0.0661,893.668,-1.307,126.64,3650.0,785.69,661.433,1189322327,177442.0,-0.21600000000000003,0.815,0
1.775,0.36,58.13,0.0634,933.694,-1.331,130.41899999999998,4617.0,774.308,634.091,1190209004,179054.0,-0.21,0.794,0
1.742,0.316,39.634,0.0575,909.023,-1.3559999999999999,118.835,6226.0,759.548,574.95,1192300876,179902.0,-0.158,0.773,0
1.6969999999999998,0.358,30.878,0.0548,910.821,-1.382,113.131,8024.0,743.5980000000001,547.519,1194271040,180886.0,-0.166,0.752,0
1.643,0.26899999999999996,29.709,0.0588,841.164,-1.4080000000000001,112.355,9071.0,730.921,587.908,1193491257,180868.0,-0.218,0.732,0
1.5819999999999999,0.233,15.168,0.0634,653.016,-1.433,117.105,9625.0,721.789,633.999,1194399251,180089.0,-0.18899999999999997,0.713,0
1.571,0.606,4.718999999999999,0.063,674.49,-1.46,104.67299999999999,10068.0,712.825,630.288,1192708284,180893.0,-0.196,0.693,0
1.587,0.327,27.000999999999998,0.0628,450.829,-1.486,102.667,10404.0,704.171,628.232,1196926072,181874.0,-0.06,0.674,0
1.614,0.289,3.813,0.0622,359.04,-1.5119999999999998,103.10700000000001,10344.0,695.6030000000001,622.409,1196192256,182398.0,-0.031,0.654,0
1.64,0.335,-11.48,0.0598,221.988,-1.538,100.225,10551.0,686.002,597.613,1186342307,183365.0,-0.7190000000000001,0.635,0
1.659,0.365,-28.234,0.0565,284.934,-1.565,89.932,11011.0,674.872,565.081,1187739896,184949.0,-0.39799999999999996,0.615,0
1.6669999999999998,0.27399999999999997,-17.684,0.0578,224.907,-1.59,95.333,11281.0,665.2139999999999,578.305,1190787697,184948.0,-0.36200000000000004,0.596,0
1.663,0.287,-14.462,0.0619,243.446,-1.615,95.198,11317.0,658.709,618.523,1193318789,185507.0,-0.305,0.5770000000000001,0
1.646,0.319,-28.406999999999996,0.057,182.317,-1.6380000000000001,96.86399999999999,11469.0,649.504,570.345,1072863850,186395.0,-0.363,0.5579999999999999,0
1.617,0.439,-43.925,0.05,223.643,-1.663,83.98200000000001,11900.0,636.304,499.8,960168320,188486.0,-0.596,0.539,0
1.577,0.32299999999999995,-38.686,0.0573,157.05200000000002,-1.686,89.89299999999999,11358.0,628.604,572.999,799643558,189463.0,-0.575,0.521,0
1.5290000000000001,0.307,-40.879,0.057999999999999996,153.665,-1.7069999999999999,91.90799999999999,11211.0,621.995,580.375,692184630,189866.0,-0.447,0.503,0
1.5019999999999998,0.36200000000000004,-46.055,0.0568,160.769,-1.7280000000000002,88.697,10775.0,615.034,567.6569999999999,633420847,190892.0,-0.40299999999999997,0.485,0
1.52,0.349,-38.827,0.055999999999999994,188.859,-1.75,76.342,10378.0,608.139,560.0830000000001,612874212,192436.0,-0.43200000000000005,0.46799999999999997,0
1.56,0.309,-38.872,0.0561,160.17700000000002,-1.7719999999999998,71.142,9698.0,601.852,561.09,596470523,193464.0,-0.382,0.451,0
1.6059999999999999,0.465,-38.577,0.0605,164.054,-1.7930000000000001,75.618,8517.0,598.952,604.807,583350601,196515.0,-0.445,0.434,0
1.6469999999999998,0.465,-34.643,0.0678,146.666,-1.811,85.323,7280.0,601.251,677.6060000000001,557150352,200048.0,-0.33,0.419,0
1.6769999999999998,0.36700000000000005,-33.2,0.0662,122.079,-1.827,87.318,6192.0,602.884,662.002,518274671,201880.0,-0.217,0.40299999999999997,0
1.694,0.33899999999999997,-27.820999999999998,0.0661,124.17299999999999,-1.841,92.162,5039.0,604.808,661.3530000000001,507648543,202828.0,-0.32299999999999995,0.38799999999999996,0
1.696,0.33399999999999996,-10.895999999999999,0.0642,124.209,-1.8530000000000002,87.042,3622.0,605.831,642.185,493043768,203841.0,-1.5919999999999999,0.376,0
1.683,0.27699999999999997,-15.523,0.062,101.23,-1.864,83.33,2502.0,605.807,619.677,495709824,203999.0,-1.526,0.364,0
1.656,0.27399999999999997,-26.725,0.0627,97.29700000000001,-1.8730000000000002,84.75,2064.0,606.675,627.479,484532143,203904.0,-1.702,0.354,0
1.618,0.436,-31.250999999999998,0.063,92.786,-1.881,80.251,1826.0,607.941,630.3009999999999,489911776,205535.0,-2.575,0.344,0
1.569,0.364,-29.489,0.0626,84.084,-1.8869999999999998,82.67399999999999,1680.0,609.068,625.927,480985074,206541.0,-2.75,0.335,0
1.5130000000000001,0.363,-25.379,0.0637,70.066,-1.891,86.212,1617.0,611.016,636.984,479009438,207265.0,-2.761,0.326,0
1.4809999999999999,0.361,-26.587,0.0639,73.987,-1.895,79.288,1550.0,613.129,638.79,475975388,208353.0,-2.818,0.318,0
1.464,0.41,-25.955,0.0633,84.48700000000001,-1.8980000000000001,72.946,1548.0,614.913,632.924,476870827,210494.0,-2.7319999999999998,0.309,0
1.452,0.265,-24.331,0.0631,70.70100000000001,-1.901,73.33,1536.0,616.604,631.464,477133443,209956.0,-2.728,0.3,0
1.44,0.29,-18.436,0.0632,60.979,-1.902,77.673,1430.0,618.187,631.648,421576703,209021.0,-2.717,0.29,0
1.4240000000000002,0.325,-7.129,0.0625,75.517,-1.903,73.646,1420.0,619.161,625.026,406544543,209074.0,-2.717,0.281,0
1.402,0.267,10.638,0.0614,73.6,-1.903,71.042,1402.0,619.312,613.511,450737702,208334.0,-2.73,0.275,0
1.374,0.337,-0.358,0.0614,71.191,-1.902,73.585,1389.0,619.525,613.783,446829972,208652.0,-2.775,0.26899999999999996,0
1.339,0.31,-10.176,0.0596,50.148999999999994,-1.9,74.306,1383.0,618.627,596.009,446719802,208826.0,-2.739,0.263,0
1.2990000000000002,0.315,-5.218999999999999,0.0582,50.238,-1.896,74.092,1399.0,616.909,582.231,447608525,209383.0,-2.64,0.256,0
1.253,0.413,-11.258,0.0563,63.461999999999996,-1.893,67.811,1460.0,614.059,563.3480000000001,450913294,210120.0,-2.6039999999999996,0.249,0
1.203,0.20800000000000002,-13.185,0.0564,50.841,-1.889,69.061,1462.0,611.349,564.372,455505465,208686.0,-2.574,0.242,0
1.151,0.27699999999999997,-15.966,0.0564,55.986000000000004,-1.8840000000000001,67.339,1496.0,608.5930000000001,563.641,455869084,208873.0,-2.615,0.23399999999999999,0
1.145,0.37,-21.64,0.0578,70.935,-1.882,60.56100000000001,1515.0,606.786,577.854,457111234,209699.0,-2.311,0.226,0
