difficulty14ema,difficulty14roc,difficulty14trx,difficulty14var,difficulty14wma,difficulty30mom,difficulty30var,difficulty3ema,difficulty7ema,difficulty7trx,difficulty90roc,difficulty90var,fee_to_reward30emaUSD,fee_to_reward30smaUSD,fee_to_reward90emaUSD,fee_to_reward90wmaUSD,hashrate30trx,hashrate7var,median_transaction_feeUSD,mining_profitability,mining_profitability90trx,price14smaUSD,price30wmaUSD,price3trxUSD,price7rsiUSD,price7smaUSD,price90smaUSD,priceUSD,top100cap,top100cap14rsi,top100cap30rsi,top100cap90rsi,category
4363027665.0,31.217,1.165,7.03914555912028e+16,4446776482.0,1877287415.0,1.9210112301391e+17,4820186865.0,4575793191.0,1.129,323.97900000000004,1.12915049526024e+18,0.33299999999999996,0.34299999999999997,0.373,0.33299999999999996,1.3780000000000001,5.1589158650702e+30,0.057999999999999996,58.742,-1.014,601.013,605.178,-0.303,38.323,575.2909999999999,713.9830000000001,579.582,19.03,17.759,23.105,36.994,0
4448872055.0,18.701,1.196,9.59524233883935e+16,4533364799.0,1877287415.0,1.98299328467825e+17,4913523727.0,4683560041.0,1.361,323.97900000000004,1.15957387731234e+18,0.332,0.33899999999999997,0.37200000000000005,0.33299999999999996,1.3780000000000001,3.2618883487916e+30,0.0543,58.957,-1.016,594.185,601.202,-0.813,22.258000000000003,567.746,711.6510000000001,543.197,19.083,22.499000000000002,24.934,37.532,0
4523270526.0,17.802,1.228,1.16243772079018e+17,4612440474.0,1877287415.0,1.96665960505461e+17,4960192158.0,4764385178.0,1.514,323.97900000000004,1.18638298851446e+18,0.32899999999999996,0.33799999999999997,0.37,0.332,1.383,5.2511838997049e+30,0.0503,47.856,-1.018,584.881,594.518,-1.989,14.408,556.38,709.035,502.664,19.232,33.993,29.781999999999996,39.008,0
4587749201.0,17.802,1.2570000000000001,1.30693201085362e+17,4684310029.0,1877287415.0,1.87201019126811e+17,4983526374.0,4825004031.0,1.58,323.97900000000004,1.20957782886661e+18,0.322,0.335,0.36700000000000005,0.32899999999999996,1.3869999999999998,4.1128023718069e+30,0.0499,51.685,-1.02,575.442,587.77,-2.531,13.936,547.2330000000001,706.4739999999999,499.324,19.236,34.299,29.919,39.051,0
4643630720.0,17.802,1.276,1.39300710407414e+17,4748973463.0,1566434646.0,1.89540619559225e+17,4995193481.0,4870468170.0,1.5730000000000002,323.97900000000004,1.22915839836878e+18,0.322,0.33299999999999996,0.365,0.32899999999999996,1.3869999999999998,4.7546229642129e+30,0.0469,41.739,-1.022,563.855,579.268,-3.1239999999999997,10.380999999999998,533.67,703.238,469.42800000000005,19.223,33.786,29.737,38.967,0
4692061369.0,17.802,1.286,1.42066300045189e+17,4806430776.0,1191136790.0,2.02571112199834e+17,5001027035.0,4904566275.0,1.5090000000000001,323.97900000000004,1.24512469702098e+18,0.319,0.331,0.363,0.32799999999999996,1.385,4.7434426237401e+30,0.0457,51.047,-1.024,551.8530000000001,570.175,-3.389,9.238,518.436,699.909,457.005,19.284000000000002,38.368,31.719,39.57,0
4734034598.0,17.802,1.285,1.38989969998676e+17,4856681968.0,1191136790.0,2.1244870072173e+17,5003943812.0,4930139854.0,1.4069999999999998,323.97900000000004,1.2574767248232e+18,0.317,0.33,0.36200000000000004,0.327,1.3840000000000001,6.3929712802459e+30,0.0476,45.155,-1.0270000000000001,542.052,562.549,-2.634,24.328000000000003,503.92800000000005,696.633,476.29699999999997,19.305999999999997,39.94,32.412,39.782,1
4770411397.0,17.802,1.273,1.30071720267887e+17,4899727040.0,1191136790.0,2.19173385124913e+17,5005402201.0,4949320037.0,1.2830000000000001,256.089,1.2748082823002e+18,0.314,0.324,0.36,0.326,1.383,5.6726999286548e+30,0.0466,52.707,-1.0290000000000001,531.519,554.461,-2.0340000000000003,22.11,487.74800000000005,693.15,466.32199999999995,19.37,44.512,34.475,40.413000000000004,1
4801937956.0,17.802,1.252,1.15311550852809e+17,4935565991.0,1191136790.0,2.2274516540937e+17,5006131395.0,4963705175.0,1.149,252.97299999999998,1.28939002445197e+18,0.311,0.317,0.358,0.324,1.39,1.635791145e+31,0.0435,42.285,-1.031,520.015,544.6469999999999,-2.307,16.569000000000003,472.284,689.164,434.95099999999996,19.317,41.68600000000001,33.598,40.062,1
4829260974.0,17.802,1.2229999999999999,9.47094617534587e+16,4964198822.0,1191136790.0,2.23164041575117e+17,5006495992.0,4974494029.0,1.014,252.97299999999998,1.30079239247052e+18,0.308,0.314,0.35600000000000004,0.32299999999999995,1.399,1.9496254731751e+31,0.0444,44.018,-1.033,510.17,535.964,-2.0540000000000003,23.318,463.96,684.828,444.394,19.243,38.07,32.412,39.578,1
4926698090.0,30.818,1.217,9.69902409059492e+16,5059382699.0,1744315548.0,2.5025210910985e+17,5283267669.0,5120880358.0,1.0659999999999998,291.971,1.33545598631576e+18,0.305,0.312,0.354,0.322,1.413,2.5900605499065e+31,0.0452,36.63,-1.035,502.20300000000003,528.2280000000001,-1.41,28.61,457.173,680.096,451.81199999999995,19.215,36.755,31.965,39.394,1
5085768490.0,43.986000000000004,1.255,1.44658670920888e+17,5216716986.0,2304002290.0,3.18652022425031e+17,5701496879.0,5370591791.0,1.349,331.42800000000005,1.39890744788521e+18,0.303,0.31,0.35200000000000004,0.321,1.422,1.8992507733512e+31,0.0459,38.632,-1.037,494.7,521.428,-0.652,33.993,455.72900000000004,674.5139999999999,459.325,19.264,40.586999999999996,33.607,39.885,1
5223629503.0,43.308,1.3130000000000002,1.59382164655424e+17,5356246433.0,2304002290.0,3.75255432287384e+17,5910611484.0,5557875366.0,1.652,331.42800000000005,1.45690169916539e+18,0.308,0.313,0.353,0.322,1.4269999999999998,1.2103116015204e+31,0.0454,37.171,-1.0390000000000001,486.87,514.678,-0.316,32.009,455.305,669.3939999999999,454.031,19.267,40.853,33.721,39.919000000000004,1
5343109048.0,22.226999999999997,1.376,2.09968896694972e+17,5478162692.0,2304002290.0,4.20062338696925e+17,6015168787.0,5698338046.0,1.879,331.42800000000005,1.50943874015628e+18,0.317,0.319,0.355,0.325,1.425,1.3698064441026e+31,0.0451,34.871,-1.042,477.839,508.116,-0.235,30.965,451.749,664.9839999999999,451.41,19.221,38.327,32.922,39.61,1
5446657987.0,22.226999999999997,1.435,2.47918183623107e+17,5589480233.0,2304002290.0,4.53072741653643e+17,6067447438.0,5803685057.0,2.001,331.42800000000005,1.55651857085788e+18,0.32899999999999996,0.321,0.358,0.32899999999999996,1.422,1.1403335383743e+31,0.0447,38.678000000000004,-1.044,468.376,501.656,-0.316,29.146,449.005,660.5089999999999,447.11,19.211,37.793,32.751,39.544000000000004,1
5536400401.0,22.226999999999997,1.482,2.73230025439822e+17,5690199054.0,2304002290.0,4.74286641157538e+17,6093586764.0,5882695315.0,2.021,331.42800000000005,1.5981411912702e+18,0.331,0.321,0.358,0.33,1.4180000000000001,8.6648344294578e+30,0.0408,31.916999999999998,-1.046,458.69800000000004,493.04699999999997,-1.4240000000000002,17.901,445.11199999999997,655.637,407.70300000000003,19.166,35.371,31.97,39.244,1
5614177159.0,22.226999999999997,1.515,2.85904422145122e+17,5780319156.0,2304002290.0,4.83704037208609e+17,6106656426.0,5941953009.0,1.9609999999999999,331.42800000000005,1.63430660139325e+18,0.331,0.32,0.35700000000000004,0.33,1.411,8.2814546973959e+30,0.0403,36.814,-1.0490000000000002,451.603,484.624,-2.079,17.048,439.246,650.124,403.32800000000003,19.141,34.066,31.538,39.078,1
5681583683.0,22.226999999999997,1.5319999999999998,2.8594137373902e+17,5859840540.0,1901692919.0,5.080927261544e+17,6113191258.0,5986396279.0,1.844,331.42800000000005,1.665014801227e+18,0.324,0.315,0.355,0.327,1.4040000000000001,4.4355746815606e+30,0.0425,34.498000000000005,-1.051,446.316,478.12300000000005,-1.4909999999999999,35.143,435.46,644.918,425.31,19.145,34.411,31.664,39.111999999999995,1
5740002670.0,22.226999999999997,1.5330000000000001,2.73340880221495e+17,5928763204.0,1869508169.0,5.26240652679709e+17,6116458673.0,6019728731.0,1.692,253.687,1.70396633490256e+18,0.318,0.309,0.35200000000000004,0.325,1.403,1.6143311333777e+31,0.0416,34.141,-1.053,442.491,471.472,-1.114,31.683000000000003,429.25300000000004,640.234,415.876,19.131,33.596,31.406,39.016,1
5790632460.0,22.226999999999997,1.521,2.48102941592556e+17,5987087149.0,1869508169.0,5.36621777438507e+17,6118092381.0,6044728071.0,1.5219999999999998,241.97099999999998,1.74058264143597e+18,0.318,0.311,0.35100000000000003,0.325,1.406,2.3085280100415e+31,0.0446,37.973,-1.055,441.69800000000004,467.225,0.065,49.972,428.091,635.807,445.898,19.146,35.402,32.035,39.181999999999995,0
5834511610.0,22.226999999999997,1.495,2.10227557852209e+17,6034812375.0,1869508169.0,5.39236100430819e+17,6118909235.0,6063477575.0,1.349,241.97099999999998,1.77256920689089e+18,0.321,0.313,0.35100000000000003,0.326,1.412,2.1360454125088e+31,0.0488,38.65,-1.058,442.51,466.07099999999997,1.976,65.126,433.27,631.694,487.666,19.124000000000002,33.976,31.605,39.028,0
5872540207.0,22.226999999999997,1.459,1.5971472900046e+17,6071938882.0,1869508169.0,5.34083621656617e+17,6119317662.0,6077539704.0,1.179,241.97099999999998,1.79992603126735e+18,0.32299999999999995,0.314,0.35100000000000003,0.326,1.4140000000000001,1.7048594829225e+31,0.0517,40.201,-1.06,446.155,467.142,3.574,72.127,443.305,627.952,517.354,19.146,36.654,32.518,39.263000000000005,0
5933288289.0,26.39,1.423,1.03002892607934e+17,6126256634.0,2077932897.0,5.33679223034175e+17,6223734239.0,6140192482.0,1.0759999999999998,253.61700000000002,1.83414088993329e+18,0.325,0.317,0.35100000000000003,0.327,1.413,1.5589948595693e+31,0.0505,40.705999999999996,-1.062,451.191,467.67800000000005,3.45,65.94,457.27099999999996,624.427,505.461,19.092,33.069,31.441,38.887,0
6072695537.0,39.385999999999996,1.416,7.68820566390784e+16,6254749580.0,2728624730.0,5.77758770357346e+17,6601288445.0,6349855024.0,1.1740000000000002,289.978,1.90454699532259e+18,0.324,0.316,0.35,0.326,1.411,8.2057959946905e+30,0.0485,35.818000000000005,-1.065,454.11300000000006,467.145,2.186,56.373999999999995,468.98,620.521,485.296,19.054000000000002,30.813000000000002,30.709,38.626,0
6193515152.0,25.518,1.4240000000000002,8.96042708108001e+16,6364461745.0,2728624730.0,6.05293000090182e+17,6790065547.0,6507101930.0,1.3159999999999998,289.978,1.96830401679908e+18,0.32299999999999995,0.316,0.35,0.326,1.409,5.2666582835841e+30,0.0491,34.435,-1.067,456.909,467.254,1.318,58.354,478.35900000000004,616.617,490.961,19.054000000000002,30.78,30.699,38.622,0
6298225485.0,14.038,1.435,1.21668603003855e+17,6460661497.0,2728624730.0,6.16281912232681e+17,6884454098.0,6625037110.0,1.4269999999999998,289.978,2.02541195436276e+18,0.318,0.314,0.34700000000000003,0.324,1.409,5.8484790911163e+30,0.0501,38.56,-1.069,459.905,468.254,1.037,62.015,490.55800000000005,612.342,501.27099999999996,19.046,30.276999999999997,30.539,38.567,0
6388974440.0,14.038,1.443,1.46201493722817e+17,6548679187.0,2728624730.0,6.10725506784834e+17,6931648374.0,6713488495.0,1.482,289.978,2.07587080801363e+18,0.316,0.31,0.34600000000000003,0.324,1.411,1.1853801812921e+31,0.0499,34.316,-1.072,463.115,469.28,0.777,60.628,498.14,608.2959999999999,498.97,19.04,29.878,30.415,38.524,0
6467623535.0,14.038,1.444,1.63202942967636e+17,6628514815.0,2728624730.0,5.8862378374663e+17,6955245512.0,6779827034.0,1.4780000000000002,289.978,2.1196805777517e+18,0.322,0.316,0.34700000000000003,0.325,1.411,1.154957276811e+31,0.0492,33.61,-1.074,465.99300000000005,469.975,0.36700000000000005,56.011,498.717,604.288,491.704,18.996,27.048000000000002,29.5,38.21,0
6535786083.0,14.038,1.4369999999999998,1.72672950738338e+17,6700168380.0,2708501254.0,5.52139138945233e+17,6967044081.0,6829580938.0,1.425,289.978,2.15684126357695e+18,0.324,0.319,0.34700000000000003,0.326,1.409,8.0151459998665e+30,0.0487,34.897,-1.0759999999999998,468.81,470.49300000000005,-0.032,52.68600000000001,494.315,600.384,486.543,19.186,49.325,37.838,40.329,0
6594860292.0,14.038,1.421,1.74611517034947e+17,6763639882.0,1971982060.0,5.6373377131862e+17,6972943365.0,6866896366.0,1.337,259.47,2.19505523896354e+18,0.32799999999999996,0.32,0.348,0.327,1.4040000000000001,5.2504268334637e+30,0.0487,32.911,-1.079,474.50300000000004,471.233,-0.204,53.223,491.735,596.82,487.399,19.215999999999998,51.848,39.027,40.657,0
6646057940.0,14.038,1.395,1.69018641857438e+17,6818929322.0,1971982060.0,5.66686818699817e+17,6975893007.0,6894882937.0,1.227,218.11,2.23897220389695e+18,0.326,0.317,0.34700000000000003,0.327,1.395,4.8363152564139e+30,0.0465,38.655,-1.081,478.892,470.708,-0.812,39.42,488.80300000000005,592.768,464.777,19.187,49.343999999999994,38.309,40.445,0
6690429235.0,14.038,1.361,1.55894325205778e+17,6866036699.0,1971982060.0,5.60998281088819e+17,6977367828.0,6915872865.0,1.105,218.11,2.27723579227751e+18,0.32,0.314,0.345,0.324,1.3869999999999998,6.4549842023667e+30,0.0456,30.409000000000002,-1.083,481.119,469.895,-1.29,35.49,483.88,588.2719999999999,456.496,19.179000000000002,48.651,38.111,40.385999999999996,0
6728884357.0,14.038,1.32,1.3523856708001e+17,6904962014.0,1971982060.0,5.46668158485635e+17,6978105239.0,6931615311.0,0.98,218.11,2.30984600410522e+18,0.316,0.313,0.34299999999999997,0.32299999999999995,1.3769999999999998,6.4589034808075e+30,0.0451,34.548,-1.0859999999999999,483.62300000000005,468.91,-1.508,32.917,476.689,583.737,450.93199999999996,19.182000000000002,48.946999999999996,38.238,40.419000000000004,0
6762212129.0,14.038,1.273,1.07051367480099e+17,6935705267.0,1971982060.0,5.23696450890244e+17,6978473944.0,6943422146.0,0.858,218.11,2.33680283938007e+18,0.318,0.317,0.34299999999999997,0.32299999999999995,1.3659999999999999,3.638003800203e+30,0.0436,28.393,-1.088,482.908,467.065,-1.804,26.791,467.67699999999996,579.712,435.88800000000003,19.215,52.218999999999994,39.65,40.79,1
6797471431.0,14.82,1.2229999999999999,7.22209984625132e+16,6964641690.0,2019796305.0,4.94428499524674e+17,7002565419.0,6964230833.0,0.754,220.28900000000002,2.36085816919232e+18,0.316,0.316,0.342,0.32299999999999995,1.35,4.2769869993546e+30,0.0443,34.459,-1.09,479.74300000000005,465.839,-1.554,33.912,460.77,575.465,443.35400000000004,19.135,44.711999999999996,37.493,40.176,0
6957924858.0,30.739,1.21,1.04120083499704e+17,7114836042.0,2994011547.0,5.3159136162408e+17,7501718778.0,7223391159.0,0.889,264.69599999999997,2.44499358209737e+18,0.32,0.32,0.342,0.324,1.337,9.3609112228248e+30,0.0444,23.949,-1.093,474.522,464.727,-1.1420000000000001,34.811,454.73,571.372,444.26099999999997,19.131,44.371,37.388000000000005,40.145,0
7096984495.0,26.433000000000003,1.216,1.2705771866257e+17,7247114717.0,2994011547.0,5.48833990074261e+17,7751295457.0,7417761403.0,1.084,264.69599999999997,2.52080269109536e+18,0.315,0.318,0.34,0.322,1.3230000000000002,8.7806462401629e+30,0.0454,33.477,-1.095,470.814,464.241,-0.515,43.915,449.89300000000003,567.249,453.541,19.153,46.809,38.379,40.399,0
7217502847.0,14.645,1.2309999999999999,1.74522837554004e+17,7363462713.0,2994011547.0,5.46156384875225e+17,7876083796.0,7563539086.0,1.251,264.69599999999997,2.58828549618632e+18,0.314,0.319,0.33899999999999997,0.321,1.315,1.7841305012918e+31,0.0449,26.193,-1.097,468.191,463.48400000000004,-0.244,40.393,447.57800000000003,562.9159999999999,448.574,19.088,41.132,36.626,39.899,0
7321952086.0,14.645,1.246,2.11329341435019e+17,7470077095.0,2994011547.0,5.23558546026988e+17,7938477966.0,7672872349.0,1.3559999999999999,264.69599999999997,2.64744199737024e+18,0.313,0.32,0.33799999999999997,0.321,1.304,1.7821890273128e+31,0.0439,25.963,-1.099,464.514,462.17800000000005,-0.376,34.484,445.147,558.514,439.48,19.086,40.966,36.571999999999996,39.883,1
7412474759.0,14.645,1.2570000000000001,2.37477230305616e+17,7566957863.0,2994011547.0,4.81040473529508e+17,7969675051.0,7754872295.0,1.3940000000000001,264.69599999999997,2.69827219464711e+18,0.309,0.32,0.337,0.319,1.29,1.7004655110792e+31,0.0435,27.769000000000002,-1.102,459.74699999999996,460.54400000000004,-0.585,31.555999999999997,442.805,554.265,434.535,19.094,41.95,36.945,39.975,1
7490927743.0,14.645,1.261,2.52966504165802e+17,7654105016.0,2440832789.0,4.76645846183592e+17,7985273594.0,7816372256.0,1.374,264.69599999999997,2.74077608801694e+18,0.317,0.325,0.33899999999999997,0.322,1.27,2.2716302633352e+31,0.0432,25.148000000000003,-1.104,454.944,458.749,-0.708,29.875,442.21,549.977,431.727,19.107,43.681000000000004,37.594,40.134,1
7558920329.0,14.645,1.256,2.57797163015553e+17,7731518556.0,1881146047.0,4.99320360034107e+17,7993072865.0,7862497226.0,1.31,224.092,2.79041881009614e+18,0.317,0.326,0.33799999999999997,0.321,1.252,2.0084758416704e+31,0.0427,32.203,-1.1059999999999999,450.346,456.715,-0.7959999999999999,27.232,439.923,545.499,427.341,19.113,44.425,37.87,40.2,1
7617847236.0,14.645,1.2429999999999999,2.51969206854885e+17,7799198481.0,1881146047.0,5.14131072885629e+17,7996972500.0,7897090953.0,1.216,205.213,2.84057162166234e+18,0.318,0.325,0.33799999999999997,0.321,1.239,3.175169158017e+31,0.0435,24.362,-1.109,446.67800000000005,455.256,-0.516,38.577,438.62699999999995,541.442,435.189,19.102999999999998,43.352,37.571,40.122,1
7668917223.0,14.645,1.222,2.35482635683783e+17,7857144792.0,1881146047.0,5.21077984738181e+17,7998922318.0,7923036249.0,1.1059999999999999,205.213,2.88357908198128e+18,0.319,0.321,0.33799999999999997,0.321,1.227,3.0552457484229e+31,0.0441,28.805999999999997,-1.111,443.346,454.19599999999997,-0.10400000000000001,45.588,436.79900000000004,538.251,440.75,19.141,48.471000000000004,39.459,40.57,1
7713177878.0,14.645,1.193,2.08337449502261e+17,7905357489.0,1881146047.0,5.20161095591756e+17,7999897227.0,7942495221.0,0.9890000000000001,205.213,2.91944119105295e+18,0.322,0.317,0.33799999999999997,0.322,1.215,2.7137861498816e+31,0.0444,28.392,-1.113,441.853,453.36,0.221,49.373000000000005,436.12800000000004,535.443,443.871,19.13,47.133,39.102,40.481,1
7751537112.0,14.645,1.157,1.70533648310313e+17,7943836572.0,1881146047.0,5.11380405446345e+17,8000384682.0,7957089450.0,0.871,205.213,2.94815794887736e+18,0.315,0.312,0.336,0.32,1.205,2.9763799970293e+31,0.045,29.304000000000002,-1.115,441.358,452.899,0.508,55.903,437.569,532.924,449.566,19.134,47.798,39.345,40.538000000000004,1
7784781782.0,14.645,1.117,1.22071232107954e+17,7972582041.0,1881146047.0,4.94735914301932e+17,8000628409.0,7968035121.0,0.758,205.213,2.96972935545452e+18,0.312,0.31,0.33399999999999996,0.318,1.196,2.7796387053065e+31,0.0443,24.482,-1.1179999999999999,440.759,451.895,0.38,47.155,438.713,530.512,442.545,19.136,48.032,39.428000000000004,40.556999999999995,1
7861419478.0,19.784000000000002,1.084,7.5049537166508e+16,8039419544.0,2239838412.0,4.91442190699266e+17,8180096455.0,8065917466.0,0.726,218.896,3.00773247780884e+18,0.313,0.313,0.33399999999999996,0.319,1.185,6.8744398440996e+30,0.0438,28.153000000000002,-1.12,440.91900000000004,450.52099999999996,0.09300000000000001,42.298,439.62699999999995,528.03,438.129,19.125,46.398999999999994,39.025,40.461,1
7993685722.0,25.998,1.072,5.36213825064796e+16,8158954223.0,2733690220.0,5.17316747945271e+17,8516756382.0,8262792177.0,0.82,237.736,3.07399321765905e+18,0.313,0.316,0.33399999999999996,0.318,1.177,1.0251364850766e+31,0.0437,24.27,-1.122,440.48900000000003,449.069,-0.10400000000000001,41.411,441.056,525.844,437.341,19.115,45.006,38.678000000000004,40.38,1
8108316467.0,10.655999999999999,1.071,9.12925308058747e+16,8261091194.0,2733690220.0,5.26584500260332e+17,8685086346.0,8410448210.0,0.9359999999999999,237.736,3.13066433484898e+18,0.313,0.316,0.33299999999999996,0.318,1.169,8.6735236857244e+30,0.0442,24.358,-1.124,440.295,447.842,-0.06,48.17100000000001,441.963,524.362,441.538,19.122,46.349,39.111,40.473,1
8207663113.0,10.655999999999999,1.073,1.21547030460482e+17,8355108696.0,2733690220.0,5.19245447644463e+17,8769251327.0,8521190235.0,1.026,237.736,3.17774582937863e+18,0.313,0.314,0.33299999999999996,0.318,1.162,9.112065257187e+30,0.0446,26.215999999999998,-1.127,439.741,446.898,0.121,54.388000000000005,442.68199999999996,523.232,445.787,19.137999999999998,49.078,40.003,40.666,1
8293763539.0,10.655999999999999,1.074,1.44384881470333e+17,8441006729.0,2733690220.0,4.9529959009765e+17,8811333818.0,8604246753.0,1.072,237.736,3.21523770124801e+18,0.309,0.311,0.331,0.316,1.158,1.528286737129e+31,0.0445,26.235,-1.129,439.469,445.97900000000004,0.184,52.618,442.81,521.641,444.76599999999996,19.151,51.467,40.81,40.84,1
8368383908.0,10.655999999999999,1.071,1.59806083835396e+17,8518785295.0,2525265492.0,4.75967851753357e+17,8832375064.0,8666539142.0,1.074,237.736,3.24313995045712e+18,0.303,0.306,0.32799999999999996,0.314,1.159,2.4498550148129e+31,0.0446,24.313000000000002,-1.131,439.955,445.31300000000005,0.22,55.144,442.341,519.555,446.281,19.147000000000002,50.75,40.652,40.806,1
8433054895.0,10.655999999999999,1.063,1.67810637555687e+17,8588444392.0,1874573660.0,4.93112118543737e+17,8842895686.0,8713258434.0,1.0390000000000001,183.489,3.29227164640329e+18,0.29600000000000004,0.303,0.326,0.311,1.158,2.2909767034993e+31,0.0445,26.471999999999998,-1.133,440.723,444.711,0.18,53.005,442.73400000000004,517.5,445.298,19.152,51.703,40.961999999999996,40.871,1
8489103084.0,10.655999999999999,1.0490000000000002,1.68398542631174e+17,8649984021.0,1874573660.0,5.02447437767377e+17,8848155998.0,8748297903.0,0.978,182.895,3.33367002803663e+18,0.295,0.301,0.324,0.31,1.156,1.1164079584232e+31,0.0445,25.000999999999998,-1.135,441.673,444.17699999999996,0.11900000000000001,52.339,443.719,515.464,445.022,19.151,51.518,40.924,40.863,1
8537678180.0,10.655999999999999,1.0290000000000001,1.61569799061881e+17,8703404181.0,1874573660.0,5.03973809424286e+17,8850786153.0,8774577504.0,0.9,182.895,3.36697893307007e+18,0.295,0.303,0.324,0.31,1.157,1.5487955283984e+31,0.0465,25.752,-1.137,444.38300000000004,445.04900000000004,0.642,77.024,447.71,513.7180000000001,465.278,19.144000000000002,49.906000000000006,40.596,40.797,1
8579776598.0,10.655999999999999,1.004,1.47324406847799e+17,8748704873.0,1874573660.0,4.97691233514471e+17,8852101231.0,8794287206.0,0.812,182.895,3.39219836150362e+18,0.295,0.303,0.32299999999999995,0.309,1.157,7.7113295423788e+30,0.0492,28.475,-1.14,448.463,447.74300000000005,1.646,87.28,454.963,512.548,492.31,19.145,49.997,40.622,40.802,1
8616261892.0,10.655999999999999,0.973,1.25662365988979e+17,8785886097.0,1874573660.0,4.83599710037959e+17,8852758770.0,8809069481.0,0.722,182.895,3.40932831333727e+18,0.295,0.3,0.32299999999999995,0.309,1.155,5.9972910576747e+30,0.0509,28.551,-1.1420000000000001,453.349,451.537,2.436,90.397,464.01599999999996,511.92699999999996,509.156,19.152,51.695,41.113,40.897,1
8647882481.0,10.655999999999999,0.9390000000000001,9.65836764853535e+16,8814947853.0,1874573660.0,4.61699238994723e+17,8853087540.0,8820156188.0,0.633,182.895,3.41836878857104e+18,0.29600000000000004,0.298,0.322,0.308,1.151,7.7936241967471e+30,0.0529,30.066,-1.1440000000000001,459.44,456.584,2.995,92.83,476.07,511.381,529.149,19.131,46.717,40.114000000000004,40.704,1
8776558143.0,20.149,0.925,1.08786570408067e+17,8937161291.0,2634107293.0,4.84419032294769e+17,9233018741.0,9018354627.0,0.688,207.165,3.47355295683402e+18,0.29600000000000004,0.295,0.322,0.308,1.146,6.8676551582238e+30,0.0519,25.554000000000002,-1.146,464.425,460.907,2.5660000000000003,81.081,486.509,510.279,519.347,19.8,87.884,67.166,48.705,1
9000446409.0,30.682,0.946,2.24208411879375e+17,9156390967.0,3476877489.0,5.88473600958046e+17,9844369440.0,9377696005.0,0.934,234.09400000000002,3.59202315407032e+18,0.293,0.293,0.32,0.306,1.1420000000000001,6.0818390884537e+30,0.055999999999999994,28.346,-1.148,472.809,467.779,2.94,88.259,502.885,510.163,559.931,19.795,87.37,66.945,48.658,1
9194482906.0,25.075,0.987,3.27799154611388e+17,9352241138.0,3476877489.0,6.65664442792968e+17,10150044789.0,9647202038.0,1.2009999999999998,234.09400000000002,3.69724089961833e+18,0.295,0.297,0.32,0.306,1.14,1.1761901219189e+31,0.057999999999999996,27.2,-1.15,482.963,475.76,3.307,90.391,522.207,511.05699999999996,580.2769999999999,19.791,86.89,66.745,48.617,1
9362647870.0,18.098,1.033,4.33270536017052e+17,9528127922.0,3476877489.0,7.15991557799502e+17,10302882464.0,9849331563.0,1.409,234.09400000000002,3.78920619347806e+18,0.299,0.3,0.321,0.307,1.135,1.22989944283e+31,0.0573,26.066,-1.1520000000000001,492.681,483.03,2.858,84.34100000000001,537.651,511.06199999999995,573.388,19.804000000000002,87.12100000000001,67.053,48.751000000000005,1
9508390840.0,18.098,1.079,5.12544187202634e+17,9688754669.0,3476877489.0,7.39454945977696e+17,10379301301.0,10000928707.0,1.5319999999999998,234.09400000000002,3.86791903564948e+18,0.301,0.299,0.321,0.308,1.13,1.5506962691551e+31,0.0572,29.06,-1.1540000000000001,501.99800000000005,489.94599999999997,2.137,83.023,549.034,510.968,571.987,19.809,87.22399999999999,67.186,48.808,1
9634701413.0,18.098,1.117,5.65620108168118e+17,9834121380.0,3429063244.0,7.41748813638205e+17,10417510720.0,10114626565.0,1.5719999999999998,203.908,3.95510139051635e+18,0.303,0.301,0.322,0.308,1.123,1.57405623147e+31,0.0567,26.206999999999997,-1.156,510.64300000000003,496.236,1.3619999999999999,77.786,557.271,510.959,566.816,19.805,86.70200000000001,66.99,48.77,1
9744170576.0,18.098,1.146,5.9249829891344e+17,9964228055.0,2454848003.0,8.07060317217259e+17,10436615429.0,10199899958.0,1.544,174.017,4.05411440883379e+18,0.301,0.297,0.321,0.307,1.115,1.0331327013074e+31,0.0593,30.648000000000003,-1.158,521.246,503.962,1.3940000000000001,83.85,566.4209999999999,511.327,593.201,19.781,83.20100000000001,65.694,48.516000000000005,1
9839043851.0,18.098,1.163,5.93178759438631e+17,10079074693.0,2454848003.0,8.58980090317472e+17,10446167784.0,10263855003.0,1.466,174.017,4.14224111816586e+18,0.299,0.298,0.319,0.306,1.105,1.0483838536988e+31,0.062,29.224,-1.16,533.623,513.069,1.9069999999999998,87.74799999999999,580.738,511.977,619.564,19.793,83.54,66.016,48.644,0
9921267356.0,18.098,1.169,5.67661489743741e+17,10178661295.0,2454848003.0,8.97508132938908e+17,10450943961.0,10311821287.0,1.3559999999999999,174.017,4.21948151851254e+18,0.29600000000000004,0.29600000000000004,0.318,0.304,1.099,2.1279699461721e+31,0.0644,31.699,-1.161,547.851,523.427,2.499,90.324,592.817,512.418,644.487,19.8,83.76700000000001,66.227,48.727,0
9992527727.0,18.098,1.165,5.15946489828671e+17,10262987860.0,2454848003.0,9.22644445081567e+17,10453332050.0,10347796000.0,1.228,174.017,4.28583560987383e+18,0.292,0.295,0.316,0.303,1.0959999999999999,3.6468699308898e+31,0.0636,33.291,-1.163,561.482,532.808,2.269,83.257,600.758,511.954,635.862,19.793,82.54700000000001,65.806,48.648,0
