activeaddresses30trx,difficulty14ema,difficulty7ema,difficulty7trx,difficulty90std,hashrate14std,hashrate14var,median_transaction_feeUSD,mediantransactionvalueUSD,mining_profitability14sma,mining_profitability14wma,mining_profitability30ema,mining_profitability30wma,mining_profitability3wma,mining_profitability7sma,mining_profitability90sma,mining_profitability90trx,price30momUSD,price30stdUSD,price30varUSD,price3trxUSD,price7momUSD,price7rocUSD,price7rsiUSD,price90momUSD,price90rocUSD,priceUSD,sentinusd90varUSD,top100cap,top100cap14mom,top100cap14roc,top100cap14trx,top100cap30roc,top100cap30rsi,top100cap90wma,category
0.047,39750953.0,43426699.0,2.37,18697375.0,82943508239302.0,1.7199063897608e+27,0.0485,51.663000000000004,1261.0,1192.0,1439.0,1314.0,998.7489999999999,1156.0,2712.0,-0.312,7.027,9.162,20.986,0.47100000000000003,1.02,1.063,68.846,-13.54,-12.254000000000001,96.95200000000001,348605093304575.0,20.791999999999998,0.128,0.617,0.048,2.509,59.544,20.43,1
0.07200000000000001,41225538.0,45272609.0,2.81,19431749.0,75608380049935.0,1.4291567834438e+27,0.0483,27.08,1214.0,1151.0,1407.0,1285.0,964.585,1124.0,2665.0,-0.32,7.768,9.272,21.491999999999997,0.465,2.365,2.511,64.42399999999999,-16.272000000000002,-14.424000000000001,96.54299999999999,358650538931284.0,20.712,0.037000000000000005,0.179,0.051,1.781,56.838,20.439,1
0.09,42503511.0,46657041.0,3.0639999999999996,20100828.0,81072846911333.0,1.6432016265771e+27,0.0484,19.391,1195.0,1122.0,1381.0,1260.0,980.41,1074.0,2621.0,-0.32899999999999996,10.312000000000001,9.221,21.256,0.405,3.4139999999999997,3.657,65.999,-16.109,-14.267999999999999,96.796,360461723097097.0,20.564,-0.033,-0.161,0.05,-0.485,52.302,20.445999999999998,1
0.1,43611088.0,47695366.0,3.136,20710942.0,83847986210237.0,1.757621197878e+27,0.0485,25.583000000000002,1168.0,1094.0,1355.0,1237.0,983.7389999999999,1034.0,2580.0,-0.33799999999999997,13.085999999999999,8.836,19.519000000000002,0.335,3.886,4.177,66.873,-16.275,-14.377,96.925,359620079551613.0,20.559,-0.031,-0.149,0.046,0.04,52.155,20.451,1
0.111,44570988.0,48474109.0,3.0610000000000004,21267166.0,85774297179719.0,1.8393075141687e+27,0.049,27.12,1144.0,1064.0,1329.0,1212.0,967.61,992.645,2528.0,-0.34700000000000003,14.138,8.421,17.727999999999998,0.395,4.006,4.263,73.477,-17.284000000000002,-14.993,97.99600000000001,374992551756061.0,20.570999999999998,0.043,0.20800000000000002,0.042,0.256,52.49100000000001,20.458,1
0.125,45402902.0,49058167.0,2.885,21773630.0,81926082027981.0,1.6779707291139e+27,0.0506,38.614000000000004,1121.0,1050.0,1310.0,1194.0,999.607,979.5319999999999,2482.0,-0.355,17.212,8.185,16.748,0.7929999999999999,6.162999999999999,6.492000000000001,84.15899999999999,-15.585,-13.356,101.101,380488102308093.0,20.438,-0.12,-0.5820000000000001,0.036000000000000004,-0.43799999999999994,48.678999999999995,20.461,1
0.142,46123894.0,49496210.0,2.647,22233735.0,85389999090319.0,1.8228629861612e+27,0.0526,54.953,1102.0,1038.0,1292.0,1178.0,1017.0,990.875,2429.0,-0.364,21.01,8.394,17.615,1.444,8.817,9.157,90.141,-13.585999999999999,-11.446,105.11,421303486208812.0,20.385,-0.21,-1.021,0.027000000000000003,-0.752,47.25,20.463,1
0.16,46748753.0,49824742.0,2.379,22650306.0,86457312025624.0,1.868716700674e+27,0.0536,44.345,1084.0,1043.0,1282.0,1169.0,1085.0,1012.0,2380.0,-0.37200000000000005,22.051,8.924,19.910999999999998,1.8780000000000001,10.34,10.665,92.04700000000001,-17.313,-13.894,107.292,418617755727905.0,20.39,-0.23,-1.114,0.018000000000000002,-0.43700000000000006,47.402,20.464000000000002,1
0.18,47290298.0,50071141.0,2.103,23033349.0,97380609027086.0,2.3707457536216e+27,0.0531,50.383,1069.0,1027.0,1262.0,1149.0,1034.0,1014.0,2328.0,-0.38,19.69,9.177,21.053,1.665,9.571,9.914,82.06,-21.61,-16.919,106.115,416056496903517.0,20.244,-0.33899999999999997,-1.649,0.006999999999999999,-1.264,43.673,20.463,1
0.193,48467164.0,51582555.0,2.0180000000000002,23664599.0,94562763916852.0,2.2355290798986e+27,0.0529,35.544000000000004,1039.0,1007.0,1240.0,1128.0,971.669,1003.0,2279.0,-0.389,17.924,9.386000000000001,22.022,1.2309999999999999,9.003,9.302,79.367,-22.951,-17.826,105.79899999999999,412169127720690.0,20.235,-0.282,-1.3730000000000002,-0.004,-1.3230000000000002,43.45,20.461,1
0.201,50771550.0,55124432.0,2.31,24825702.0,92170011764890.0,2.123827767185e+27,0.0538,43.381,1005.0,974.15,1211.0,1099.0,863.263,975.485,2227.0,-0.397,18.467,9.845,24.23,1.0590000000000002,10.735,11.075999999999999,83.16799999999999,-20.695,-16.123,107.66,411952234762220.0,20.252,-0.38299999999999995,-1.857,-0.016,-1.093,43.998000000000005,20.46,1
0.21,52768685.0,57780839.0,2.65,25880119.0,91251318335104.0,2.0817007744736002e+27,0.0543,54.266999999999996,978.13,955.268,1188.0,1076.0,848.5160000000001,963.615,2179.0,-0.405,20.189,10.2,26.011999999999997,0.993,10.699000000000002,10.918,84.965,-17.03,-13.545,108.695,409149423354097.0,20.215999999999998,-0.655,-3.137,-0.027000000000000003,-1.354,43.091,20.458,1
0.225,54499535.0,59773144.0,2.891,26840427.0,82934313408608.0,1.7195250851393e+27,0.0559,73.413,959.488,940.922,1168.0,1055.0,854.89,939.444,2129.0,-0.413,23.522,10.829,29.318,1.222,10.774000000000001,10.657,89.12700000000001,-14.555,-11.512,111.875,410152155788285.0,20.163,-0.79,-3.7689999999999997,-0.037000000000000005,-1.65,41.776,20.454,1
0.24100000000000002,55999605.0,61267373.0,2.99,27716410.0,83497468372381.0,1.7429568061492e+27,0.0576,48.418,961.559,943.005,1155.0,1042.0,921.575,932.243,2078.0,-0.42100000000000004,24.039,12.078,36.469,1.608,10.17,9.676,91.921,-11.964,-9.402999999999999,115.28,413164342673349.0,20.189,-0.69,-3.306,-0.047,-1.9609999999999999,42.651,20.452,1
0.254,57299666.0,62388045.0,2.957,28515839.0,95198613966902.0,2.2656940253048e+27,0.0579,39.733000000000004,953.919,932.4789999999999,1138.0,1025.0,911.432,895.558,2032.0,-0.429,22.735,13.237,43.803999999999995,1.661,8.493,7.916,92.265,-10.638,-8.415,115.785,1010144683592816.0,20.029,-0.763,-3.6719999999999997,-0.057999999999999996,-2.888,38.868,20.445,1
0.271,58426385.0,63228549.0,2.821,29244993.0,106599602054880.0,2.8408687895648e+27,0.0592,61.477,953.332,931.405,1125.0,1013.0,929.653,892.4989999999999,1977.0,-0.43700000000000006,22.346999999999998,14.697000000000001,54.0,1.719,12.232000000000001,11.527999999999999,93.821,-8.562000000000001,-6.746,118.34700000000001,1014282905684718.0,20.025,-0.687,-3.3160000000000003,-0.068,-3.4619999999999997,38.784,20.438,0
0.289,59402875.0,63858927.0,2.616,29909013.0,126127511965230.0,3.977037318635e+27,0.061,71.212,954.212,938.591,1118.0,1006.0,966.005,905.148,1934.0,-0.444,26.191,16.453,67.676,1.935,16.267,15.375,95.39200000000001,-2.069,-1.6669999999999998,122.066,1020182262130967.0,20.002,-0.562,-2.7310000000000003,-0.077,-3.207,38.259,20.430999999999997,0
0.29600000000000004,60249166.0,64331710.0,2.373,30512150.0,161000782630210.0,6.480313001884799e+27,0.0623,42.218,949.415,933.8989999999999,1105.0,994.1669999999999,952.8960000000001,923.3439999999999,1886.0,-0.452,29.156,18.248,83.25,2.083,16.991,15.782,96.179,4.3180000000000005,3.588,124.65100000000001,1024506259450319.0,19.939,-0.619,-3.013,-0.087,-3.56,36.853,20.423,0
0.29600000000000004,60982619.0,64686297.0,2.115,31057953.0,171372806664680.0,7.3421597160328e+27,0.0628,51.916000000000004,948.863,932.431,1094.0,985.306,943.414,934.1110000000001,1839.0,-0.46,30.215999999999998,19.820999999999998,98.21700000000001,1.97,16.893,15.542,96.43700000000001,5.903,4.9319999999999995,125.588,1032012875127315.0,19.903,-0.6679999999999999,-3.247,-0.096,-3.3680000000000003,36.068000000000005,20.413,0
0.293,61618278.0,64952238.0,1.858,31586330.0,160521808759390.0,6.4418127718467e+27,0.0624,64.635,943.268,934.1039999999999,1086.0,978.645,946.676,947.092,1805.0,-0.467,30.311,20.941,109.62899999999999,1.548,12.987,11.609000000000002,90.902,4.7669999999999995,3.969,124.863,1051546587879452.0,19.894000000000002,-0.544,-2.662,-0.10400000000000001,-3.377,35.87,20.404,0
0.29100000000000004,64300473.0,69147865.0,2.033,32999412.0,172007083965440.0,7.396609233573e+27,0.0604,69.958,917.052,896.1339999999999,1058.0,953.279,806.118,901.8610000000001,1770.0,-0.474,25.285999999999998,21.436999999999998,114.885,0.682,5.466,4.742,65.878,1.358,1.138,120.74700000000001,1062110171712678.0,19.955,-0.429,-2.105,-0.11,-2.79,38.255,20.395,1
0.28600000000000003,67318146.0,73594153.0,2.441,34627123.0,173188103266470.0,7.498529778259299e+27,0.0587,30.521,887.34,870.319,1036.0,933.444,741.452,879.122,1737.0,-0.48200000000000004,20.452,21.61,116.75299999999999,-0.233,1.56,1.347,52.059,2.33,2.026,117.345,1070389884885521.0,19.834,-0.555,-2.7230000000000003,-0.11599999999999999,-3.5189999999999997,35.561,20.384,1
0.28,69933462.0,76928869.0,2.8139999999999996,36112176.0,185565924521200.0,8.608678085852e+27,0.0575,39.359,866.635,842.327,1013.0,912.02,689.5980000000001,840.7719999999999,1702.0,-0.489,17.66,21.593000000000004,116.561,-0.905,-3.2969999999999997,-2.786,44.684,4.465,4.038,115.05,1058445908784114.0,19.831,-0.413,-2.042,-0.121,-3.7110000000000003,35.481,20.373,1
0.27,72200070.0,79429906.0,3.0469999999999997,37471538.0,176716496550930.0,7.8071800383084e+27,0.0575,27.609,843.3960000000001,805.888,986.221,886.508,643.044,781.6439999999999,1673.0,-0.496,19.090999999999998,21.413,114.62899999999999,-1.111,-7.042999999999999,-5.77,44.597,9.088,8.579,115.023,1058341052682414.0,19.805,-0.43,-2.126,-0.126,-3.952,34.916,20.362000000000002,1
0.253,74164463.0,81305684.0,3.1180000000000003,38718448.0,158945796626490.0,6.3159415663076e+27,0.0583,22.763,836.2139999999999,785.581,967.181,869.013,656.2289999999999,749.084,1644.0,-0.504,22.434,21.09,111.20100000000001,-0.855,-8.038,-6.4479999999999995,51.11600000000001,12.552999999999999,12.064,116.613,1061268076317770.0,19.807000000000002,-0.445,-2.195,-0.129,-3.7710000000000004,35.024,20.35,1
0.237,75866937.0,82712518.0,3.053,39863461.0,150908441655590.0,5.6933394407295e+27,0.0589,23.557,828.758,775.2389999999999,953.727,856.923,708.579,723.404,1611.0,-0.511,24.462,20.644000000000002,106.541,-0.43,-7.744,-6.167000000000001,55.81100000000001,11.288,10.594000000000001,117.844,1080445400721596.0,19.654,-0.562,-2.78,-0.133,-4.203,31.838,20.335,1
0.223,77342414.0,83767643.0,2.887,40915132.0,149345938039960.0,5.5760523022588e+27,0.06,36.006,815.557,756.168,936.436,841.3810000000001,710.929,684.0210000000001,1578.0,-0.518,26.921999999999997,20.146,101.46799999999999,0.084,-4.902,-3.926,62.953,11.91,11.023,119.961,1077115994903960.0,19.665,-0.498,-2.469,-0.13699999999999998,-4.699,32.31,20.320999999999998,1
0.21,78621161.0,84558986.0,2.658,41880494.0,136575025563710.0,4.6631844019322006e+27,0.0609,69.232,798.512,745.6260000000001,923.5360000000001,830.3660000000001,723.26,695.163,1550.0,-0.525,27.743000000000002,19.705,97.073,0.53,0.986,0.8170000000000001,68.003,14.787,13.827,121.73299999999999,1080940627807630.0,19.616,-0.5720000000000001,-2.835,-0.141,-6.01,31.343000000000004,20.305,1
0.19899999999999998,79729409.0,85152494.0,2.396,42765391.0,154514352903300.0,5.968671313281e+27,0.0618,66.101,787.2439999999999,735.805,910.7180000000001,819.672,722.212,695.3660000000001,1520.0,-0.532,28.732,19.337,93.48200000000001,0.879,6.325,5.39,72.742,20.814,20.237000000000002,123.67,1081495704127238.0,19.582,-0.447,-2.234,-0.145,-6.545,30.669,20.289,0
0.187,80689890.0,85597625.0,2.125,43574727.0,160625123062290.0,6.4501075396942e+27,0.062,94.04700000000001,770.4989999999999,725.696,897.8610000000001,808.9860000000001,720.081,700.2260000000001,1493.0,-0.539,27.776999999999997,18.962,89.89200000000001,0.9670000000000001,9.02,7.84,73.682,23.82,23.761,124.07,1066217881558734.0,19.549,-0.47600000000000003,-2.379,-0.14800000000000002,-6.371,30.037,20.272000000000002,0
0.16899999999999998,81553739.0,85990408.0,1.864,44332252.0,171840809583010.0,7.3823159595357e+27,0.062,43.611000000000004,751.0930000000001,721.0360000000001,887.3889999999999,800.36,725.7260000000001,720.5419999999999,1466.0,-0.546,26.995,18.465,85.243,0.8420000000000001,8.924,7.757999999999999,72.782,23.592,23.509,123.947,1058977238560515.0,19.537,-0.465,-2.327,-0.151,-6.039,29.803,20.255,0
0.146,85697047.0,92649943.0,2.123,46525429.0,244146735507080.0,1.4901907114691e+28,0.0618,18.542,721.273,687.7610000000001,862.495,777.183,614.52,693.461,1446.0,-0.552,27.15,17.701,78.333,0.62,7.08,6.071000000000001,70.703,22.846999999999998,22.656,123.693,1063796172620869.0,19.514,-0.425,-2.134,-0.154,-5.7860000000000005,29.35,20.237000000000002,0
0.125,89287914.0,97644595.0,2.499,48531300.0,252978297787390.0,1.5999504787851e+28,0.0619,50.708,689.6489999999999,657.682,838.83,754.602,537.609,655.8939999999999,1423.0,-0.5589999999999999,27.004,16.752,70.15899999999999,0.43200000000000005,5.956,5.053999999999999,71.107,20.137,19.426,123.8,1062317827237077.0,19.451,-0.452,-2.273,-0.156,-5.412000000000001,28.147,20.219,0
0.107,92399998.0,101390583.0,2.799,50372246.0,234936274379060.0,1.3798763254778e+28,0.0621,28.502,666.091,649.942,825.46,741.863,564.612,648.161,1397.0,-0.5660000000000001,27.326,15.591,60.766999999999996,0.33299999999999996,4.291,3.577,72.95100000000001,19.147000000000002,18.217,124.251,1058709215569088.0,19.45,-0.444,-2.231,-0.158,-5.391,28.139,20.2,0
0.095,95097138.0,104200074.0,2.958,52065765.0,228906928873890.0,1.3099595521619e+28,0.0625,38.825,662.61,642.431,811.544,728.4780000000001,598.0269999999999,630.058,1371.0,-0.573,27.04,14.354000000000001,51.512,0.33299999999999996,3.303,2.714,76.051,19.21,18.152,125.036,1063634212761060.0,19.421,-0.534,-2.676,-0.159,-5.587000000000001,27.588,20.180999999999997,0
0.087,97434660.0,106307193.0,2.972,53625824.0,241327685145820.0,1.455976290446e+28,0.0613,49.324,650.6619999999999,628.238,795.067,712.3580000000001,586.599,605.9580000000001,1345.0,-0.579,21.426,13.183,43.451,0.05,-1.143,-0.924,53.276,16.454,15.513,122.527,1068867434575380.0,19.554000000000002,-0.28,-1.412,-0.159,-4.324,33.803000000000004,20.165,1
0.08199999999999999,99460512.0,107887532.0,2.87,55063770.0,254415619740330.0,1.6181826891964e+28,0.0605,60.492,642.851,617.2230000000001,780.421,698.046,571.0409999999999,585.476,1321.0,-0.586,15.897,12.35,38.13,-0.287,-3.062,-2.468,43.976000000000006,17.336,16.723,121.008,1055874784079634.0,19.554000000000002,-0.27699999999999997,-1.3969999999999998,-0.156,-4.077,33.784,20.149,1
0.075,101216250.0,109072786.0,2.687,56388945.0,244175017992010.0,1.4905359852849001e+28,0.0606,40.586999999999996,638.889,603.225,764.773,682.7689999999999,550.977,557.235,1299.0,-0.5920000000000001,13.815999999999999,11.679,34.1,-0.41700000000000004,-2.839,-2.29,44.721000000000004,19.429000000000002,19.108,121.10799999999999,1039874072432104.0,19.548,-0.257,-1.298,-0.152,-4.13,33.645,20.134,1
0.066,102737890.0,109961727.0,2.455,57609131.0,218681614507610.0,1.1955412130913e+28,0.0608,32.574,628.721,591.207,750.836,669.4889999999999,548.339,563.981,1277.0,-0.599,15.419,10.718,28.715999999999998,-0.36200000000000004,-2.1590000000000003,-1.745,48.131,23.055999999999997,23.413,121.53399999999999,1039937492306085.0,19.385,-0.42200000000000004,-2.1319999999999997,-0.149,-4.243,30.154,20.114,1
0.061,104056644.0,110628432.0,2.2,58730872.0,229415973831330.0,1.3157922262245e+28,0.0606,52.037,612.8380000000001,578.882,736.9939999999999,656.304,540.705,569.7819999999999,1254.0,-0.605,15.485999999999999,9.484,22.486,-0.29100000000000004,-2.5140000000000002,-2.031,46.192,24.038,24.719,121.286,1056467851665865.0,19.422,-0.23199999999999998,-1.181,-0.145,-4.0169999999999995,31.816999999999997,20.096,1
0.059000000000000004,105199565.0,111128461.0,1.942,59759713.0,234059339208700.0,1.3695943567703001e+28,0.0607,61.577,602.9019999999999,570.053,724.711,644.6080000000001,543.529,557.6419999999999,1231.0,-0.612,13.649000000000001,8.345,17.41,-0.215,-2.9410000000000003,-2.367,46.435,23.31,23.785999999999998,121.31,1064279308777339.0,19.38,-0.285,-1.45,-0.142,-4.303999999999999,30.958000000000002,20.077,1
0.06,107946924.0,114797535.0,1.896,61336731.0,256994708028905.0,1.6511569988716e+28,0.0611,69.683,584.761,554.001,709.086,629.304,512.8430000000001,539.4630000000001,1207.0,-0.618,13.445,7.167000000000001,12.842,-0.064,-2.8960000000000004,-2.316,54.701,25.54,26.44,122.14,1059705780310433.0,19.349,-0.268,-1.364,-0.14,-4.29,30.319000000000003,20.057000000000002,0
0.063,113396561.0,123302951.0,2.253,64123331.0,299197968740850.0,2.2379856124662e+28,0.0613,60.266999999999996,558.726,524.0830000000001,686.5880000000001,606.938,432.12800000000004,511.494,1185.0,-0.625,10.776,6.393,10.217,0.081,0.125,0.102,59.222,30.41,32.968,122.652,1055337951801815.0,19.382,-0.2,-1.022,-0.13699999999999998,-3.8760000000000003,31.839000000000002,20.039,0
0.067,118119579.0,129682013.0,2.66,66689889.0,296068441158560.0,2.1914130462515e+28,0.0612,100.59100000000001,538.874,507.38599999999997,670.26,590.387,417.295,492.273,1164.0,-0.631,7.093999999999999,6.029,9.087,0.115,1.3659999999999999,1.129,55.703,33.091,37.064,122.374,1041458676455523.0,19.417,-0.132,-0.675,-0.133,-3.824,33.448,20.021,0
0.068,122212862.0,134466310.0,2.9539999999999997,69070210.0,284611716387870.0,2.0250957276312003e+28,0.0616,84.93,517.749,494.176,655.3919999999999,575.4069999999999,424.463,478.26300000000003,1147.0,-0.637,7.416,5.6979999999999995,8.116,0.188,2.092,1.7280000000000002,63.284,33.372,37.150999999999996,123.20100000000001,1021410999716269.0,19.409000000000002,-0.127,-0.6509999999999999,-0.129,-3.093,33.28,20.003,0
0.069,125760374.0,138054532.0,3.089,71258649.0,297543085038120.0,2.2132971863501e+28,0.0617,81.081,510.87300000000005,479.17800000000005,639.254,559.151,421.48199999999997,457.765,1129.0,-0.643,4.978,5.6,7.841,0.218,1.791,1.473,64.352,37.717,44.058,123.325,1023087214664005.0,19.453,-0.06,-0.308,-0.12300000000000001,-2.855,35.313,19.987000000000002,0
0.07200000000000001,128834884.0,140745699.0,3.076,73272401.0,283032578089400.0,2.0026860064983e+28,0.0615,122.988,505.235,466.62800000000004,624.899,544.798,416.759,440.68699999999995,1112.0,-0.65,0.9840000000000001,5.619,7.893,0.172,1.764,1.455,59.856,39.846,47.89,123.05,1021166215524179.0,19.454,0.004,0.018000000000000002,-0.11699999999999999,-2.739,35.348,19.97,0
0.081,131499459.0,142764074.0,2.947,75125515.0,273322213049710.0,1.8676258036598002e+28,0.0617,87.90700000000001,490.445,455.86699999999996,611.972,532.2180000000001,418.725,423.24699999999996,1094.0,-0.6559999999999999,-1.2770000000000001,5.55,7.7010000000000005,0.151,2.064,1.7009999999999998,63.373999999999995,41.95,51.521,123.374,1045327645503284.0,19.487000000000002,0.037000000000000005,0.18899999999999997,-0.111,-2.267,36.882,19.955,0
0.1,133808758.0,144277856.0,2.741,76829615.0,212399348814240.0,1.1278370844179e+28,0.0564,90.65299999999999,476.281,445.337,599.036,519.8580000000001,416.70300000000003,413.098,1079.0,-0.662,-12.811,6.229,9.701,-0.953,-9.363,-7.666,14.571,34.316,43.736000000000004,112.777,1068246141186268.0,19.674,0.253,1.3019999999999998,-0.10099999999999999,-1.149,44.644,19.944000000000003,1
0.122,135810150.0,145413192.0,2.491,78394419.0,234510685824910.0,1.3748815441518e+28,0.0543,62.373000000000005,462.555,430.36699999999996,583.873,505.569,389.912,413.616,1063.0,-0.6679999999999999,-16.358,7.602,14.449000000000002,-1.975,-14.147,-11.535,10.696,35.486999999999995,48.602,108.50399999999999,1070212618561402.0,19.869,0.315,1.61,-0.087,-0.124,51.11600000000001,19.937,1
0.14,137544690.0,146264694.0,2.222,79828119.0,221468676973710.0,1.2262093720121e+28,0.0585,63.456,449.009,419.147,570.617,493.495,379.115,405.745,1049.0,-0.674,-3.715,7.72,14.898,-1.3730000000000002,-5.3420000000000005,-4.3660000000000005,44.846000000000004,51.031000000000006,77.32,117.03200000000001,1053570655734603.0,19.85,0.29600000000000004,1.516,-0.07200000000000001,-0.529,50.50899999999999,19.93,1
0.151,139047958.0,146903320.0,1.954,81137666.0,207634335372740.0,1.077800430642e+28,0.0597,47.235,442.652,419.12800000000004,562.762,486.56800000000004,411.23699999999997,407.041,1036.0,-0.68,1.966,7.64,14.591,-0.43799999999999994,-3.89,-3.157,50.722,49.56,71.053,119.311,1046744866037649.0,19.864,0.317,1.62,-0.055999999999999994,0.151,50.956,19.923,1
0.155,142392119.0,151209781.0,1.8769999999999998,83051382.0,274379656708910.0,1.8821049003924e+28,0.0597,43.062,426.527,403.175,547.294,472.11199999999997,374.19300000000004,395.289,1020.0,-0.6859999999999999,4.3180000000000005,7.3660000000000005,13.562999999999999,0.138,-3.957,-3.2089999999999996,50.875,45.818000000000005,62.297,119.368,1054673183349729.0,19.828,0.44299999999999995,2.286,-0.04,-0.013000000000000001,49.782,19.916,1
0.157,148644003.0,160727648.0,2.14,86191992.0,272256783601060.0,1.8530939054198001e+28,0.0602,72.23100000000001,410.616,388.10900000000004,532.212,457.806,339.244,380.545,1005.0,-0.6920000000000001,5.382000000000001,7.044,12.405999999999999,0.47200000000000003,-2.645,-2.15,53.908,47.911,66.09100000000001,120.405,1054750517787604.0,19.819000000000003,0.397,2.043,-0.026000000000000002,0.071,49.476000000000006,19.909000000000002,1
0.159,154062303.0,167866049.0,2.448,89065871.0,258031885840340.0,1.664511352758e+28,0.0608,57.924,395.024,377.13599999999997,519.058,445.05699999999996,322.505,366.8,987.655,-0.698,5.001,6.852,11.739,0.6759999999999999,-1.7590000000000001,-1.426,57.478,45.626000000000005,60.043,121.615,1054630967503199.0,19.817999999999998,0.43799999999999994,2.261,-0.013000000000000001,0.055999999999999994,49.468999999999994,19.902,1
0.161,158758162.0,173219849.0,2.668,91815108.0,297193155528430.0,2.2080942923237e+28,0.0614,64.812,383.833,367.912,506.593,432.92800000000005,324.617,354.56800000000004,974.77,-0.7040000000000001,5.0489999999999995,6.7620000000000005,11.432,0.809,10.115,8.969,61.185,41.393,50.788999999999994,122.89299999999999,1061460800213982.0,19.771,0.42200000000000004,2.182,-0.002,0.596,47.88399999999999,19.894000000000002,1
0.16399999999999998,162827907.0,177235199.0,2.76,94346427.0,332913987940180.0,2.7707930841559e+28,0.0618,52.964,382.911,363.064,496.327,423.125,337.07099999999997,352.207,962.529,-0.71,3.542,6.784,11.505,0.825,14.999,13.823,62.983999999999995,38.504,45.299,123.50299999999999,1061917200864273.0,19.766,0.385,1.985,0.008,0.513,47.725,19.886,1
0.168,166355019.0,180246711.0,2.7310000000000003,96675765.0,353079078798990.0,3.1166208971387e+28,0.0619,60.771,375.483,355.94300000000004,485.564,412.89,334.884,345.221,945.86,-0.716,2.099,6.836,11.681,0.748,6.8,5.81,64.03,35.736,40.566,123.83200000000001,1063797961558801.0,19.864,0.447,2.305,0.016,1.264,51.176,19.881,1
0.16699999999999998,169411850.0,182505346.0,2.608,98817405.0,370400847755270.0,3.4299197004455e+28,0.0621,40.459,370.204,354.665,477.844,405.879,350.69699999999995,333.36800000000005,930.695,-0.722,0.479,6.858,11.755999999999998,0.635,4.838,4.055,65.139,35.992,40.828,124.149,1049749241819670.0,19.881,0.47100000000000003,2.427,0.024,1.527,51.726000000000006,19.875999999999998,1
0.16899999999999998,172061103.0,184199322.0,2.4219999999999997,100783314.0,462536094941600.0,5.3484909780955e+28,0.0634,46.181999999999995,364.963,349.556,468.42699999999996,397.445,342.825,334.63599999999997,915.5210000000001,-0.728,2.752,7.06,12.459000000000001,0.768,7.454,6.245,73.255,37.527,42.026,126.822,1043184769731671.0,19.893,0.439,2.2569999999999997,0.031,1.758,52.135,19.872,1
0.17300000000000001,174357123.0,185469804.0,2.2,102583596.0,536117723799490.0,7.1855553442986e+28,0.0651,52.044,360.981,349.027,461.496,391.705,352.111,341.418,900.72,-0.7340000000000001,6.169,7.649,14.626,1.099,9.711,8.066,79.961,40.191,44.693999999999996,130.11700000000002,1054373784558338.0,19.854,0.4,2.055,0.037000000000000005,1.624,50.703,19.866,1
0.17800000000000002,176347006.0,186422665.0,1.963,104226834.0,630691059727770.0,9.944280320513601e+28,0.0674,76.598,357.00300000000004,350.075,455.51800000000003,387.278,360.06800000000004,347.20599999999996,883.684,-0.7390000000000001,11.046,8.923,19.903,1.607,13.124,10.792,85.79299999999999,45.964,51.776,134.739,1068179103041186.0,19.839000000000002,0.35200000000000004,1.807,0.042,1.6680000000000001,50.155,19.861,1
0.188,182155953.0,194795525.0,2.009,107221878.0,733953981552230.0,1.3467211175909e+29,0.0681,103.37,347.379,339.37199999999996,443.98400000000004,377.19199999999995,321.478,340.19,869.6139999999999,-0.745,12.414000000000001,10.23,26.164,1.808,13.321,10.84,87.182,49.731,57.504,136.214,1096616355182668.0,19.788,0.113,0.5760000000000001,0.044000000000000004,1.733,48.286,19.854,1
0.19699999999999998,193565992.0,213029456.0,2.551,112905170.0,765629493213340.0,1.4654713021953e+29,0.0694,76.211,338.82599999999996,325.623,431.098,365.483,275.846,325.445,854.072,-0.7509999999999999,14.453,11.737,34.44,1.8719999999999999,15.200999999999999,12.308,89.251,54.86600000000001,65.443,138.704,1101045829996379.0,19.773,-0.096,-0.485,0.045,1.659,47.757,19.848,1
0.207,203454693.0,226704905.0,3.1319999999999997,118071964.0,749741876601780.0,1.4052822038259e+29,0.0431,57.345,332.995,320.017,422.43300000000005,357.995,275.932,320.77,839.1039999999999,-0.7559999999999999,18.687,13.866,48.066,2.117,19.891,16.063,92.209,59.865,71.389,143.72299999999998,1097527581758025.0,19.869,0.019,0.094,0.046,2.303,51.332,19.843,1
0.21899999999999997,212024901.0,236961491.0,3.55,122787480.0,828803111025340.0,1.7172864921132e+29,0.0769,87.63799999999999,322.569,316.005,414.721,351.575,291.08799999999997,311.77099999999996,823.2360000000001,-0.762,31.359,17.570999999999998,77.189,2.9219999999999997,29.737,23.953000000000003,95.27799999999999,69.997,83.441,153.886,1115667284540936.0,19.899,0.035,0.17600000000000002,0.047,1.764,52.41,19.84,1
0.226,219452414.0,244653931.0,3.745,127127389.0,881523683987290.0,1.9427100135763e+29,0.0787,59.531000000000006,319.885,311.051,406.379,344.57199999999995,293.14099999999996,305.133,811.555,-0.767,36.321999999999996,21.026,110.52,3.278,30.506999999999998,24.055,95.914,73.229,87.074,157.329,1118125007627905.0,19.882,0.054000000000000006,0.275,0.048,1.682,51.76,19.836,1
0.23800000000000002,225889592.0,250423260.0,3.74,131204921.0,871612424264550.0,1.8992705453308e+29,0.0824,84.02799999999999,319.997,310.414,400.49,340.092,303.178,298.577,801.097,-0.773,43.702,25.122,157.781,3.5989999999999998,34.694,26.663,96.955,79.57,93.348,164.81,1191874195582087.0,19.775,-0.044000000000000004,-0.222,0.047,1.161,47.818999999999996,19.83,1
