activeaddresses,activeaddresses7trx,confirmationtime,confirmationtime14wma,confirmationtime30sma,confirmationtime3ema,confirmationtime3wma,confirmationtime7wma,difficulty14var,fee_to_reward14emaUSD,fee_to_reward3stdUSD,fee_to_reward7emaUSD,fee_to_rewardUSD,hashrate14trx,hashrate30mom,hashrate7std,median_transaction_feeUSD,mediantransactionvalue14momUSD,mediantransactionvalue14rocUSD,mediantransactionvalueUSD,price14rsiUSD,price30rocUSD,price30rsiUSD,price3momUSD,price3rocUSD,price3rsiUSD,price3trxUSD,price7momUSD,price7rocUSD,price7rsiUSD,priceUSD,size3sma,size90mom,size90roc,size90sma,top100cap90rsi,transactions3var,transactions7var,transactionvalueUSD,category
75756,1.516,7.273,8.318,8.4,7.882999999999999,7.864,8.282,761539976695.0,1.189,0.494,1.172,0.867,2.0,33289359261546.0,11901094115686.0,0.0474,9.499,17.119,64.987,95.075,185.993,93.774,8.125,9.383,99.456,3.7230000000000003,25.57,36.98,96.992,94.715,158276.0,50223.0,56.409,154528.0,50.301,38831985.0,38380777.0,2592.0,1
91875,1.611,7.956,8.3,8.367,7.92,7.822,8.099,695426590110.0,1.209,0.385,1.214,1.338,2.017,28898599580993.0,11887441553889.0,0.0539,33.818000000000005,55.315,94.955,96.416,231.96400000000003,94.98700000000001,20.295,23.206,99.811,5.184,36.045,50.27,98.20100000000001,107.749,154176.0,61367.0,53.794,155210.0,50.893,62113871.0,41064926.0,4400.0,1
107142,2.166,8.229,8.324,8.373,8.074,7.978,8.042,594458447418.0,1.26,0.604,1.31,1.5959999999999999,2.015,22644792950968.0,7672492273609.0,0.06,44.839,77.719,102.53299999999999,97.19,259.795,95.785,30.953000000000003,34.759,99.902,6.968,40.765,51.448,98.75200000000001,120.00299999999999,166303.0,76185.0,70.527,156056.0,50.53,26276601.0,45047715.0,4478.0,1
108890,2.7969999999999997,9.351,8.484,8.339,8.712,8.744,8.363999999999999,458635548619.0,1.3519999999999999,0.499,1.469,1.9480000000000002,1.969,20952983860921.0,7013418016731.0,0.0618,73.786,148.975,123.314,97.368,237.355,95.977,28.846,30.456,99.919,7.181,37.81,44.093,98.869,123.56200000000001,193740.0,79757.0,56.24100000000001,156943.0,50.559,2506053.0,54314709.0,4249.0,1
100034,3.094,9.113999999999999,8.586,8.334,8.913,9.045,8.573,303649731270.0,1.3630000000000002,0.43,1.46,1.432,1.8730000000000002,18052965546765.0,8735347100869.0,0.0643,72.203,136.282,125.18299999999999,97.602,229.99200000000002,96.23299999999999,20.915,19.410999999999998,99.941,6.652,42.073,48.589,99.022,128.664,198614.0,71827.0,60.746,157741.0,49.033,5093768.0,53572936.0,4348.0,1
83086,2.801,8.834,8.624,8.328,8.874,9.014,8.683,163650815957.0,1.307,0.8170000000000001,1.3319999999999999,0.9470000000000001,1.8,29481914738664.0,9094706513828.0,0.0671,48.518,116.499,90.165,97.825,235.372,96.479,14.110999999999999,11.759,99.959,5.982,46.659,53.353,99.164,134.114,190067.0,57958.0,57.608000000000004,158385.0,49.037,39371402.0,59507406.0,3458.0,1
87097,2.365,8.78,8.634,8.321,8.827,8.854,8.761000000000001,117098288072.0,1.307,0.41,1.324,1.3019999999999998,1.745,27921624910729.0,8740512343785.0,0.071,24.329,60.875,64.295,98.103,244.10299999999998,96.79700000000001,18.518,14.987,99.975,5.654,53.03,59.552,99.329,142.08,184681.0,100010.0,94.885,159496.0,48.403999999999996,26416614.0,29681200.0,2445.0,1
113894,2.425,9.29,8.701,8.346,9.059,9.044,8.957,157860879016.0,1.29,0.295,1.2890000000000001,1.183,1.7009999999999998,27667086857724.0,8053492716857.0,0.0818,82.537,171.667,130.618,98.616,278.959,97.44,34.896,27.122,99.99,6.915,68.845,72.687,99.587,163.561,186365.0,45815.0,30.685,160005.0,47.678999999999995,26954499.0,19648358.0,4044.0,1
112075,2.582,8.182,8.626,8.357000000000001,8.62,8.651,8.805,188879915695.0,1.266,0.158,1.244,1.11,1.67,26026202102526.0,8861372838837.0,0.0977,125.11,183.895,193.144,99.03299999999999,339.904,98.04299999999999,61.283,45.695,99.99600000000001,9.62,87.647,81.344,99.75200000000001,195.39700000000002,193219.0,30792.0,20.758000000000003,160347.0,47.935,4780518.0,22905042.0,6073.0,0
133453,3.0869999999999997,7.539,8.479,8.315,8.08,8.045,8.482999999999999,210155398108.0,1.276,0.192,1.268,1.34,1.669,31436013998035.0,11374186667831.0,0.0892,276.38,440.311,339.149,84.478,295.611,86.819,36.419000000000004,25.633000000000003,68.465,7.834,58.497,48.746,79.994,178.5,180896.0,4759.0,2.908,160400.0,48.425,4692809.0,22870439.0,8125.0,0
124611,3.406,9.0,8.56,8.26,8.54,8.377,8.551,221687326257.0,1.314,0.37,1.3419999999999999,1.5630000000000002,1.659,36854858265789.0,10458008745264.0,0.0575,55.199,92.12700000000001,115.115,52.971000000000004,160.724,60.08,-48.56,-29.69,24.65,0.335,-8.561,-6.928999999999999,42.81399999999999,115.0,188022.0,29318.0,15.663,160726.0,52.423,3615795.0,25136402.0,4028.0,0
102963,3.1489999999999996,8.324,8.54,8.232000000000001,8.432,8.418,8.463,223475700141.0,1.311,0.237,1.329,1.291,1.63,29894183457997.0,5179945926194.0,0.0462,33.937,52.483999999999995,98.59899999999999,46.358000000000004,116.065,53.973,-102.95100000000001,-52.688,18.382,-5.735,-36.218,-28.15,35.9,92.446,182904.0,677.8760000000001,0.41600000000000004,160733.0,51.908,15799898.0,26898472.0,2789.0,1
82837,2.33,8.623,8.559,8.251,8.527000000000001,8.586,8.477,215520519761.0,1.264,0.495,1.237,0.958,1.581,23254334329829.0,4885643766853.0,0.0492,24.279,52.191,70.79899999999999,48.207,127.31700000000001,55.223,-80.064,-44.854,25.888,-7.92,-35.678000000000004,-26.603,38.954,98.435,175153.0,-17178.0,-10.58,160542.0,51.927,38143489.0,21957166.0,2395.0,0
71397,1.22,9.412,8.68,8.286,8.97,8.967,8.697000000000001,197821785115.0,1.28,0.363,1.272,1.38,1.5130000000000001,19185941030728.0,5200368715692.0,0.0459,-2.536,-4.965,48.534,46.316,110.682,53.568000000000005,-23.151,-20.131,22.478,-8.509,-50.231,-35.354,36.71,91.84899999999999,161378.0,48059.0,37.809,161076.0,52.023999999999994,4533835.0,27235647.0,1393.0,0
100248,0.622,8.78,8.709,8.304,8.875,8.965,8.736,170379496204.0,1.347,0.675,1.4,1.785,1.4340000000000002,21027375414742.0,5478034254668.0,0.0436,4.2669999999999995,6.566,69.25399999999999,44.949,97.26100000000001,52.398,-5.337999999999999,-5.774,19.679000000000002,-8.286,-76.453,-46.743,35.016,87.10799999999999,160748.0,3590.0,2.2680000000000002,161116.0,54.059,645505.0,32624231.0,1672.0,0
100365,0.314,8.136000000000001,8.637,8.345,8.505,8.562999999999999,8.632,133193653029.0,1.3230000000000002,0.514,1.3419999999999999,1.165,1.376,21297182930534.0,6028148517948.0,0.0375,-40.135,-42.266999999999996,54.821000000000005,41.586000000000006,70.821,49.549,-23.392,-23.764,13.339,-8.562999999999999,-120.354,-61.595,30.796999999999997,75.043,172749.0,453.06800000000004,0.251,161121.0,55.141999999999996,36474275.0,34259827.0,1984.0,1
105254,0.24600000000000002,8.421,8.602,8.374,8.463,8.386000000000001,8.601,101245830091.0,1.396,0.631,1.475,1.876,1.328,19884723518410.0,4906971598608.0,0.0389,-32.19,-31.394000000000002,70.344,42.618,68.039,50.174,-14.115,-15.368,21.773000000000003,-7.6979999999999995,-100.765,-56.451,32.900999999999996,77.734,168960.0,-36179.0,-18.090999999999998,160719.0,53.895,33746302.0,33295216.0,2375.0,1
82114,-0.08199999999999999,9.796,8.748,8.418,9.13,9.061,8.882,157265062272.0,1.3630000000000002,0.6779999999999999,1.393,1.148,1.305,26689391584743.0,7272821162999.0,0.0473,-31.358,-25.429000000000002,91.95700000000001,48.753,84.26700000000001,53.895,7.572,8.692,59.235,-4.013999999999999,-20.320999999999998,-17.67,45.151,94.679,163137.0,-40783.0,-22.021,160266.0,54.205,74428590.0,34598331.0,11864.0,1
105015,-0.10400000000000001,10.511,8.986,8.541,9.82,9.924,9.314,206500680326.0,1.3940000000000001,0.6,1.444,1.594,1.242,15218572759254.0,8210138179883.0,0.0534,-33.389,-26.671999999999997,91.794,52.623000000000005,84.756,56.29,31.656999999999996,42.18600000000001,72.99600000000001,0.5670000000000001,14.254000000000001,15.419,52.351000000000006,106.7,173271.0,51950.0,32.542,160843.0,54.173,30641110.0,35315261.0,3353.0,1
74501,-0.47600000000000003,9.351,9.055,8.632,9.585,9.812000000000001,9.377,279407205932.0,1.367,0.402,1.38,1.19,1.175,12098714534494.0,8054474477105.0,0.0572,-27.143,-30.104,63.022,54.992,78.906,57.75899999999999,36.746,47.271,79.66199999999999,3.943,16.045,16.3,56.648,114.48,171139.0,16829.0,11.970999999999998,161030.0,55.163000000000004,32862733.0,42783634.0,2602.0,0
69875,-1.0090000000000001,8.182,8.964,8.695,8.884,8.96,9.122,335034430251.0,1.284,0.693,1.2209999999999999,0.745,1.155,21872052231265.0,10675097199009.0,0.0571,9.325,14.504000000000001,73.62,54.922,73.86,57.711000000000006,19.615,20.718000000000004,78.965,4.7589999999999995,22.445,24.436999999999998,56.506,114.295,164017.0,-16450.0,-11.792,160848.0,54.906000000000006,42069189.0,58607634.0,2530.0,0
91717,-1.17,9.412,9.042,8.788,9.148,8.992,9.219,373382353283.0,1.273,0.426,1.217,1.204,1.146,20132791435402.0,10214827048188.0,0.0568,-45.192,-34.599000000000004,85.425,54.613,78.468,57.50899999999999,6.834,6.405,74.935,4.0680000000000005,26.427,30.338,55.839,113.535,142504.0,2265.0,1.565,160873.0,54.886,2999278.0,63992559.0,3960.0,1
93177,-1.1059999999999999,8.571,9.007,8.818999999999999,8.86,8.787,9.083,394450975028.0,1.296,0.5770000000000001,1.273,1.4409999999999998,1.143,12681280231424.0,10576494976757.0,0.0604,-120.944,-62.619,72.2,57.091,86.477,58.927,6.3,5.502999999999999,85.51,3.8939999999999997,45.736999999999995,60.949,60.968999999999994,120.78,148185.0,151.631,0.087,160875.0,54.901,58065893.0,42632758.0,3176.0,1
102538,-0.782,8.889,9.011000000000001,8.782,8.874,8.87,9.011000000000001,398240295486.0,1.3259999999999998,0.271,1.3359999999999999,1.5230000000000001,1.1440000000000001,22114768348408.0,10912919278209.0,0.0674,-261.363,-77.064,77.78699999999999,61.475,94.95299999999999,61.497,20.505,17.941,93.486,4.945,57.066,73.41199999999999,69.079,134.8,177020.0,58767.0,38.973,161527.0,52.873999999999995,59767934.0,62199198.0,4566.0,1
90770,-0.5760000000000001,8.372,8.933,8.744,8.623,8.578,8.793,384750314657.0,1.335,0.10800000000000001,1.35,1.393,1.135,21127766636304.0,10856164009602.0,0.0699,-23.865,-20.730999999999998,91.25,62.913000000000004,94.88600000000001,62.356,26.205,23.081999999999997,94.954,5.382000000000001,45.06100000000001,47.593,71.513,139.74,186548.0,11491.0,7.001,161655.0,53.468,2020183.0,63267441.0,3672.0,0
86205,-0.52,8.421,8.867,8.658,8.522,8.482999999999999,8.638,353981032540.0,1.2830000000000001,0.49700000000000005,1.248,0.9440000000000001,1.146,33462643311341.0,8383098716723.0,0.0665,-7.312,-7.416,91.286,59.617,67.781,60.438,12.164000000000001,10.072000000000001,64.814,4.02,26.244,24.596999999999998,63.494,132.945,180928.0,5497.0,3.614,161716.0,53.777,17200502.0,60555315.0,2893.0,0
78259,-0.6629999999999999,9.796,8.984,8.722000000000001,9.158999999999999,9.1,8.901,305932449136.0,1.252,0.382,1.2,1.054,1.1420000000000001,19465358550956.0,5031769804742.0,0.0632,15.033,21.233,85.83200000000001,56.507,47.305,58.618,-8.484,-6.294,44.25899999999999,1.9869999999999999,11.835999999999999,10.339,56.308,126.316,160121.0,-14982.0,-9.241,161550.0,51.448,55744981.0,69821797.0,2291.0,0
118060,-0.188,8.136000000000001,8.868,8.717,8.647,8.737,8.734,240604564445.0,1.1840000000000002,0.261,1.085,0.7390000000000001,1.1179999999999999,12072002357227.0,5029776875487.0,0.062,24.048000000000002,49.549,72.582,55.44,43.255,57.998999999999995,-15.695,-11.232000000000001,38.056,0.45799999999999996,9.75,8.531,53.872,124.045,142223.0,-46403.0,-27.565,161034.0,51.59,33760880.0,77277385.0,1703.0,1
86965,-0.044000000000000004,8.276,8.783,8.716000000000001,8.462,8.482000000000001,8.603,157997378467.0,1.165,0.293,1.074,1.044,1.11,20908670557573.0,6237255290029.0,0.0653,22.008000000000003,31.778000000000002,91.26100000000001,57.896,49.29,59.275,-2.384,-1.794,61.358999999999995,0.34,17.025,14.995999999999999,59.708,130.56,138854.0,-9814.0,-6.239,160925.0,50.473,17647200.0,70977061.0,4764.0,1
76917,-0.235,9.664,8.888,8.754,9.062999999999999,8.947000000000001,8.859,117894175148.0,1.172,0.395,1.11,1.217,1.111,24752848942818.0,6939115878796.0,0.0672,20.851,38.034,75.671,59.342,51.0,60.028,8.148,6.4510000000000005,71.124,0.79,13.684000000000001,11.33,62.982,134.465,150278.0,54042.0,42.43,161526.0,50.739,16476512.0,66976539.0,2824.0,0
83615,-0.42100000000000004,9.536,8.962,8.829,9.3,9.369,9.045,122027010373.0,1.159,0.151,1.101,1.074,1.097,9529578436631.0,6889405534458.0,0.0623,17.756,25.241,88.1,54.299,31.618000000000002,57.278,0.617,0.49700000000000005,36.442,0.03,-10.138,-7.521,50.872,124.662,166397.0,45813.0,36.802,162035.0,51.31399999999999,9967073.0,44187932.0,3054.0,0
81968,-0.598,10.745999999999999,9.186,8.922,10.023,10.163,9.51,180285137158.0,1.2109999999999999,0.397,1.213,1.548,1.056,8756073646223.0,7161101905521.0,0.0555,-20.804000000000002,-22.624000000000002,71.153,48.176,3.063,53.74100000000001,-19.511,-14.944,18.079,-1.819,-28.691,-20.531999999999996,38.789,111.04899999999999,182851.0,17800.0,9.942,162232.0,51.809,13472140.0,27433712.0,1811.0,0
82857,-0.722,10.511,9.37,8.999,10.267000000000001,10.427,9.832,226151456819.0,1.225,0.387,1.238,1.3130000000000002,0.997,10363559264371.0,7029632043618.0,0.0513,-20.603,-22.445,71.191,44.833999999999996,-14.423,51.713,-31.77,-23.627,12.349,-3.528,-30.25,-22.754,33.150999999999996,102.694,183179.0,23772.0,14.987,162497.0,51.926,3488040.0,23747082.0,1610.0,1
69993,-1.0170000000000001,9.057,9.359,8.988999999999999,9.662,9.823,9.715,259625969355.0,1.213,0.335,1.213,1.139,0.9420000000000001,19376785880231.0,6971111899157.0,0.0525,-16.564,-26.284000000000002,46.458,45.967,-14.99,52.236999999999995,-19.622,-15.74,22.671,-3.8,-21.276,-16.843,36.189,105.04,179042.0,8669.0,5.809,162593.0,51.68899999999999,4944842.0,19060362.0,1047.0,1
72149,-1.2919999999999998,8.727,9.308,8.976,9.195,9.134,9.542,280708674765.0,1.169,0.355,1.13,0.882,0.893,23592830093971.0,6474571797188.0,0.0567,-14.243,-19.346,59.378,49.943999999999996,-11.814,54.085,2.414,2.174,52.681000000000004,-2.4290000000000003,-10.581,-8.53,46.396,113.464,164281.0,-897.4889999999999,-0.585,162583.0,51.435,289758.0,6866271.0,1435.0,0
85210,-1.271,8.675,9.245,8.971,8.935,8.756,9.335,289399573051.0,1.182,0.318,1.1640000000000001,1.264,0.889,25209698597191.0,10522149906186.0,0.0565,-21.118000000000002,-24.721,64.307,49.729,-15.74,53.968,10.31,10.04,51.062,-1.234,-17.555,-13.446,45.928999999999995,113.005,157851.0,21477.0,15.164000000000001,162822.0,50.727,2053718.0,7178297.0,1810.0,0
109120,-0.6759999999999999,8.571,9.174,8.964,8.753,8.632,9.088,285698664212.0,1.171,0.313,1.149,1.103,0.9009999999999999,21473360813433.0,11843213559658.0,0.0552,-2.191,-3.035,70.008,48.443999999999996,-22.315,53.28,5.335,5.079,40.39,-0.787,-24.089000000000002,-17.915,43.034,110.375,162209.0,41679.0,32.239000000000004,163285.0,50.736999999999995,6834944.0,6010577.0,1910.0,0
102439,-0.027999999999999997,8.727,9.125,8.945,8.74,8.667,8.919,269605948247.0,1.182,0.145,1.1740000000000002,1.249,0.925,22131125929180.0,13141611131510.0,0.0548,-1.7280000000000002,-2.222,76.058,48.047,-32.995,53.073,-3.8689999999999998,-3.41,36.952,-0.649,-15.067,-12.087,42.114,109.595,163525.0,-21210.0,-11.935,163049.0,50.99100000000001,6613811.0,6056595.0,1799.0,0
81940,0.16899999999999998,8.78,9.084,8.965,8.76,8.728,8.792,241121425158.0,1.235,0.40399999999999997,1.2770000000000001,1.585,0.943,17886006152980.0,11794845152739.0,0.0542,-31.275,-34.273,59.976000000000006,47.417,-44.513000000000005,52.753,-4.585,-4.0569999999999995,30.996,-0.6709999999999999,-2.6289999999999996,-2.367,40.592,108.42,172172.0,8728.0,4.841,163146.0,51.085,45258733.0,31067826.0,1135.0,1
84341,0.183,8.372,8.985,8.993,8.566,8.567,8.634,200245094944.0,1.268,0.28,1.327,1.476,0.956,13406756516262.0,9048388766160.0,0.0553,-31.313000000000002,-34.302,59.973,48.723,-38.073,53.278999999999996,0.165,0.149,51.957,-0.382,7.845,7.64,44.793,110.54,178705.0,11265.0,6.2829999999999995,163271.0,50.409,63561325.0,51229996.0,1487.0,1
80919,0.054000000000000006,7.912000000000001,8.825,8.956,8.238999999999999,8.21,8.436,146976957604.0,1.2770000000000001,0.2,1.33,1.341,0.976,21662015633248.0,7505740875509.0,0.0563,-39.578,-46.111000000000004,46.253,49.963,-2.1719999999999997,53.771,2.908,2.653,66.215,0.073,7.462999999999999,7.104,48.713,112.50299999999999,190052.0,36611.0,23.783,163678.0,50.092,8363447.0,75258562.0,1054.0,0
69607,-0.319,8.571,8.771,8.965,8.405,8.318,8.445,87707284768.0,1.285,0.132,1.331,1.3319999999999999,1.0090000000000001,27794332517994.0,5440598623523.0,0.11199999999999999,-19.675,-27.107,52.908,49.461000000000006,20.869,53.544,3.318,3.06,56.426,0.226,-1.726,-1.521,47.18899999999999,111.738,187735.0,17257.0,10.469000000000001,163870.0,49.918,11081147.0,62153526.0,958.6569999999999,1
82796,-0.49700000000000005,8.276,8.673,8.953,8.341000000000001,8.314,8.385,88956718419.0,1.291,0.009000000000000001,1.331,1.331,1.06,32631802138699.0,8640520446979.0,0.0561,-24.68,-27.043000000000003,66.581,49.818000000000005,14.025,53.677,1.7009999999999998,1.5390000000000001,61.976000000000006,0.292,-0.764,-0.6759999999999999,48.428000000000004,112.241,180453.0,-23742.0,-12.335999999999999,163606.0,49.846000000000004,26300057.0,50398754.0,2074.0,0
83723,-0.541,9.351,8.718,8.951,8.846,8.863,8.607999999999999,149386962071.0,1.315,0.132,1.3659999999999999,1.472,1.1,29249938036572.0,8547795943952.0,0.0543,-18.794,-24.836,56.878,47.243,18.276,52.558,-3.867,-3.438,26.17,-0.128,-1.74,-1.5759999999999998,40.494,108.635,184214.0,43497.0,27.471,164089.0,50.033,5661700.0,44331295.0,1303.0,0
84759,-0.493,10.213,8.882,8.999,9.529,9.603,9.019,203512504823.0,1.365,0.29600000000000004,1.4469999999999998,1.6909999999999998,1.0979999999999999,19739780351281.0,9574605932921.0,0.0523,-26.278000000000002,-29.828000000000003,61.821999999999996,44.456,20.053,51.31100000000001,-7.162000000000001,-6.41,13.245999999999999,-0.84,-5.019,-4.58,33.324,104.575,196153.0,60087.0,38.073,164757.0,50.261,5074033.0,12312380.0,1228.0,1
84162,-0.418,9.73,8.974,9.052,9.629,9.828,9.255,245043738458.0,1.4569999999999999,0.479,1.599,2.053,1.065,13070281084980.0,10169896284015.0,0.0535,-3.8310000000000004,-5.385,67.321,46.486000000000004,42.586000000000006,52.013999999999996,-5.2410000000000005,-4.669,39.857,-0.862,-1.42,-1.31,40.648,107.0,206935.0,55202.0,37.847,165370.0,51.141999999999996,4722204.0,15626437.0,1259.0,1
78453,-0.44,8.943999999999999,8.972000000000001,9.068999999999999,9.287,9.417,9.262,273980662976.0,1.444,0.565,1.5390000000000001,1.361,1.0270000000000001,18531025116090.0,9771503455282.0,0.0552,-2.923,-4.106,68.267,49.357,42.141000000000005,53.025,1.8559999999999999,1.709,63.823,-0.27899999999999997,-0.048,-0.043,49.893,110.492,197632.0,49046.0,39.275,165915.0,50.846000000000004,4987289.0,20036658.0,1620.0,1
68371,-0.68,9.664,9.081,9.065,9.476,9.435,9.427999999999999,290323278377.0,1.392,0.836,1.4180000000000001,1.054,0.971,9431734877165.0,10702133554419.0,0.0564,33.577,72.275,80.035,51.231,19.155,53.696000000000005,8.24,7.88,74.118,0.39399999999999996,0.312,0.278,55.299,112.815,180817.0,41453.0,32.895,166376.0,50.86600000000001,14250084.0,20167899.0,1618.0,1
64226,-1.047,9.231,9.125,9.022,9.353,9.328,9.423,294071584662.0,1.3659999999999999,0.251,1.3630000000000002,1.198,0.9309999999999999,30395421093549.0,10446569059652.0,0.0565,-2.334,-3.932,57.043,51.306999999999995,5.815,53.723,5.905,5.519,74.539,0.6990000000000001,1.167,1.045,55.516000000000005,112.905,160960.0,-2450.0,-1.702,166348.0,50.72,20068940.0,37436398.0,1003.0,1
71676,-1.262,11.163,9.423,9.083,10.258,10.269,9.878,285225581830.0,1.3619999999999999,0.228,1.3559999999999999,1.3330000000000002,0.866,14067832670201.0,8848215322845.0,0.0566,11.475,17.843,75.782,51.57,-1.119,53.812,2.708,2.451,76.421,0.748,0.9590000000000001,0.8540000000000001,56.324,113.2,163282.0,20454.0,12.749,166576.0,50.832,3535363.0,47888735.0,1263.0,1
82573,-1.155,9.536,9.48,9.128,9.897,10.027999999999999,9.823,263785269881.0,1.3430000000000002,0.11800000000000001,1.3219999999999998,1.22,0.784,1653827320477.0,7912513988304.0,0.0576,18.826,26.891,88.835,53.482,0.862,54.456,2.465,2.185,86.779,0.88,6.645,6.117000000000001,62.016999999999996,115.28,165437.0,24582.0,16.46,166849.0,50.582,7177413.0,33426705.0,1439.0,1
74802,-1.055,9.231,9.488,9.122,9.564,9.655,9.685,229750648816.0,1.3330000000000002,0.092,1.308,1.2670000000000001,0.725,15929866358758.0,8844644787618.0,0.0583,15.997,21.031999999999996,92.055,54.781000000000006,2.775,54.895,3.78,3.3480000000000003,90.852,0.9990000000000001,12.11,11.581,65.556,116.686,171213.0,16608.0,11.677999999999999,167033.0,51.037,4411313.0,20584068.0,1669.0,1
83266,-0.7929999999999999,8.276,9.363,9.112,8.92,8.804,9.343,183121718634.0,1.3259999999999998,0.054000000000000006,1.3019999999999998,1.285,0.687,17486564814946.0,9749953173755.0,0.0593,30.068,50.13399999999999,90.044,56.646,-1.725,55.53,5.496,4.856,94.492,1.149,11.696,10.931,70.191,118.696,164980.0,-4783.0,-2.865,166980.0,50.843999999999994,10921421.0,17779378.0,1406.0,1
84962,-0.45299999999999996,8.521,9.275,9.1,8.72,8.557,9.115,123898479335.0,1.301,0.134,1.26,1.1340000000000001,0.679,21063869246101.0,12222144107898.0,0.0623,39.778,66.32600000000001,99.751,61.652,-7.563,57.354,9.324,8.089,98.0,1.725,14.113,12.773,79.601,124.605,159978.0,-4166.0,-2.5540000000000003,166934.0,51.138999999999996,10144562.0,13999400.0,1707.0,1
69624,-0.42700000000000005,8.727,9.214,9.111,8.724,8.583,8.953,59068577424.0,1.2790000000000001,0.141,1.229,1.137,0.6859999999999999,23664063798273.0,12945302404849.0,0.0639,29.155,63.033,75.408,64.015,-8.597999999999999,58.288000000000004,11.039000000000001,9.46,98.671,2.161,14.909,13.216,82.92299999999999,127.725,156684.0,-10452.0,-6.558,166818.0,48.812,12045598.0,14282176.0,1822.0,1
69657,-0.5329999999999999,8.834,9.158999999999999,9.125,8.779,8.746,8.851,63920110792.0,1.2109999999999999,0.344,1.115,0.7709999999999999,0.7140000000000001,20398598927334.0,15265940456586.0,0.0644,31.414,59.376000000000005,84.322,64.783,-3.155,58.597,10.054,8.47,98.859,2.173,15.845,14.034,83.926,128.75,147058.0,-16410.0,-10.96,166636.0,48.873999999999995,38186195.0,30409076.0,1216.0,0
73994,-0.586,8.182,9.015,9.071,8.48,8.49,8.601,113710098569.0,1.197,0.33,1.112,1.103,0.768,31830298704169.0,15790338756594.0,0.0642,6.7170000000000005,10.089,73.29899999999999,64.214,1.614,58.425,3.7510000000000003,3.01,91.37,1.8,15.155,13.388,81.767,128.355,143585.0,-26183.0,-14.988,166345.0,49.534,28681528.0,29087429.0,1611.0,0
76227,-0.555,9.113999999999999,8.996,9.104,8.797,8.757,8.69,153975045207.0,1.22,0.49200000000000005,1.177,1.3719999999999999,0.8079999999999999,25196786562631.0,10106172791643.0,0.0629,33.521,58.935,90.398,60.413000000000004,1.354,57.266000000000005,-1.999,-1.565,52.015,1.073,10.445,9.061,68.14699999999999,125.725,150442.0,23755.0,16.298,166609.0,49.545,47858004.0,31784483.0,1559.0,1
80558,-0.396,8.571,8.907,9.113999999999999,8.684,8.687000000000001,8.658,184714950705.0,1.2209999999999999,0.22,1.19,1.23,0.847,21617509139888.0,8596556897426.0,0.0632,38.066,61.573,99.887,61.078,-3.1630000000000003,57.498999999999995,-2.32,-1.8019999999999998,59.099,0.609,9.745,8.351,69.72399999999999,126.43,159335.0,-13590.0,-7.829,166458.0,49.073,3129489.0,32304093.0,1857.0,1
78228,-0.248,8.045,8.763,9.06,8.363999999999999,8.398,8.517999999999999,205929815062.0,1.199,0.261,1.156,1.053,0.889,24060625603076.0,7232276130995.0,0.0636,24.230999999999998,35.993,91.552,61.875,-5.369,57.776,-1.111,-0.865,67.431,0.41600000000000004,8.548,7.202000000000001,71.618,127.245,161913.0,-40299.0,-20.504,166010.0,49.26,1082072.0,28506208.0,1385.0,0
75479,-0.18,8.229,8.66,9.016,8.297,8.224,8.433,217619638280.0,1.175,0.183,1.123,1.023,0.948,35165600198803.0,9646779803965.0,0.0632,36.699,53.758,104.96600000000001,60.528999999999996,1.413,57.387,0.698,0.556,51.552,0.21899999999999997,1.819,1.46,66.71,126.42399999999999,154503.0,-33079.0,-18.340999999999998,165642.0,48.607,1725294.0,27860860.0,1568.0,1
67806,-0.308,6.761,8.367,8.883,7.529,7.4639999999999995,7.9910000000000005,219784420357.0,1.122,0.252,1.035,0.772,1.0270000000000001,45521934990210.0,12531876693735.0,0.0647,-7.465,-9.328,72.57,61.068000000000005,14.282,57.56100000000001,0.478,0.37799999999999995,59.916000000000004,0.14,-0.816,-0.639,68.212,126.90899999999999,142767.0,-32298.0,-20.561,165283.0,48.638000000000005,2153701.0,27772709.0,1135.0,0
65828,-0.537,7.236000000000001,8.166,8.774,7.382000000000001,7.242999999999999,7.7379999999999995,212424161294.0,1.102,0.218,1.02,0.976,1.143,56607168510124.0,19450913277713.0,0.0621,21.177,37.124,78.22,56.333999999999996,20.879,56.2,-3.11,-2.444,24.151,-0.175,-4.615,-3.5839999999999996,52.434,124.135,131107.0,-43421.0,-26.366999999999997,164801.0,48.668,4276751.0,5651223.0,1065.0,0
79854,-0.48,6.761,7.921,8.698,7.071000000000001,6.919,7.422999999999999,195538861091.0,1.102,0.26899999999999996,1.04,1.0979999999999999,1.264,49728858713424.0,22039559332923.0,0.0602,11.58,15.280999999999999,87.36200000000001,50.549,14.559000000000001,54.376000000000005,-6.09,-4.8180000000000005,10.843,-0.718,-8.022,-6.25,38.275,120.333,124150.0,-68090.0,-35.009,164044.0,47.845,6258782.0,5357273.0,1676.0,0
78631,-0.326,6.761,7.7170000000000005,8.632,6.916,6.84,7.159,169128519748.0,1.09,0.102,1.033,1.012,1.3780000000000001,49875774006296.0,20126409041379.0,0.0598,8.482999999999999,9.549,97.318,49.614,5.483,54.066,-7.223,-5.692,9.504,-0.9990000000000001,-6.04,-4.803999999999999,36.325,119.685,125792.0,-64807.0,-33.316,163324.0,47.718999999999994,10745555.0,5705092.0,1364.0,1
