difficulty14roc,difficulty14sma,difficulty14trx,difficulty14wma,difficulty3ema,difficulty7ema,difficulty7trx,hashrate30trx,hashrate30wma,median_transaction_fee3trxUSD,median_transaction_feeUSD,mediantransactionvalue30smaUSD,mediantransactionvalueUSD,mining_profitability30ema,mining_profitability30std,mining_profitability3sma,mining_profitability3wma,mining_profitability7sma,mining_profitability90ema,mining_profitability90sma,mining_profitability90std,mining_profitability90var,mining_profitability90wma,price14rsiUSD,price30varUSD,price7rsiUSD,priceUSD,size90trx,top100cap,top100cap30roc,top100cap90roc,top100cap90rsi,category
19.289,548398022.0,2.43,569970671.0,606898805.0,587077082.0,2.066,2.523,4432622494518824.0,6.569,0.0675,212.64700000000002,377.202,381.41,188.062,496.52099999999996,527.651,466.005,652.283,475.064,421.051,44321.0,381.79900000000004,79.234,21012.0,78.536,675.1160000000001,0.0,22.081,12.142999999999999,9.126,65.218,1
19.289,555437518.0,2.373,578115292.0,608190742.0,592678481.0,1.9709999999999999,2.48,4501483220551500.0,8.91,0.0787,221.83700000000002,375.08099999999996,395.966,212.347,562.144,582.906,493.215,651.289,473.01300000000003,416.63800000000003,43397.0,384.699,81.548,25916.0,81.892,738.6389999999999,0.006999999999999999,21.765,10.795,7.471,61.809,0
19.289,562477014.0,2.306,585321313.0,608836711.0,596879531.0,1.8319999999999999,2.437,4557043547874922.0,6.768,0.0703,226.93099999999998,224.74400000000003,408.13800000000003,229.515,596.2040000000001,594.154,518.302,649.8240000000001,469.92,409.074,41835.0,387.153,76.343,29071.0,74.202,702.545,0.013000000000000001,21.754,5.124,7.607,61.696999999999996,1
19.289,569516510.0,2.228,591588736.0,609159695.0,600030318.0,1.6669999999999998,2.395,4622464692843878.0,4.832,0.0723,232.60299999999998,219.454,420.14300000000003,238.458,595.293,593.156,542.7090000000001,648.601,466.849,401.07,40214.0,389.884,77.234,32106.0,75.717,723.096,0.02,21.7,4.618,7.624,61.148,1
19.289,576556006.0,2.1430000000000002,596917558.0,609321188.0,602393409.0,1.4909999999999999,2.354,4686314379576846.0,4.6819999999999995,0.0797,245.423,438.097,431.793,248.595,593.192,595.873,553.739,647.549,462.689,387.43199999999996,37526.0,392.827,80.12,36342.0,80.498,796.6439999999999,0.027000000000000003,21.635,4.298,7.162000000000001,60.477,1
19.289,583595502.0,2.051,601307781.0,609401934.0,604165726.0,1.314,2.3080000000000003,4716134431698029.0,5.837999999999999,0.0891,265.724,685.449,455.664,286.392,665.576,700.173,609.685,650.939,461.791,383.89300000000003,36843.0,400.279,83.09,42573.0,84.948,891.298,0.035,21.553,4.019,7.608,59.651,0
19.289,590634997.0,1.954,604759405.0,609442307.0,605494965.0,1.145,2.2640000000000002,4779331194133766.0,6.362,0.0935,286.873,723.303,477.111,313.868,730.204,761.431,653.347,653.9540000000001,460.038,376.403,35420.0,407.45099999999996,84.24799999999999,49146.0,86.58,934.539,0.043,21.628,4.39,8.005,60.157,0
24.164,599453489.0,1.8659999999999999,610593221.0,621915460.0,612718377.0,1.055,2.225,4865423002242398.0,6.335,0.0982,305.42400000000004,676.936,493.585,329.529,774.1139999999999,762.558,672.707,655.679,456.985,362.81199999999995,32908.0,413.43800000000005,85.42,56079.0,88.206,981.6669999999999,0.052000000000000005,21.463,3.4189999999999996,7.303,58.528999999999996,0
38.455,613487670.0,1.819,624987193.0,664661872.0,636390854.0,1.1909999999999998,2.188,4934152989366727.0,6.393,0.105,321.466,541.0509999999999,514.962,352.861,781.825,787.9630000000001,703.834,659.3989999999999,455.94,357.991,32039.0,421.525,86.98299999999999,64092.0,90.26700000000001,1052.0,0.06,21.375999999999998,2.908,7.207999999999999,57.703,0
30.345,625251047.0,1.7930000000000001,637509942.0,686035077.0,654145211.0,1.374,2.1630000000000003,5079540892107009.0,3.536,0.0916,333.496,513.02,523.747,353.983,736.173,722.6189999999999,713.334,659.217,452.74800000000005,345.63699999999994,29866.0,425.815,71.096,66331.0,64.718,915.571,0.068,21.399,2.844,7.515,57.86,0
16.067,632245733.0,1.777,648464240.0,696721680.0,667460979.0,1.52,2.142,5176619573625889.0,1.4780000000000002,0.0918,346.222,484.467,527.92,347.57,688.159,648.741,712.5060000000001,657.6610000000001,448.60400000000004,329.719,27179.0,428.796,71.192,67523.0,64.915,917.898,0.076,21.355,2.735,7.3420000000000005,57.438,0
16.067,639240419.0,1.761,658485913.0,702064982.0,677447805.0,1.598,2.122,5273227847629810.0,1.276,0.0985,356.413,425.961,544.52,355.779,674.928,697.278,738.8639999999999,660.465,450.01199999999994,334.343,27946.0,436.195,73.884,69334.0,70.444,984.654,0.084,21.368000000000002,2.5639999999999996,7.08,57.535,0
16.067,646235105.0,1.7409999999999999,667574962.0,704736632.0,684937924.0,1.607,2.105,5379304935144434.0,1.922,0.10400000000000001,365.486,469.457,553.436,353.166,685.453,701.169,721.8530000000001,660.954,449.559,332.969,27717.0,441.309,75.78699999999999,71510.0,74.154,1037.0,0.092,21.36,0.235,7.69,57.452,0
16.067,653229791.0,1.713,675731385.0,706072458.0,690555514.0,1.557,2.085,5445960501512488.0,1.479,0.0991,378.685,627.375,563.247,350.254,724.485,711.198,710.055,661.933,449.87199999999996,333.874,27868.0,446.934,70.904,71471.0,65.707,991.025,0.10099999999999999,21.305,-0.35600000000000004,7.436,56.925,0
16.067,660224477.0,1.6780000000000002,682955184.0,706740370.0,694768706.0,1.466,2.0669999999999997,5552389912542052.0,-0.018000000000000002,0.0916,386.71,458.041,572.989,342.89,700.822,706.078,707.454,663.0830000000001,451.215,337.13,28414.0,452.745,63.683,69088.0,53.985,916.265,0.10800000000000001,21.435,0.025,8.235,57.86,0
16.067,667219163.0,1.635,689246359.0,707074327.0,697928601.0,1.348,2.0540000000000003,5678974714057714.0,-3.408,0.0721,394.849,519.03,568.232,327.084,639.669,605.2919999999999,660.929,659.482,449.083,333.44199999999995,27796.0,453.801,49.486999999999995,64413.0,34.954,720.715,0.11599999999999999,21.444000000000003,-0.043,8.263,57.92,0
16.067,674213849.0,1.584,694604908.0,707241305.0,700298521.0,1.216,2.0380000000000003,5762613869277433.0,-4.918,0.0734,394.68300000000005,303.855,567.002,313.916,587.555,560.043,646.362,657.057,446.756,327.64,26837.0,456.0,50.27,59964.0,36.664,733.548,0.122,21.404,-0.22899999999999998,8.902999999999999,57.527,0
16.067,681208535.0,1.527,699030833.0,707324794.0,702075962.0,1.079,2.024,5867714256100479.0,-3.2560000000000002,0.0856,393.784,318.168,565.485,306.202,530.635,538.008,639.944,654.561,445.175,324.369,26304.0,458.126,57.123000000000005,56859.0,51.028999999999996,856.334,0.128,21.421999999999997,-0.1,8.931000000000001,57.656000000000006,0
27.229,693062323.0,1.493,711594457.0,741380256.0,720415901.0,1.105,2.0140000000000002,5995556963816299.0,-0.64,0.0917,400.15,318.08099999999996,567.363,292.508,562.418,569.988,612.71,653.243,443.599,320.041,25607.0,461.41,60.043,52702.0,56.677,916.819,0.135,21.646,0.852,10.349,59.235,0
49.036,714410050.0,1.524,740299596.0,824865559.0,767399641.0,1.4809999999999999,2.006,6124511370393882.0,0.47600000000000003,0.0888,406.477,290.199,562.153,278.504,541.565,532.086,584.696,649.581,440.952,314.586,24741.0,462.356,57.995,47989.0,53.229,887.697,0.14,21.823,1.828,11.446,60.407,0
49.036,735757778.0,1.589,766158371.0,866608211.0,802637447.0,1.906,2.0,6248756903294212.0,0.275,0.0854,409.583,264.168,555.615,269.157,514.005,491.707,549.738,645.432,438.167,309.35400000000004,23925.0,462.792,55.605,42917.0,49.147,853.6210000000001,0.146,21.861,2.099,11.83,60.656000000000006,0
43.185,755326510.0,1.665,789170782.0,887479537.0,829065801.0,2.2359999999999998,1.995,6372324035310564.0,0.217,0.087,413.327,280.678,551.785,254.22299999999998,481.224,482.83099999999996,518.597,642.154,435.50800000000004,303.135,22973.0,464.069,56.538999999999994,38251.0,51.26,870.1339999999999,0.151,21.927,2.708,12.235999999999999,61.08,0
28.405,769679551.0,1.7380000000000002,809574029.0,897915200.0,848887066.0,2.426,1.993,6525484420253837.0,-0.044000000000000004,0.0855,415.699,271.625,549.535,248.459,491.32199999999995,500.673,521.119,639.401,435.67900000000003,303.301,22998.0,465.858,55.372,33796.0,49.05,854.784,0.156,21.851999999999997,2.298,11.982999999999999,60.328,0
28.405,784032593.0,1.798,828063537.0,903133031.0,863753015.0,2.479,1.996,6703041478726804.0,-0.48700000000000004,0.0835,416.22900000000004,226.489,541.5,247.02599999999998,479.384,467.50699999999995,503.379,634.689,434.894,303.041,22959.0,465.62300000000005,53.793,29100.0,45.994,834.51,0.161,21.836,2.386,12.265999999999998,60.175,0
28.405,798385634.0,1.84,844639307.0,905741947.0,874902477.0,2.4219999999999997,2.0,6848456754288718.0,-1.547,0.0774,416.865,310.291,536.6759999999999,243.141,469.541,461.17699999999996,492.413,630.997,433.06199999999995,300.243,22537.0,466.32199999999995,49.303000000000004,24201.0,37.841,774.416,0.165,21.829,2.242,12.228,60.095,0
28.405,812738675.0,1.864,859301337.0,907046405.0,883264573.0,2.286,2.0069999999999997,7034269452619748.0,-3.487,0.0673,418.60900000000004,298.543,526.323,246.567,422.64099999999996,414.51,461.215,625.3969999999999,430.467,298.119,22219.0,465.07300000000004,42.809,20550.0,28.051,673.0010000000001,0.16899999999999998,21.826999999999998,2.123,12.384,60.076,1
28.405,827091717.0,1.867,872049629.0,907698634.0,889536146.0,2.102,2.0180000000000002,7220277608625606.0,-6.074,0.0555,411.955,347.12800000000004,511.70099999999996,260.877,380.87,353.03,434.51,618.239,427.61699999999996,298.16200000000003,22225.0,462.19800000000004,36.724000000000004,20479.0,20.738000000000003,554.5219999999999,0.17300000000000001,21.837,2.162,11.674000000000001,60.147,1
28.405,841444758.0,1.8519999999999999,882884181.0,908024748.0,894239825.0,1.8940000000000001,2.033,7441958429989987.0,-6.032,0.0616,401.009,273.498,501.36400000000003,272.848,342.455,338.334,418.892,612.376,425.21,297.08299999999997,22065.0,460.525,41.379,20284.0,31.54,615.988,0.177,21.824,1.839,11.613,60.015,1
28.405,855797799.0,1.821,891804995.0,908187805.0,897767584.0,1.679,2.048,7618784233456411.0,-4.155,0.0664,395.68199999999996,249.65400000000002,489.333,282.44599999999997,322.017,324.552,392.983,605.8380000000001,422.733,297.003,22053.0,458.1,44.765,17579.0,39.037,663.529,0.18,21.807,1.817,11.56,59.838,1
50.902,881518099.0,1.831,920030952.0,987840139.0,940198806.0,1.768,2.056,7737044775845714.0,-3.267,0.0614,389.059,160.737,476.259,298.87,317.684,306.885,360.094,598.823,419.82099999999997,297.143,22073.0,455.11,42.056000000000004,17367.0,34.475,614.2909999999999,0.183,21.728,1.7790000000000001,12.085999999999999,59.016000000000005,1
66.937,915340592.0,1.896,959951631.0,1084381667.0,1000379904.0,2.1390000000000002,2.062,7904893226930654.0,-2.187,0.0635,381.249,142.9,463.69800000000004,315.26099999999997,294.377,288.82099999999997,339.603,591.851,416.991,297.504,22127.0,452.07099999999997,43.588,17816.0,37.999,634.818,0.18600000000000003,21.686,-1.791,11.657,58.589,1
66.937,949163086.0,1.985,995362645.0,1132652431.0,1045515727.0,2.512,2.069,8088556980223490.0,-1.045,0.065,373.759,150.381,451.848,329.42199999999997,282.758,281.649,312.933,584.997,414.029,297.591,22140.0,449.061,44.75899999999999,18557.0,40.764,650.085,0.188,21.666,-0.455,11.792,58.381,1
52.292,978126477.0,2.075,1026263993.0,1156787813.0,1079367594.0,2.767,2.074,8266853254363040.0,0.073,0.0671,372.17199999999997,177.135,440.981,341.836,281.666,281.974,299.676,578.369,411.816,298.481,22273.0,446.191,46.378,18836.0,44.656000000000006,670.7280000000001,0.191,21.706999999999997,-0.217,12.186,58.68,1
30.006999999999998,997595930.0,2.1519999999999997,1053303555.0,1168855504.0,1104756494.0,2.8710000000000004,2.077,8422241361577931.0,1.906,0.0737,373.333,254.285,430.39,353.034,280.08799999999997,279.552,296.41,571.742,410.88800000000003,299.632,22445.0,443.224,46.355,19256.0,44.601000000000006,670.3939999999999,0.193,21.323,-1.7409999999999999,10.015,54.943000000000005,1
30.006999999999998,1017065382.0,2.208,1077747191.0,1174889350.0,1123798169.0,2.842,2.0780000000000003,8579130156271683.0,2.49,0.073,366.222,224.757,423.865,358.39099999999996,296.495,304.13599999999997,293.235,566.4119999999999,409.73,300.079,22512.0,441.43,51.181999999999995,19481.0,56.028,730.449,0.195,21.319000000000003,-1.4569999999999999,9.799,54.913999999999994,1
30.006999999999998,1036534834.0,2.241,1099594899.0,1177906273.0,1138079426.0,2.7119999999999997,2.0780000000000003,8765035858199573.0,2.702,0.0753,349.87699999999995,195.084,417.62,347.773,311.047,319.421,294.975,561.1519999999999,408.477,300.508,22576.0,439.61300000000006,52.9,19379.0,59.681000000000004,753.055,0.196,21.304000000000002,-1.153,9.762,54.773,1
30.006999999999998,1056004287.0,2.249,1118846681.0,1179414734.0,1148790368.0,2.515,2.074,8889881329014195.0,2.125,0.0738,330.795,150.85399999999998,408.834,338.735,312.585,304.616,294.225,555.004,407.101,301.685,22754.0,436.82099999999997,51.608000000000004,18976.0,56.091,738.125,0.198,21.303,-1.504,9.507,54.76,1
30.006999999999998,1075473739.0,2.234,1135502535.0,1180168965.0,1156823575.0,2.281,2.061,8964328850333392.0,1.3319999999999999,0.073,312.57599999999996,130.373,403.94800000000004,329.325,313.867,314.872,301.58799999999997,550.127,406.17199999999997,302.07599999999996,22812.0,435.194,50.858999999999995,18008.0,53.968,729.7589999999999,0.19899999999999998,21.281999999999996,-0.841,9.397,54.566,1
30.006999999999998,1094943191.0,2.198,1149562462.0,1180546080.0,1162848480.0,2.032,2.0469999999999997,9106624152244090.0,1.287,0.0761,301.235,200.808,398.355,305.334,310.6,316.57099999999997,306.907,545.009,404.98,302.623,22895.0,433.24,53.547,15724.0,60.431999999999995,760.7189999999999,0.2,21.335,-0.195,9.481,54.976000000000006,1
30.006999999999998,1114412644.0,2.145,1161026463.0,1180734638.0,1167367159.0,1.785,2.032,9250585945274740.0,1.1159999999999999,0.0757,290.187,181.59099999999998,393.923,298.866,326.67400000000004,326.101,313.514,540.276,404.07099999999997,303.031,22957.0,431.585,53.132,15145.0,59.147,756.6139999999999,0.201,21.301,-0.45799999999999996,8.267000000000001,54.653999999999996,1
30.006999999999998,1133882096.0,2.077,1169894537.0,1180828916.0,1170756168.0,1.5490000000000002,2.02,9435770271193040.0,1.12,0.0771,279.252,156.40200000000002,391.024,295.293,331.97,337.25699999999995,323.824,536.072,403.904,303.135,22973.0,430.374,54.477,14479.0,62.443999999999996,771.1439999999999,0.201,21.061,-1.374,5.999,52.449,1
54.794,1169433580.0,2.0580000000000003,1206186476.0,1293450277.0,1229585036.0,1.6540000000000001,2.011,9636234195729910.0,1.143,0.078,272.795,232.27200000000002,380.19599999999997,273.663,300.612,282.867,308.671,529.196,402.18,305.453,23325.0,426.402,55.298,12953.0,64.433,779.773,0.201,21.074,-1.376,6.167999999999999,52.553999999999995,1
56.16,1205871475.0,2.066,1239392851.0,1355965836.0,1276809126.0,1.8630000000000002,1.9969999999999999,9744386293580680.0,1.239,0.0794,266.23,272.48400000000004,375.356,257.065,292.448,285.145,305.543,524.2719999999999,400.583,305.962,23403.0,424.27,56.648999999999994,10487.0,67.643,793.6289999999999,0.20199999999999999,21.089000000000002,-1.266,6.167000000000001,52.676,1
32.88,1230942113.0,2.082,1267740840.0,1387223616.0,1312227193.0,2.041,1.98,9864158802248630.0,1.806,0.0835,253.044,231.805,368.75,234.46599999999998,267.10900000000004,275.407,304.334,518.749,400.027,306.705,23517.0,421.466,60.463,8857.0,75.33800000000001,834.69,0.20199999999999999,21.149,-0.7340000000000001,6.662000000000001,53.16,1
20.116,1247910555.0,2.095,1292746078.0,1402852506.0,1338790744.0,2.136,1.966,1.00391169091768e+16,2.589,0.0878,246.739,268.897,368.11800000000005,200.298,312.361,321.323,308.026,515.237,400.532,306.283,23452.0,420.56300000000005,64.031,8487.0,80.89,877.685,0.20199999999999999,21.093000000000004,-1.598,6.43,52.648,0
20.116,1264878998.0,2.0980000000000003,1315488857.0,1410666950.0,1358713406.0,2.141,1.9580000000000002,1.02953121452027e+16,3.9539999999999997,0.0962,239.46400000000003,300.783,366.26,195.114,323.748,334.80800000000005,311.178,511.371,400.654,306.176,23436.0,419.218,69.773,9847.0,87.37200000000001,961.717,0.20199999999999999,21.136999999999997,-1.43,6.655,53.01,0
20.116,1281847441.0,2.0869999999999997,1335969176.0,1414574173.0,1373655404.0,2.07,1.954,1.05306847733662e+16,3.384,0.0915,237.388,241.56799999999998,362.56699999999995,184.218,335.765,327.445,308.23,506.923,400.467,306.379,23467.0,417.204,63.663999999999994,10580.0,71.564,914.81,0.203,21.139,-1.235,6.921,53.028999999999996,0
20.116,1298815884.0,2.062,1354187037.0,1416527784.0,1384861902.0,1.944,1.953,1.07589852078167e+16,1.474,0.0848,233.865,212.49099999999999,359.155,171.97799999999998,319.342,314.399,302.61400000000003,502.588,400.04699999999997,306.772,23527.0,415.208,56.158,10534.0,55.083999999999996,848.331,0.203,21.073,-1.629,6.609,52.411,1
20.116,1315784327.0,2.022,1370142438.0,1417504590.0,1393266775.0,1.784,1.954,1.09780034643566e+16,0.23399999999999999,0.085,230.428,214.963,357.334,146.74,316.54200000000003,320.193,318.005,498.815,400.06300000000005,306.758,23525.0,413.689,56.284,10006.0,55.357,849.84,0.20199999999999999,21.08,-2.6189999999999998,6.117999999999999,52.47,0
20.116,1332752770.0,1.97,1383835381.0,1417992992.0,1399570430.0,1.6059999999999999,1.9580000000000002,1.12498122885257e+16,-0.386,0.0846,227.718,208.885,352.13,138.664,305.758,300.257,313.934,493.93300000000005,399.07099999999997,307.768,23680.0,410.977,55.87,9720.0,54.433,846.22,0.20199999999999999,21.076,-3.424,6.011,52.433,0
20.116,1349721213.0,1.9080000000000001,1395265864.0,1418237194.0,1404298171.0,1.423,1.964,1.15104076789221e+16,0.192,0.0899,225.83700000000002,207.75900000000001,350.634,130.821,312.18,311.849,321.93,490.30699999999996,399.039,307.797,23685.0,409.436,60.483000000000004,10066.0,64.575,899.4760000000001,0.201,21.073,-3.608,5.932,52.405,0
20.116,1366689655.0,1.8359999999999999,1404433888.0,1418359295.0,1407843977.0,1.245,1.969,1.17205482569692e+16,0.526,0.0894,222.32299999999998,175.24099999999999,349.634,115.87799999999999,313.58,323.324,318.528,486.89599999999996,398.751,307.987,23714.0,408.031,59.776,10251.0,62.86,893.878,0.2,21.055,-3.977,6.05,52.239,0
46.518,1405928305.0,1.824,1452910506.0,1574311791.0,1488449055.0,1.444,1.984,1.21412263433498e+16,-0.214,0.0837,220.15200000000002,206.511,340.305,100.929,289.70599999999996,269.057,299.345,480.702,396.931,310.597,24118.0,403.774,53.038000000000004,10157.0,47.887,837.415,0.198,21.04,-3.716,6.0520000000000005,52.092,1
51.538000000000004,1449401430.0,1.855,1504059659.0,1681929371.0,1563723529.0,1.8030000000000002,1.996,1.23539678157593e+16,-0.5920000000000001,0.0844,219.81400000000002,216.328,333.749,96.363,259.617,243.541,289.295,475.38300000000004,396.50800000000004,311.353,24235.0,400.296,53.726000000000006,10206.0,49.602,844.33,0.19699999999999998,21.0,-3.83,6.127000000000001,51.713,0
51.538000000000004,1492874556.0,1.905,1549412395.0,1735738161.0,1620179385.0,2.127,2.005,1.25946909712125e+16,-0.47100000000000003,0.0858,216.315,205.34,329.24199999999996,78.382,235.875,245.68400000000003,282.756,470.735,396.727,310.953,24173.0,397.38199999999995,55.106,10484.0,53.111000000000004,857.806,0.195,21.092,-3.3760000000000003,6.669,52.518,0
27.273000000000003,1520265650.0,1.955,1588968714.0,1762642556.0,1662521276.0,2.3369999999999997,2.0180000000000002,1.29549812987445e+16,-0.342,0.0854,213.032,200.05,322.96299999999997,77.734,244.832,243.706,268.612,465.486,396.006,312.175,24363.0,393.759,54.623999999999995,10399.0,51.953,854.1080000000001,0.19399999999999998,21.171999999999997,-3.0010000000000003,6.558,53.208999999999996,0
26.159000000000002,1546770332.0,1.9969999999999999,1624872888.0,1776094754.0,1694277695.0,2.42,2.0269999999999997,1.31800119617296e+16,-0.69,0.0823,207.953,194.766,315.403,84.632,233.868,224.18099999999998,258.485,459.778,394.92699999999996,314.12,24668.0,389.579,50.583,8800.0,42.726000000000006,822.71,0.193,21.245,-2.7110000000000003,6.763,53.832,1
26.159000000000002,1573275015.0,2.023,1657243104.0,1782820852.0,1718095009.0,2.391,2.028,1.33302420623024e+16,-0.635,0.0837,204.56400000000002,171.801,311.53700000000003,83.23200000000001,231.058,234.983,247.99,455.288,394.594,314.64599999999996,24751.0,386.514,52.301,7919.0,47.631,836.905,0.191,21.24,-2.677,6.827999999999999,53.782,1
26.159000000000002,1599779697.0,2.031,1686079362.0,1786183902.0,1735957994.0,2.279,2.025,1.3550914828043e+16,-0.39799999999999996,0.0842,202.05599999999998,174.438,306.262,85.77600000000001,230.345,234.345,232.94,450.332,393.64599999999996,316.10900000000004,24981.0,382.89099999999996,52.97,7443.0,49.545,842.293,0.18899999999999997,21.243000000000002,-2.5860000000000003,7.4270000000000005,53.81,0
26.159000000000002,1626284380.0,2.021,1711381662.0,1787865426.0,1749355234.0,2.112,2.02,1.37836466443825e+16,0.441,0.0886,203.993,218.827,304.063,86.005,252.477,255.261,242.53,446.416,392.716,317.04,25129.0,380.222,58.105,6533.0,62.523999999999994,886.057,0.187,21.241,-2.241,7.86,53.784,0
26.159000000000002,1652789062.0,1.994,1733150005.0,1788706189.0,1759403163.0,1.916,2.015,1.40361866560095e+16,0.539,0.0863,205.503,188.209,298.529,89.693,240.082,238.167,239.61700000000002,441.403,391.108,319.087,25454.0,376.38800000000003,54.721000000000004,5624.0,54.0,863.039,0.18600000000000003,21.246,-2.029,7.9,53.83,0
26.159000000000002,1679293745.0,1.952,1751384390.0,1789126570.0,1766939110.0,1.7069999999999999,2.006,1.42465925753004e+16,0.271,0.0852,207.122,198.95,295.77099999999996,90.374,248.74599999999998,246.012,238.456,437.32300000000004,390.06300000000005,320.235,25638.0,373.414,53.18600000000001,4752.0,50.318000000000005,852.448,0.185,21.233,-1.995,8.09,53.7,0
26.159000000000002,1705798427.0,1.896,1766084818.0,1789336760.0,1772591070.0,1.5,1.9969999999999999,1.44888733993562e+16,-0.153,0.0838,208.229,210.34799999999998,291.029,93.26799999999999,232.112,232.77599999999998,237.078,432.596,388.91900000000004,321.885,25903.0,369.726,51.066,3997.0,45.36,837.8969999999999,0.183,21.221999999999998,-2.233,2.553,53.581,0
36.867,1743151699.0,1.857,1797501986.0,1865381975.0,1814800100.0,1.446,1.99,1.48037437106376e+16,-0.802,0.0808,207.576,234.68,285.913,96.834,229.92700000000002,222.58700000000002,237.928,427.74199999999996,389.079,321.517,25843.0,365.832,46.948,3190.0,36.73,808.1569999999999,0.182,21.438000000000002,0.544,3.355,55.458999999999996,0
54.662,1798535018.0,1.8659999999999999,1857594809.0,2029614923.0,1909562043.0,1.672,1.985,1.51001293318455e+16,-0.748,0.0829,206.49099999999999,192.21400000000003,279.71,100.679,207.924,202.50599999999997,228.542,422.51199999999994,388.527,322.711,26036.0,361.45099999999996,50.053000000000004,2852.0,45.405,829.446,0.18100000000000002,21.42,0.473,3.265,55.269,0
54.662,1853918338.0,1.8969999999999998,1910303189.0,2111731397.0,1980633500.0,1.939,1.9769999999999999,1.5334158249987e+16,-0.068,0.0861,207.082,212.825,273.847,103.80799999999999,196.774,192.956,222.69099999999997,417.376,388.025,323.809,26213.0,357.06199999999995,54.34,2654.0,55.91,861.16,0.179,21.443,0.65,3.489,55.46,0
26.793000000000003,1887031451.0,1.9340000000000002,1955627127.0,2152789633.0,2033937092.0,2.137,1.9669999999999999,1.55685351219365e+16,0.331,0.0859,209.442,221.655,269.908,105.96600000000001,197.12900000000002,200.967,214.208,412.88,387.661,324.522,26329.0,353.211,54.008,2334.0,55.088,859.05,0.17800000000000002,21.494,0.898,3.7439999999999998,55.894,0
22.592,1915910088.0,1.965,1996535983.0,2173318752.0,2073914787.0,2.2319999999999998,1.9580000000000002,1.58491289731563e+16,-0.451,0.0798,212.71900000000002,228.66299999999998,263.199,109.77,189.18,185.363,206.727,407.452,386.50300000000004,326.927,26720.0,348.338,45.393,1980.0,36.847,798.2130000000001,0.177,21.498,1.015,3.59,55.928000000000004,0
22.592,1944788725.0,1.984,2033594354.0,2183583311.0,2103898058.0,2.227,1.944,1.60194763825499e+16,-0.529,0.0826,212.926,207.044,258.032,111.823,187.274,182.326,196.34599999999998,402.52099999999996,385.651,328.639,27001.0,343.86699999999996,49.306000000000004,1761.0,46.188,825.551,0.17600000000000002,21.482,0.69,3.417,55.751000000000005,0
22.592,1973667362.0,1.9869999999999999,2066802240.0,2188715591.0,2126385511.0,2.142,1.925,1.61694103414671e+16,-0.608,0.0813,213.666,203.793,254.91299999999998,110.236,186.24200000000002,193.53799999999998,194.549,398.284,384.98699999999997,329.814,27194.0,340.0,47.573,1533.0,42.71,812.648,0.175,21.489,0.885,3.279,55.815,0
22.592,2002545999.0,1.974,2096159641.0,2191281730.0,2143251101.0,2.002,1.911,1.64853232698995e+16,-0.39399999999999996,0.0825,216.21400000000003,232.84,250.80700000000002,107.12200000000001,194.68900000000002,196.048,191.625,393.73400000000004,384.411,330.98199999999997,27387.0,335.74300000000005,49.341,1356.0,47.001999999999995,824.5419999999999,0.174,21.485,2.01,3.361,55.763999999999996,0
22.592,2031424636.0,1.946,2121666557.0,2192564800.0,2155900293.0,1.828,1.901,1.68572596297104e+16,0.012,0.0839,214.56900000000002,182.895,246.801,109.03,196.56,193.06400000000002,191.475,389.228,383.67699999999996,332.41900000000004,27626.0,331.44199999999995,51.42100000000001,1198.0,51.956,838.57,0.17300000000000001,21.573,2.365,3.545,56.526,0
22.592,2060303273.0,1.903,2143322988.0,2193206335.0,2165387187.0,1.639,1.892,1.7140892686022e+16,0.19399999999999998,0.0836,211.25799999999998,173.167,243.451,108.814,191.61900000000003,192.22,192.34,384.95599999999996,382.80800000000005,333.976,27885.0,327.29200000000003,50.958,1096.0,50.818000000000005,835.689,0.172,21.587,2.358,1.3,56.646,0
22.592,2089181910.0,1.849,2161128935.0,2193527103.0,2172502358.0,1.4480000000000002,1.886,1.74832490224231e+16,-0.05,0.0817,209.028,164.891,239.017,111.325,186.106,183.774,186.90099999999998,380.336,381.67800000000005,336.089,28239.0,322.719,47.934,1126.0,43.57,816.934,0.171,21.581999999999997,2.046,0.937,56.591,0
22.592,2118060547.0,1.785,2175084396.0,2193687486.0,2177838736.0,1.263,1.874,1.76382825049237e+16,-0.20800000000000002,0.0818,206.16099999999997,182.893,235.796,104.27799999999999,186.22799999999998,185.264,190.21,376.13300000000004,380.994,337.401,28460.0,318.486,48.068000000000005,1137.0,43.946000000000005,817.692,0.17,21.787,3.293,1.6680000000000001,58.321000000000005,0
37.951,2166571885.0,1.75,2221837079.0,2331196580.0,2250555470.0,1.2990000000000002,1.865,1.79594219514877e+16,-0.06,0.083,202.41,188.263,231.102,100.495,175.61900000000003,173.672,187.34400000000002,371.449,380.01199999999994,339.412,28800.0,313.69599999999997,50.358999999999995,707.502,50.378,830.298,0.16899999999999998,21.226999999999997,0.426,-1.054,52.552,0
46.483999999999995,2225990278.0,1.7519999999999998,2282481422.0,2476300517.0,2343267716.0,1.51,1.857,1.82768218845914e+16,-0.39399999999999996,0.08,200.88299999999998,195.773,227.06799999999998,98.73299999999999,173.56599999999997,170.14700000000002,181.46900000000002,366.99,378.63699999999994,341.816,29210.0,309.04900000000004,45.25,595.846,38.219,800.337,0.16899999999999998,21.215999999999998,0.364,-1.102,52.451,0
