difficulty14ema,difficulty14sma,difficulty14wma,difficulty30ema,difficulty30mom,difficulty30roc,difficulty30sma,difficulty30trx,difficulty30var,difficulty3ema,difficulty7ema,difficulty7sma,difficulty90mom,difficulty90var,difficulty90wma,fee_to_rewardUSD,hashrate14trx,hashrate14var,median_transaction_feeUSD,mediantransactionvalueUSD,mining_profitability,mining_profitability90trx,price30wmaUSD,price7rsiUSD,price90emaUSD,price90smaUSD,priceUSD,sentinusd90stdUSD,top100cap,category
670386371.0,667219163.0,689246359.0,600938624.0,196478545.0,38.455,604635100.0,2.26,5616732884035648.0,707074327.0,697928601.0,707408283.0,620475265.0,4.40282220860586e+16,464041222.0,0.765,1.77,4.6630839302175e+29,0.0721,519.03,499.25,-0.943,794.077,34.954,418.04,318.769,720.715,1427690378,21.444000000000003,1
675322626.0,674213849.0,694604908.0,607807634.0,196478545.0,38.455,611184385.0,2.219,5633227491455872.0,707241305.0,700298521.0,707408283.0,620475265.0,4.46733539778751e+16,471963704.0,0.23399999999999999,1.7790000000000001,4.2669843181741e+29,0.0734,303.855,549.1709999999999,-0.9440000000000001,798.705,36.664,424.975,325.61,733.548,1427705226,21.404,1
679600714.0,681208535.0,699030833.0,614233483.0,196478545.0,38.455,617733670.0,2.178,5563935835189120.0,707324794.0,702075962.0,707408283.0,620475265.0,4.52234267203522e+16,479734666.0,0.387,1.787,4.3240525963702e+29,0.0856,318.168,543.486,-0.9440000000000001,810.319,51.028999999999996,434.455,333.792,856.334,1428978475,21.421999999999997,0
692378714.0,693062323.0,711594457.0,624633627.0,264505981.0,51.77,626550536.0,2.1390000000000002,5934960586233920.0,741380256.0,720415901.0,717126488.0,688502701.0,4.62429564943131e+16,488849216.0,0.364,1.811,4.7230071346005e+29,0.0917,318.08099999999996,594.596,-0.9440000000000001,824.7130000000001,56.677,445.056,342.626,916.819,1427082594,21.646,0
721175001.0,714410050.0,740299596.0,642937965.0,397421124.0,77.78399999999999,639797907.0,2.112,7960909588404992.0,824865559.0,767399641.0,745832571.0,821417845.0,4.85192841531673e+16,500716846.0,0.42200000000000004,1.8419999999999999,3.9139443351709e+29,0.0888,290.199,486.61300000000006,-0.9440000000000001,835.885,53.229,454.785,351.115,887.697,1427167399,21.823,0
746131782.0,735757778.0,766158371.0,660061378.0,397421124.0,77.78399999999999,653045278.0,2.094,9635872923607420.0,866608211.0,802637447.0,774538654.0,821417845.0,5.06290124847287e+16,512383885.0,0.35200000000000004,1.871,3.6234708319676e+29,0.0854,264.168,460.80699999999996,-0.943,843.625,49.147,463.55,359.222,853.6210000000001,1424725063,21.861,1
767760993.0,755326510.0,789170782.0,676080054.0,397421124.0,77.78399999999999,666292648.0,2.08,1.09598505918407e+16,887479537.0,829065801.0,803244736.0,821182106.0,5.25737586683244e+16,523850334.0,0.348,1.8940000000000001,3.6693202764509e+29,0.087,280.678,496.25300000000004,-0.943,851.318,51.26,472.486,367.51300000000003,870.1339999999999,1422059641,21.927,1
786506309.0,769679551.0,809574029.0,691065267.0,397421124.0,77.78399999999999,679540019.0,2.07,1.19328425931055e+16,897915200.0,848887066.0,831950819.0,795722314.0,5.45244690695761e+16,535116250.0,0.251,1.929,3.8175113366858e+29,0.0855,271.625,516.908,-0.943,856.943,49.05,480.88800000000003,375.63599999999997,854.784,1418056365,21.851999999999997,0
802752249.0,784032593.0,828063537.0,705083693.0,397421124.0,77.78399999999999,692787390.0,2.061,1.25548489274014e+16,903133031.0,863753015.0,860656902.0,795722314.0,5.63188402114123e+16,546187850.0,0.261,1.985,5.798047675102e+29,0.0835,226.489,424.99199999999996,-0.943,860.284,45.994,488.66,383.533,834.51,1414985951,21.836,1
816832065.0,798385634.0,844639307.0,718197704.0,397421124.0,77.78399999999999,706034761.0,2.052,1.28258695947286e+16,905741947.0,874902477.0,889362985.0,795722314.0,5.79568720938331e+16,557065135.0,0.312,2.029,6.1584937932689e+29,0.0774,310.291,466.724,-0.9420000000000001,858.8389999999999,37.841,494.941,390.75699999999995,774.416,1428295957,21.829,1
829034571.0,812738675.0,859301337.0,730465650.0,365629853.0,67.37,718222423.0,2.042,1.31526779488408e+16,907046405.0,883264573.0,908350862.0,795722314.0,5.94385647168384e+16,567748104.0,0.3,2.085,7.5391898286166e+29,0.0673,298.543,376.20599999999996,-0.9420000000000001,850.086,28.051,498.85400000000004,396.845,673.0010000000001,1428233892,21.826999999999998,1
839610076.0,827091717.0,872049629.0,741942115.0,298868183.0,49.036,728184695.0,2.03,1.38642474696153e+16,907698634.0,889536146.0,908350862.0,795722314.0,6.07639180804283e+16,578236758.0,0.374,2.144,8.8110139997479e+29,0.0555,347.12800000000004,299.68,-0.9420000000000001,833.216,20.738000000000003,500.07800000000003,401.645,554.5219999999999,1428473174,21.837,1
848775515.0,841444758.0,882884181.0,752678163.0,298868183.0,49.036,738146968.0,2.017,1.43773232336344e+16,908024748.0,894239825.0,908350862.0,795722314.0,6.19329321846027e+16,588531096.0,0.292,2.22,9.7915419146182e+29,0.0616,273.498,351.48,-0.941,820.302,31.54,502.625,407.145,615.988,1425147935,21.824,1
856718894.0,855797799.0,891804995.0,762721563.0,298868183.0,49.036,748109241.0,2.001,1.46919052408979e+16,908187805.0,897767584.0,908350862.0,795722314.0,6.29456070293617e+16,598631118.0,0.365,2.274,9.8863314898577e+29,0.0664,249.65400000000002,314.89099999999996,-0.941,810.426,39.037,506.161,413.17199999999997,663.529,1420281365,21.807,1
884822038.0,881518099.0,920030952.0,782384202.0,458009793.0,75.14699999999999,763376234.0,1.9909999999999999,1.72184350120755e+16,987840139.0,940198806.0,931085378.0,954863924.0,6.56428750398112e+16,612034443.0,0.309,2.272,9.1954397022058e+29,0.0614,160.737,286.682,-0.941,797.01,34.475,508.538,418.647,614.2909999999999,1415401553,21.728,1
924302192.0,915340592.0,959951631.0,808096396.0,571440515.0,93.758,782424251.0,1.992,2.18776826829723e+16,1084381667.0,1000379904.0,970024283.0,1068294647.0,6.97401435290002e+16,627697573.0,0.271,2.2640000000000002,7.8735277254592e+29,0.0635,142.9,281.558,-0.941,784.887,37.999,511.31300000000005,424.353,634.818,1411474277,21.686,1
958518326.0,949163086.0,995362645.0,832149737.0,571440515.0,93.758,801472268.0,1.999,2.58112764369669e+16,1132652431.0,1045515727.0,1008963188.0,1068294647.0,7.35556210424025e+16,643099824.0,0.28300000000000003,2.259,7.428056407041e+29,0.065,150.381,280.033,-0.941,773.835,40.764,514.363,430.228,650.085,1407803196,21.666,1
988172309.0,978126477.0,1026263993.0,854651251.0,571440515.0,93.758,820520286.0,2.01,2.90192162740594e+16,1156787813.0,1079367594.0,1047902092.0,1055118439.0,7.72019116777831e+16,658241198.0,0.28600000000000003,2.25,7.3092829242396e+29,0.0671,177.135,283.407,-0.94,764.305,44.656000000000006,517.8,436.32300000000004,670.7280000000001,1403382444,21.706999999999997,1
1013872427.0,997595930.0,1053303555.0,875701054.0,571440515.0,93.758,839568303.0,2.022,3.15015021942497e+16,1168855504.0,1104756494.0,1086840997.0,1032103995.0,8.07666398765496e+16,673124912.0,0.304,2.226,6.537398807684e+29,0.0737,254.285,276.822,-0.94,754.823,44.601000000000006,521.153,442.409,670.3939999999999,1398699315,21.323,1
1036145863.0,1017065382.0,1077747191.0,895392805.0,571440515.0,93.758,858616320.0,2.0340000000000003,3.32581341975379e+16,1174889350.0,1123798169.0,1125779902.0,1032103995.0,8.40683461845927e+16,687756586.0,0.297,2.1919999999999997,5.4625725215677e+29,0.073,224.757,329.254,-0.94,749.328,56.028,525.753,449.166,730.449,1394392853,21.319000000000003,1
1055449507.0,1036534834.0,1099594899.0,913814120.0,571440515.0,93.758,877664337.0,2.045,3.42891122839242e+16,1177906273.0,1138079426.0,1164718806.0,1032103995.0,8.71070306019124e+16,702136220.0,0.267,2.167,4.7889073319227e+29,0.0753,195.084,327.066,-0.94,745.434,59.681000000000004,530.749,456.164,753.055,1389725037,21.304000000000002,1
1072179332.0,1056004287.0,1118846681.0,931046964.0,571440515.0,93.758,896712354.0,2.052,3.45944364534083e+16,1179414734.0,1148790368.0,1180923195.0,1032103995.0,8.98826931285087e+16,716263813.0,0.311,2.117,3.7812311524569e+29,0.0738,150.85399999999998,281.436,-0.94,740.8739999999999,56.091,535.307,462.995,738.125,1385017688,21.303,1
1086678514.0,1075473739.0,1135502535.0,947168011.0,546534582.0,86.15100000000001,914930174.0,2.056,3.46612827527453e+16,1180168965.0,1156823575.0,1180923195.0,1032103995.0,9.23953337643814e+16,730139367.0,0.34600000000000003,2.028,3.3589989486212e+29,0.073,130.373,333.098,-0.94,736.197,53.968,539.58,469.73699999999997,729.7589999999999,1380142022,21.281999999999996,1
1099244471.0,1094943191.0,1149562462.0,962248991.0,473514912.0,66.937,930714004.0,2.056,3.53350518668961e+16,1180546080.0,1162848480.0,1180923195.0,1032103995.0,9.46449525095308e+16,743762880.0,0.272,1.9509999999999998,2.6352462342555e+29,0.0761,200.808,317.265,-0.94,734.059,60.431999999999995,544.441,476.81800000000004,760.7189999999999,1375739777,21.335,1
1110134968.0,1114412644.0,1161026463.0,976357004.0,473514912.0,66.937,946497834.0,2.052,3.55105623764203e+16,1180734638.0,1167367159.0,1180923195.0,1032103995.0,9.66315493639567e+16,757134354.0,0.239,1.886,2.8227846192708e+29,0.0757,181.59099999999998,329.658,-0.94,732.283,59.147,549.104,483.972,756.6139999999999,1372620759,21.301,1
1119573398.0,1133882096.0,1169894537.0,989554823.0,473514912.0,66.937,962281665.0,2.044,3.5187814281318e+16,1180828916.0,1170756168.0,1180923195.0,1032103995.0,9.83551243276594e+16,770253787.0,0.183,1.848,4.0533842706069e+29,0.0771,156.40200000000002,348.98699999999997,-0.94,731.7860000000001,62.443999999999996,553.984,491.335,771.1439999999999,1368601265,21.061,1
1157773164.0,1169433580.0,1206186476.0,1016426875.0,698663355.0,98.764,985570443.0,2.042,3.90450837436995e+16,1293450277.0,1229585036.0,1213087259.0,1257252439.0,1.03244547968055e+17,788069498.0,0.41200000000000003,1.8359999999999999,6.1818665115774e+29,0.078,232.27200000000002,223.18900000000002,-0.94,732.1619999999999,64.433,558.946,498.69800000000004,779.773,1363456153,21.074,1
1192534261.0,1205871475.0,1239392851.0,1042365877.0,711073112.0,100.51799999999999,1009272880.0,2.044,4.21512017155401e+16,1355965836.0,1276809126.0,1247024144.0,1269662195.0,1.07961211848375e+17,805850929.0,0.34299999999999997,1.797,5.9158891600834e+29,0.0794,272.48400000000004,305.16700000000003,-0.94,733.872,67.643,564.104,506.191,793.6289999999999,1357090255,21.089000000000002,1
1222660546.0,1230942113.0,1267740840.0,1066631394.0,711073112.0,100.51799999999999,1032975318.0,2.0469999999999997,4.41337086409146e+16,1387223616.0,1312227193.0,1280961030.0,1254352231.0,1.12443514967498e+17,823322309.0,0.348,1.7480000000000002,4.3374722918146e+29,0.0835,231.805,272.972,-0.94,738.7539999999999,75.33800000000001,570.0509999999999,514.139,834.69,1350979441,21.149,0
1248769992.0,1247910555.0,1292746078.0,1089331394.0,711073112.0,100.51799999999999,1056677755.0,2.05,4.49926045198232e+16,1402852506.0,1338790744.0,1314897916.0,1229200146.0,1.16802574452119e+17,840487375.0,0.289,1.719,5.2792686966597e+29,0.0878,268.897,358.94300000000004,-0.94,746.7460000000001,80.89,576.812,522.553,877.685,1345102286,21.093000000000004,0
1271398179.0,1264878998.0,1315488857.0,1110566878.0,711073112.0,100.51799999999999,1080380192.0,2.053,4.47278893522662e+16,1410666950.0,1358713406.0,1348834801.0,1229200146.0,1.20788564060472e+17,857352271.0,0.632,1.7369999999999999,1.0031356226811e+30,0.0962,300.783,339.329,-0.94,760.243,87.37200000000001,585.2719999999999,531.888,961.717,1339766330,21.136999999999997,0
1291009275.0,1281847441.0,1335969176.0,1130432331.0,711073112.0,100.51799999999999,1104082629.0,2.053,4.33395631382431e+16,1414574173.0,1373655404.0,1382771687.0,1229200146.0,1.24401483792558e+17,873916995.0,0.35100000000000003,1.774,1.3391814980469e+30,0.0915,241.56799999999998,309.022,-0.94,770.195,71.564,592.514,540.687,914.81,1333969637,21.139,0
1308005558.0,1298815884.0,1354187037.0,1149016141.0,711073112.0,100.51799999999999,1127785066.0,2.05,4.08276258777544e+16,1416527784.0,1384861902.0,1416708573.0,1229200146.0,1.27641333648378e+17,890181549.0,0.293,1.818,1.5744072357224e+30,0.0848,212.49099999999999,309.67400000000004,-0.94,775.4680000000001,55.083999999999996,598.137,548.74,848.331,1327595279,21.073,0
1322735669.0,1315784327.0,1370142438.0,1166400996.0,643045676.0,82.927,1149219922.0,2.044,3.90466492849626e+16,1417504590.0,1393266775.0,1418481395.0,1229200146.0,1.3050811362793e+17,906145931.0,0.248,1.858,1.7454940197929e+30,0.085,214.963,330.92900000000003,-0.9390000000000001,780.8560000000001,55.357,603.668,556.807,849.84,1322119099,21.08,0
1335501766.0,1332752770.0,1383835381.0,1182664248.0,510130533.0,56.16,1166224273.0,2.0340000000000003,3.92402959105618e+16,1417992992.0,1399570430.0,1418481395.0,1229200146.0,1.33001823731216e+17,921810143.0,0.268,1.9140000000000001,2.234947813177e+30,0.0846,208.885,276.671,-0.9390000000000001,786.154,54.433,608.999,564.83,846.22,1316415109,21.076,0
1346565717.0,1349721213.0,1395265864.0,1197878257.0,510130533.0,56.16,1183228624.0,2.021,3.88556466238917e+16,1418237194.0,1404298171.0,1418481395.0,1229200146.0,1.35122463958235e+17,937174183.0,0.23399999999999999,1.97,2.413599115439e+30,0.0899,207.75900000000001,328.941,-0.9390000000000001,794.9780000000001,64.575,615.383,573.415,899.4760000000001,1311778210,21.073,0
1356154474.0,1366689655.0,1404433888.0,1212110718.0,510130533.0,56.16,1200232975.0,2.004,3.78927014249536e+16,1418359295.0,1407843977.0,1418481395.0,1229200146.0,1.36870034308986e+17,952238053.0,0.228,2.001,1.9908876593075e+30,0.0894,175.24099999999999,335.13,-0.9390000000000001,803.342,62.86,621.504,581.901,893.878,1307828258,21.055,0
1406035782.0,1405928305.0,1452910506.0,1245539981.0,821913426.0,90.484,1227630089.0,1.995,4.36667004085251e+16,1574311791.0,1488449055.0,1463021809.0,1540983039.0,1.43872214806768e+17,973854123.0,0.284,2.094,3.236984097482e+30,0.0837,206.511,205.048,-0.9390000000000001,808.0110000000001,47.887,626.249,589.7090000000001,837.415,1303077545,21.04,0
1457170605.0,1449401430.0,1504059659.0,1280637204.0,881196089.0,97.01100000000001,1257003292.0,1.993,4.99309598588001e+16,1681929371.0,1563723529.0,1516031174.0,1569632845.0,1.51969957793231e+17,996396800.0,0.397,2.14,2.972599895142e+30,0.0844,216.328,238.674,-0.9390000000000001,813.165,49.602,631.0419999999999,597.577,844.33,1297197647,21.0,0
1501487451.0,1492874556.0,1549412395.0,1313470091.0,881196089.0,97.01100000000001,1286376495.0,1.995,5.44696492055355e+16,1735738161.0,1620179385.0,1569040539.0,1521815702.0,1.60048738362384e+17,1018556172.0,0.366,2.162,2.9407795245894e+30,0.0858,205.34,263.902,-0.9390000000000001,819.166,53.111000000000004,636.026,605.567,857.806,1291462396,21.092,0
1539895384.0,1520265650.0,1588968714.0,1344184727.0,881196089.0,97.01100000000001,1315749698.0,1.999,5.72827684487324e+16,1762642556.0,1662521276.0,1622049904.0,1521815702.0,1.67555686084735e+17,1040343917.0,0.287,2.208,3.5947788906131e+30,0.0854,200.05,231.919,-0.9390000000000001,824.75,51.953,640.819,613.46,854.1080000000001,1286049369,21.171999999999997,0
1573182260.0,1546770332.0,1624872888.0,1372917774.0,881196089.0,97.01100000000001,1345122901.0,2.004,5.83703175883909e+16,1776094754.0,1694277695.0,1675059269.0,1521815702.0,1.74490800960284e+17,1061760034.0,0.386,2.217,2.8889990590397e+30,0.0823,194.766,205.78099999999998,-0.9390000000000001,827.919,42.726000000000006,644.817,620.891,822.71,1282836060,21.245,0
1602030885.0,1573275015.0,1657243104.0,1399797076.0,881196089.0,97.01100000000001,1374496104.0,2.0069999999999997,5.77322966245092e+16,1782820852.0,1718095009.0,1728068634.0,1521815702.0,1.80854082989032e+17,1082804523.0,0.293,2.173,2.0660271883002e+30,0.0837,171.801,255.472,-0.9390000000000001,831.426,47.631,649.039,628.442,836.905,1279515681,21.24,0
1627033027.0,1599779697.0,1686079362.0,1424942229.0,881196089.0,97.01100000000001,1403869307.0,2.009,5.53687055570893e+16,1786183902.0,1735957994.0,1781077999.0,1521815702.0,1.86645532170977e+17,1103477384.0,0.271,2.121,1.6503293983338e+30,0.0842,174.438,229.78099999999998,-0.9390000000000001,834.806,49.545,653.286,635.97,842.293,1275123800,21.243000000000002,0
1648701551.0,1626284380.0,1711381662.0,1448465114.0,722054478.0,67.64,1427937789.0,2.008,5.59760093946204e+16,1787865426.0,1749355234.0,1789546951.0,1521815702.0,1.9186514850612e+17,1123778618.0,0.313,2.0669999999999997,1.6110709605629e+30,0.0886,218.827,272.177,-0.9390000000000001,840.6260000000001,62.523999999999994,658.4019999999999,643.811,886.057,1270215083,21.241,0
1667480937.0,1652789062.0,1733150005.0,1470470394.0,608623756.0,51.538000000000004,1448225248.0,2.003,5.78892609532828e+16,1788706189.0,1759403163.0,1789546951.0,1521815702.0,1.96512931994462e+17,1143708224.0,0.375,2.021,1.5631616356403e+30,0.0863,188.209,218.28900000000002,-0.9390000000000001,844.375,54.0,662.8989999999999,651.274,863.039,1265919962,21.246,0
1683756406.0,1679293745.0,1751384390.0,1491055978.0,608623756.0,51.538000000000004,1468512707.0,1.995,5.89793505650163e+16,1789126570.0,1766939110.0,1789546951.0,1521815702.0,2.00588882636002e+17,1163266202.0,0.308,1.9669999999999999,1.3738120967882e+30,0.0852,198.95,255.773,-0.9390000000000001,846.951,50.318000000000005,667.065,658.683,852.448,1262408955,21.233,0
1697861812.0,1705798427.0,1766084818.0,1510313461.0,608623756.0,51.538000000000004,1488800165.0,1.984,5.92462782298189e+16,1789336760.0,1772591070.0,1789546951.0,1521815702.0,2.0409300043074e+17,1182452552.0,0.379,1.9180000000000001,1.2197214038672e+30,0.0838,210.34799999999998,222.274,-0.9390000000000001,848.153,45.36,670.82,666.11,837.8969999999999,1263115749,21.221999999999998,0
1730337196.0,1743151699.0,1797501986.0,1538127250.0,760503995.0,64.399,1514150298.0,1.974,6.22730821651968e+16,1865381975.0,1814800100.0,1811244128.0,1568098051.0,2.11591625533055e+17,1204605302.0,0.32299999999999995,1.896,1.5471718833252e+30,0.0808,234.68,211.733,-0.9390000000000001,847.076,36.73,673.8380000000001,673.168,808.1569999999999,1256269391,21.438000000000002,0
1792138619.0,1798535018.0,1857594809.0,1580431806.0,1012924675.0,85.774,1547914454.0,1.97,7.28313468503726e+16,2029614923.0,1909562043.0,1869001402.0,1802919083.0,2.24871996544212e+17,1231922829.0,0.287,1.885,1.7395502031219e+30,0.0829,192.21400000000003,189.766,-0.9390000000000001,847.077,45.405,677.258,680.4010000000001,829.446,1250932335,21.42,0
1845699852.0,1853918338.0,1910303189.0,1620007036.0,1012924675.0,85.774,1581678610.0,1.9709999999999999,8.11095750976502e+16,2111731397.0,1980633500.0,1926758676.0,1802919083.0,2.37349770711375e+17,1258800083.0,0.309,1.861,1.4757815664901e+30,0.0861,212.825,188.82299999999998,-0.9390000000000001,848.91,55.91,681.3,687.88,861.16,1246960147,21.443,0
1892119588.0,1887031451.0,1955627127.0,1657029025.0,1012924675.0,85.774,1615442766.0,1.973,8.71077669070295e+16,2152789633.0,2033937092.0,1984515951.0,1802919083.0,2.49024948034545e+17,1285237063.0,0.309,1.83,1.5287709351285e+30,0.0859,221.655,212.797,-0.9390000000000001,850.3760000000001,55.088,685.206,695.279,859.05,1243361231,21.494,0
1932350026.0,1915910088.0,1996535983.0,1691662499.0,1012924675.0,85.774,1649206922.0,1.976,9.08259222785106e+16,2173318752.0,2073914787.0,2042273225.0,1802919083.0,2.59897528513721e+17,1311233771.0,0.36700000000000005,1.808,1.563746845595e+30,0.0798,228.66299999999998,165.921,-0.94,847.6560000000001,36.847,687.69,701.975,798.2130000000001,1237410717,21.498,0
1967216405.0,1944788725.0,2033594354.0,1724061555.0,1012924675.0,85.774,1682971077.0,1.9780000000000002,9.22640412120934e+16,2183583311.0,2103898058.0,2100030499.0,1802919083.0,2.69967512148904e+17,1336790204.0,0.35,1.7619999999999998,1.3897786656688e+30,0.0826,207.044,183.105,-0.94,846.552,46.188,690.72,708.9730000000001,825.551,1232722808,21.482,0
1997433934.0,1973667362.0,2066802240.0,1754370350.0,1012924675.0,85.774,1716735233.0,1.979,9.14221237077786e+16,2188715591.0,2126385511.0,2157787773.0,1802919083.0,2.79234898940094e+17,1361906365.0,0.302,1.6969999999999998,1.3908577782533e+30,0.0813,203.793,209.699,-0.94,844.477,42.71,693.4,715.804,812.648,1227313206,21.489,0
2023622459.0,2002545999.0,2096159641.0,1782723738.0,1012924675.0,85.774,1750499389.0,1.976,8.83001697655639e+16,2191281730.0,2143251101.0,2193847870.0,1802919083.0,2.87699688887291e+17,1386582253.0,0.313,1.6669999999999998,1.8348777618484e+30,0.0825,232.84,191.262,-0.94,843.049,47.001999999999995,696.2819999999999,722.748,824.5419999999999,1223337236,21.485,0
2046319180.0,2031424636.0,2121666557.0,1809247876.0,787776232.0,56.027,1776758597.0,1.9709999999999999,9.02082037882941e+16,2192564800.0,2155900293.0,2193847870.0,1802919083.0,2.95361881990494e+17,1410817867.0,0.242,1.6740000000000002,2.1819517737296e+30,0.0839,182.895,188.72,-0.941,842.4110000000001,51.956,699.409,729.815,838.57,1218468053,21.573,0
2065989672.0,2060303273.0,2143322988.0,1834060779.0,775366475.0,54.662,1802604146.0,1.963,9.10602416719068e+16,2193206335.0,2165387187.0,2193847870.0,1802919083.0,3.02221478249704e+17,1434613207.0,0.233,1.681,2.2127935236021e+30,0.0836,173.167,194.87400000000002,-0.941,841.46,50.818000000000005,702.404,736.725,835.689,1215104601,21.587,0
2083037432.0,2089181910.0,2161128935.0,1857272849.0,775366475.0,54.662,1828449695.0,1.9509999999999998,9.05762947323689e+16,2193527103.0,2172502358.0,2193847870.0,1781539603.0,3.08634558803512e+17,1457968275.0,0.26899999999999996,1.7,2.5975191893884e+30,0.0817,164.891,174.726,-0.941,839.21,43.57,704.922,743.2310000000001,816.934,1212922975,21.581999999999997,0
2097812157.0,2118060547.0,2175084396.0,1878987366.0,775366475.0,54.662,1854295244.0,1.936,8.8756362969684e+16,2193687486.0,2177838736.0,2193847870.0,1682918132.0,3.15816957117213e+17,1480888290.0,0.33,1.681,2.3593450831144e+30,0.0818,182.893,189.08599999999998,-0.9420000000000001,837.046,43.946000000000005,707.4,749.557,817.692,1207377990,21.787,0
2147264626.0,2166571885.0,2221837079.0,1917033709.0,1050224278.0,74.039,1889302720.0,1.9240000000000002,9.37830550817459e+16,2331196580.0,2250555470.0,2233113271.0,1957775935.0,3.29271441644842e+17,1509438167.0,0.32899999999999996,1.6780000000000002,2.4800976098888e+30,0.083,188.263,163.04399999999998,-0.9420000000000001,835.824,50.378,710.1010000000001,755.738,830.298,1203783943,21.226999999999997,0
2210483269.0,2225990278.0,2282481422.0,1962476983.0,1202923058.0,84.804,1929400155.0,1.916,1.02651925008118e+17,2476300517.0,2343267716.0,2294192782.0,2110474715.0,3.46296073623669e+17,1540865972.0,0.33,1.682,2.6512808603323e+30,0.08,195.773,168.56799999999998,-0.943,832.952,38.219,712.084,761.318,800.337,1200997775,21.215999999999998,0
2265272761.0,2274560082.0,2335203312.0,2004988432.0,1202923058.0,84.804,1969497591.0,1.912,1.0830518630562e+17,2548852485.0,2412801900.0,2355272294.0,2110474715.0,3.62220926954875e+17,1571778398.0,0.39399999999999996,1.69,3.0762606734218e+30,0.0728,253.53799999999998,128.748,-0.943,825.653,22.738000000000003,712.432,765.684,727.9010000000001,1196819541,21.191999999999997,0
2312756986.0,2305099838.0,2381449228.0,2044757208.0,1202923058.0,84.804,2009595026.0,1.9080000000000001,1.10742838974253e+17,2585128469.0,2464952539.0,2416351806.0,2110474715.0,3.77046001638462e+17,1602175446.0,0.27,1.703,3.540125435284e+30,0.0697,167.03900000000002,141.035,-0.9440000000000001,816.5980000000001,18.889,712.085,770.182,696.6610000000001,1193714069,21.198,0
2353909982.0,2335639594.0,2423623177.0,2081960256.0,1202923058.0,84.804,2049692461.0,1.905,1.09964883014013e+17,2603266461.0,2504065517.0,2477431318.0,2110474715.0,3.9077129767443e+17,1632057115.0,0.308,1.696,3.2696260905974e+30,0.0676,156.092,109.08,-0.945,806.554,16.727999999999998,711.297,774.206,676.2289999999999,1191591450,21.195999999999998,0
2389575911.0,2366179350.0,2461725158.0,2116763107.0,1202923058.0,84.804,2089789897.0,1.901,1.05971318424903e+17,2612335457.0,2533400251.0,2538510830.0,2110474715.0,4.03396815062779e+17,1661423406.0,0.337,1.631,2.9899678532559e+30,0.066,220.456,138.637,-0.945,795.808,15.095999999999998,710.163,777.796,659.682,1189394356,21.116999999999997,0
2420486384.0,2396719106.0,2495755172.0,2149320614.0,1202923058.0,84.804,2129887332.0,1.895,9.87621452069238e+16,2616869955.0,2555401302.0,2599590342.0,2110474715.0,4.14922553803507e+17,1690274319.0,0.319,1.5759999999999998,2.9915262236338e+30,0.0661,185.752,124.494,-0.946,785.69,16.105999999999998,709.092,781.045,661.433,1189322327,21.133000000000003,0
2447275460.0,2427258862.0,2525713218.0,2179777635.0,891140165.0,51.503,2159592004.0,1.886,1.00609461113794e+17,2619137204.0,2571902089.0,2621404453.0,2110474715.0,4.25348513896617e+17,1718609853.0,0.36,1.521,2.2906620127e+30,0.0634,158.048,131.629,-0.9470000000000001,774.308,13.237,707.443,783.635,634.091,1190209004,21.151,0
2470492659.0,2457798618.0,2551599297.0,2208269688.0,831857502.0,46.483999999999995,2187320587.0,1.875,1.02385166677022e+17,2620270829.0,2584277680.0,2621404453.0,2110474715.0,4.34674695342107e+17,1746430009.0,0.316,1.493,1.8308641389663e+30,0.0575,179.395,108.42,-0.948,759.548,9.131,704.5319999999999,785.448,574.95,1192300876,21.17,1
2490614231.0,2488338374.0,2573413408.0,2234923544.0,831857502.0,46.483999999999995,2215049171.0,1.8619999999999999,1.02623123565468e+17,2620837641.0,2593559374.0,2621404453.0,2110474715.0,4.42901098139978e+17,1773734786.0,0.358,1.482,2.1729172215468e+30,0.0548,186.21099999999998,110.10600000000001,-0.9490000000000001,743.5980000000001,7.819,701.081,786.883,547.519,1194271040,21.184,1
2508052927.0,2518878130.0,2591155552.0,2259857796.0,831857502.0,46.483999999999995,2242777754.0,1.845,1.01323331779128e+17,2621121047.0,2600520643.0,2621404453.0,2078683443.0,4.50662795000407e+17,1800524185.0,0.26899999999999996,1.479,2.5812368071368e+30,0.0588,150.086,115.166,-0.95,730.921,26.07,698.5930000000001,788.3789999999999,587.908,1193491257,21.155,1
2523166464.0,2549417886.0,2604825728.0,2283183387.0,831857502.0,46.483999999999995,2270506338.0,1.8259999999999998,9.84857913180058e+16,2621262750.0,2605741596.0,2621404453.0,2011921773.0,4.58651596795538e+17,1826805968.0,0.233,1.4980000000000002,3.4089773978576e+30,0.0634,138.763,120.73100000000001,-0.951,721.789,41.492,697.174,789.307,633.999,1194399251,21.186,0
2603146423.0,2615787049.0,2681305498.0,2337366146.0,1333469208.0,74.514,2314955311.0,1.814,1.13025115526589e+17,2872139454.0,2735060237.0,2693063268.0,2513533479.0,4.81236944412068e+17,1863620874.0,0.606,1.545,5.0827422598179e+30,0.063,142.692,90.469,-0.9520000000000001,712.825,40.695,695.704,789.623,630.288,1192708284,21.234,0
