difficulty14ema,difficulty14mom,difficulty14sma,difficulty14var,difficulty14wma,difficulty30roc,difficulty30wma,difficulty3ema,fee_to_reward7smaUSD,fee_to_reward90emaUSD,fee_to_reward90wmaUSD,hashrate30trx,median_transaction_feeUSD,mining_profitability,mining_profitability30sma,mining_profitability90trx,price14rsiUSD,price30stdUSD,price7rsiUSD,price90smaUSD,priceUSD,sentinusd90varUSD,sentinusdUSD,size14std,size30ema,top100cap14trx,top100cap30mom,top100cap30rsi,top100cap90rsi,transactionvalue30varUSD,transactionvalue90stdUSD,category
343341649.0,123197538.0,336872725.0,3604766951558992.0,365115970.0,162.687,308108714.0,390378317.0,0.737,0.8240000000000001,0.823,3.155,0.02,243.077,309.884,-0.835,78.399,59.50899999999999,80.181,126.516,199.6,3594335592578784.0,128580421.0,27938.0,127528.0,0.177,0.917,68.682,56.986999999999995,2019153.0,2126.0,1
349686601.0,123197538.0,345672549.0,3394581066176576.0,372323445.0,162.687,316330733.0,390653552.0,0.6759999999999999,0.825,0.823,3.161,0.0203,254.81099999999998,305.764,-0.84,79.42399999999999,60.299,82.124,127.706,202.56,3587296754632206.0,119311216.0,30704.0,126007.0,0.187,0.9840000000000001,69.443,57.38399999999999,2005872.0,2142.0,1
355185559.0,123197538.0,354472373.0,3029521370512368.0,378357610.0,162.687,324032086.0,390791170.0,0.725,0.83,0.8270000000000001,3.158,0.0214,273.107,299.906,-0.845,82.76799999999999,61.93,87.54,129.005,213.80599999999998,3679473237653540.0,207218089.0,30261.0,125622.0,0.2,1.445,75.52199999999999,60.983999999999995,2051034.0,2214.0,1
362801920.0,144577018.0,364799303.0,2624373610365680.0,386069063.0,151.21,332592095.0,401549719.0,0.757,0.836,0.8320000000000001,3.142,0.0231,276.38,298.35200000000003,-0.85,86.473,65.059,91.977,130.495,231.403,3905157499180110.0,257128460.0,33808.0,127623.0,0.21600000000000003,1.5530000000000002,76.26,61.481,2098104.0,2294.0,1
382552296.0,243198489.0,382170624.0,3174889185000928.0,405553121.0,169.93200000000002,346981060.0,456239728.0,1.1640000000000001,0.893,0.889,3.125,0.0248,250.637,296.255,-0.855,88.931,69.679,94.26299999999999,132.187,248.28400000000002,4027512496738790.0,226575588.0,44700.0,131331.0,0.231,1.611,76.752,61.81399999999999,2096980.0,2326.0,1
399669288.0,243198489.0,399541944.0,3121879200196480.0,422721003.0,169.93200000000002,360678309.0,483584733.0,1.577,0.95,0.945,3.102,0.0274,251.43400000000003,293.692,-0.8590000000000001,91.476,77.169,96.193,134.186,274.025,4508496318761420.0,331040472.0,62430.0,137010.0,0.24600000000000002,1.635,76.986,61.973,2275575.0,2434.0,1
414504015.0,243198489.0,416913265.0,2465343655952352.0,437572709.0,169.93200000000002,373683840.0,497257236.0,1.923,0.997,0.992,3.0639999999999996,0.0298,292.33099999999996,292.575,-0.8640000000000001,93.079,86.931,97.21600000000001,136.46,298.115,4898416868773206.0,318440669.0,78431.0,142992.0,0.259,1.682,76.972,61.968,2420703.0,2520.0,1
427360778.0,137600599.0,426741879.0,2864422084684416.0,450108238.0,169.93200000000002,385997654.0,504093487.0,2.07,1.008,1.004,3.013,0.0335,361.736,293.051,-0.8690000000000001,94.71700000000001,100.915,98.118,139.149,334.983,5180675058007468.0,300377133.0,82800.0,146641.0,0.26899999999999996,1.6769999999999998,76.623,61.857,2474648.0,2597.0,1
438503306.0,120000950.0,435313376.0,3205595680099808.0,461333286.0,169.93200000000002,397619751.0,507511612.0,2.101,1.0090000000000001,1.006,2.9619999999999997,0.0292,308.6,292.35400000000004,-0.873,72.979,105.022,68.042,141.34799999999998,291.892,5291003212108102.0,232633584.0,81677.0,148406.0,0.27699999999999997,1.599,76.851,62.001999999999995,2412080.0,2618.0,1
448160164.0,120000950.0,443884872.0,3399828172539232.0,471415468.0,169.93200000000002,408550131.0,509220675.0,2.138,1.016,1.014,2.9219999999999997,0.0314,309.128,290.461,-0.878,76.021,110.685,72.998,143.782,314.01,5421749120824488.0,233499421.0,81129.0,148551.0,0.281,1.551,75.646,61.63,2314626.0,2645.0,1
456529440.0,120000950.0,452456369.0,3447119562002752.0,480354783.0,169.93200000000002,418788794.0,510075207.0,2.048,1.003,1.002,2.89,0.0337,346.545,290.95,-0.882,78.666,118.05,77.215,146.452,336.63,6086884221449076.0,371643437.0,81278.0,148095.0,0.28300000000000003,1.5190000000000001,74.923,61.408,2466321.0,2785.0,1
463782813.0,120000950.0,461027865.0,3347469848490272.0,488151232.0,169.93200000000002,428335739.0,510502472.0,1.632,0.993,0.993,2.861,0.0369,321.435,289.631,-0.8859999999999999,81.76899999999999,128.51,81.93,149.475,369.033,7310073586623782.0,466193552.0,81046.0,150477.0,0.28,1.495,72.579,60.688,2755722.0,2956.0,1
470069070.0,120000950.0,469599361.0,3100879032002016.0,494804816.0,169.93200000000002,437190967.0,510716105.0,1.2109999999999999,0.982,0.983,2.827,0.0401,420.269,291.346,-0.8909999999999999,84.208,141.738,85.406,152.858,400.994,8485192279787824.0,461324768.0,80986.0,152612.0,0.275,1.5219999999999998,72.75,60.778,2897933.0,3078.0,1
475517159.0,120000950.0,478170858.0,2707347112537792.0,500315532.0,132.33100000000002,445354478.0,510822922.0,0.828,0.97,0.971,2.786,0.0412,408.954,295.753,-0.895,84.939,153.543,86.431,156.358,411.755,1.7810440932614e+16,1059164605.0,75134.0,154096.0,0.268,1.54,71.486,60.393,8598807.0,4389.0,1
480238836.0,120000950.0,486742354.0,2166874090097600.0,504683383.0,90.837,452892149.0,510876330.0,0.6559999999999999,0.955,0.956,2.747,0.0418,416.564,301.497,-0.899,85.385,163.59,87.08,159.929,418.345,2.02180102797913e+16,621725353.0,72610.0,151726.0,0.258,1.577,71.82300000000001,60.56100000000001,11080958.0,4943.0,1
488569793.0,151792222.0,497584656.0,1617416463900960.0,512147204.0,102.711,461957863.0,526798670.0,0.556,0.9420000000000001,0.943,2.714,0.0453,409.028,305.238,-0.902,87.49700000000001,176.425,90.025,163.87599999999998,453.251,2.16918345176581e+16,522852273.0,65646.0,150981.0,0.248,1.504,72.175,60.735,11825704.0,5192.0,1
504691511.0,218553892.0,513195648.0,1455548635659712.0,527066940.0,127.647,474739405.0,568140675.0,0.467,0.937,0.938,2.6830000000000003,0.0551,423.35699999999997,309.253,-0.9059999999999999,91.279,202.862,94.271,168.87,550.5,3.28283842261717e+16,1167216535.0,72832.0,157701.0,0.237,1.476,72.206,60.751000000000005,14546677.0,5748.0,1
518663667.0,197174413.0,527279535.0,1192401976575840.0,539905211.0,127.647,486785997.0,588811677.0,0.515,0.9329999999999999,0.934,2.6460000000000004,0.0602,523.5219999999999,317.19,-0.91,92.559,232.33599999999998,95.462,174.389,601.887,4.84543203692737e+16,1363339730.0,98518.0,167683.0,0.226,1.548,73.069,61.17100000000001,16786638.0,6242.0,1
530772869.0,98552942.0,534319031.0,1606421846404832.0,550865631.0,127.647,498097641.0,599147179.0,0.525,0.9259999999999999,0.927,2.609,0.0495,410.164,320.35900000000004,-0.9129999999999999,69.596,240.782,63.388999999999996,178.69400000000002,494.668,5.29873449600434e+16,834132546.0,100828.0,171909.0,0.215,1.6440000000000001,72.559,61.026,17260618.0,6444.0,1
541267510.0,98552942.0,541358527.0,1921332712645504.0,560887450.0,127.647,508674335.0,604314929.0,0.5529999999999999,0.9209999999999999,0.922,2.5669999999999997,0.06,482.458,324.578,-0.917,75.896,261.51,73.536,184.176,599.545,6.66366911404015e+16,1312536876.0,108376.0,178492.0,0.203,1.655,69.63600000000001,60.19,21682510.0,7174.0,1
550362866.0,98552942.0,548398022.0,2137134575297664.0,569970671.0,127.647,518516080.0,606898805.0,0.5710000000000001,0.9129999999999999,0.9129999999999999,2.523,0.0675,596.942,332.375,-0.92,79.234,289.913,78.536,190.502,675.1160000000001,8.81109803835749e+16,1612798151.0,108150.0,181616.0,0.2,2.391,78.835,65.218,27832486.0,8043.0,1
558245508.0,98552942.0,555437518.0,2253827434361408.0,578115292.0,127.647,527622875.0,608190742.0,0.599,0.904,0.903,2.48,0.0787,607.0319999999999,340.949,-0.9229999999999999,81.548,321.968,81.892,197.513,738.6389999999999,9.68093922065112e+16,1129433304.0,108314.0,183407.0,0.19699999999999998,2.121,69.439,61.809,29394952.0,8413.0,0
565077131.0,98552942.0,562477014.0,2271411289836992.0,585321313.0,127.647,535994721.0,608836711.0,0.606,0.893,0.892,2.437,0.0703,584.639,349.595,-0.9259999999999999,76.343,341.004,74.202,204.111,702.545,1.0405785378125e+17,1064126265.0,107815.0,183404.0,0.195,1.06,69.145,61.696999999999996,32456237.0,8867.0,1
570997871.0,98552942.0,569516510.0,2189886141723840.0,591588736.0,63.256,543631618.0,609159695.0,0.5720000000000001,0.883,0.8809999999999999,2.395,0.0723,594.2090000000001,362.825,-0.9279999999999999,77.234,358.36300000000006,75.717,210.90200000000002,723.096,1.10815828188483e+17,1044834201.0,104608.0,183843.0,0.191,0.958,67.699,61.148,32707670.0,9128.0,1
576129179.0,98552942.0,576556006.0,2009251990022400.0,596917558.0,55.906000000000006,550760658.0,609321188.0,0.55,0.878,0.875,2.354,0.0797,600.7280000000001,374.86699999999996,-0.9309999999999999,80.12,381.272,80.498,218.47299999999998,796.6439999999999,2.0601156375144e+17,3206113980.0,101714.0,188196.0,0.187,0.892,65.937,60.477,61101577.0,11682.0,1
580576312.0,98552942.0,583595502.0,1729508834732608.0,601307781.0,55.906000000000006,557419689.0,609401934.0,0.563,0.8740000000000001,0.871,2.3080000000000003,0.0891,801.79,393.795,-0.9329999999999999,83.09,412.663,84.948,227.09,891.298,2.84235076992701e+17,2958699891.0,104442.0,193149.0,0.18,0.833,63.797,59.651,73697924.0,12939.0,0
584430494.0,98552942.0,590634997.0,1350656675854272.0,604759405.0,55.906000000000006,563608712.0,609442307.0,0.5589999999999999,0.87,0.867,2.2640000000000002,0.0935,788.0930000000001,411.879,-0.935,84.24799999999999,443.376,86.58,236.15900000000002,934.539,3.7405374558524e+17,3190552315.0,104121.0,196723.0,0.17300000000000001,0.909,64.882,60.157,88367648.0,14160.0,0
591091577.0,123458876.0,599453489.0,955851643628672.0,610593221.0,62.277,570934561.0,621915460.0,0.5670000000000001,0.8640000000000001,0.861,2.225,0.0982,732.457,427.288,-0.937,85.42,473.621,88.206,245.71,981.6669999999999,4.26239036159012e+17,2550963603.0,102050.0,200158.0,0.163,0.71,60.751999999999995,58.528999999999996,95068599.0,14978.0,0
606600471.0,196478545.0,613487670.0,1031592187905728.0,624987193.0,80.956,582447787.0,664661872.0,0.562,0.855,0.852,2.188,0.105,824.924,446.126,-0.938,86.98299999999999,506.327,90.26700000000001,256.017,1052.0,4.52614054374399e+17,1959722221.0,84357.0,200163.0,0.151,0.604,58.728,57.703,97852478.0,15605.0,0
620041513.0,164687273.0,625251047.0,1165583815029184.0,637509942.0,80.956,593280412.0,686035077.0,0.5579999999999999,0.845,0.841,2.1630000000000003,0.0916,651.137,458.85,-0.9390000000000001,71.096,515.095,64.718,264.79400000000004,915.571,4.61685113099019e+17,1363818944.0,72193.0,199422.0,0.13699999999999998,0.5920000000000001,59.095,57.86,95113300.0,15832.0,0
631690415.0,97925603.0,632245733.0,1581027471272576.0,648464240.0,80.956,603432436.0,696721680.0,0.569,0.838,0.8340000000000001,2.142,0.0918,588.415,470.361,-0.94,71.192,519.702,64.915,273.606,917.898,4.69275887617832e+17,1303888839.0,71323.0,201457.0,0.12300000000000001,0.569,58.049,57.438,91699588.0,15995.0,0
641786131.0,97925603.0,639240419.0,1898619864711104.0,658485913.0,80.956,612903858.0,702064982.0,0.537,0.828,0.8240000000000001,2.122,0.0985,785.2330000000001,488.042,-0.941,73.884,526.626,70.444,283.205,984.654,4.7404239568219e+17,1166848924.0,60122.0,200418.0,0.109,0.534,58.285,57.535,87594575.0,16079.0,0
650535751.0,97925603.0,646235105.0,2118360995344896.0,667574962.0,80.956,621694680.0,704736632.0,0.506,0.821,0.815,2.105,0.10400000000000001,682.71,501.695,-0.9420000000000001,75.78699999999999,534.8290000000001,74.154,293.421,1037.0,4.82656042381509e+17,1393986124.0,60107.0,202509.0,0.096,0.05,58.071999999999996,57.452,84461833.0,16220.0,0
658118756.0,97925603.0,653229791.0,2240250863173952.0,675731385.0,71.57300000000001,629804901.0,706072458.0,0.485,0.8140000000000001,0.8079999999999999,2.085,0.0991,705.512,515.999,-0.943,70.904,534.681,65.707,303.154,991.025,4.93712539013576e+17,1532341276.0,54148.0,204809.0,0.08199999999999999,-0.076,56.715,56.925,81300104.0,16375.0,0
664690693.0,97925603.0,660224477.0,2264289468198208.0,682955184.0,38.455,637280498.0,706740370.0,0.452,0.804,0.797,2.0669999999999997,0.0916,714.245,531.453,-0.943,63.683,525.691,53.985,312.057,916.265,4.95680373613474e+17,1061410967.0,60376.0,202492.0,0.07,0.005,59.083,57.86,76866774.0,16429.0,0
670386371.0,97925603.0,667219163.0,2190476810417792.0,689246359.0,38.455,644333560.0,707074327.0,0.496,0.804,0.795,2.0540000000000003,0.0721,499.25,539.714,-0.943,49.486999999999995,507.593,34.954,318.769,720.715,5.09574954190273e+17,1695748949.0,66166.0,200054.0,0.06,-0.009000000000000001,59.232,57.92,75903675.0,16825.0,0
675322626.0,97925603.0,674213849.0,2018812889832576.0,694604908.0,38.455,650964088.0,707241305.0,0.474,0.7909999999999999,0.782,2.0380000000000003,0.0734,549.1709999999999,548.275,-0.9440000000000001,50.27,489.75199999999995,36.664,325.61,733.548,5.0958555343432e+17,890988411.0,80834.0,194920.0,0.051,-0.049,58.18600000000001,57.527,71885955.0,16970.0,0
679600714.0,97925603.0,681208535.0,1749297706442688.0,699030833.0,38.455,657172081.0,707324794.0,0.45399999999999996,0.782,0.772,2.024,0.0856,543.486,554.3330000000001,-0.9440000000000001,57.123000000000005,476.9,51.028999999999996,333.792,856.334,5.10494870689597e+17,1038144989.0,82546.0,193474.0,0.044000000000000004,-0.021,58.523,57.656000000000006,67350437.0,17039.0,0
692378714.0,165953039.0,693062323.0,1875511406128064.0,711594457.0,51.77,667346407.0,741380256.0,0.44799999999999995,0.773,0.7609999999999999,2.0140000000000002,0.0917,594.596,563.866,-0.9440000000000001,60.043,459.139,56.677,342.626,916.819,5.09141182233859e+17,763464363.0,79343.0,193359.0,0.039,0.183,62.465,59.235,62575162.0,17019.0,0
721175001.0,298868183.0,714410050.0,4231471547032192.0,740299596.0,77.78399999999999,685527073.0,824865559.0,0.439,0.765,0.752,2.006,0.0888,486.61300000000006,569.783,-0.9440000000000001,57.995,438.126,53.229,351.115,887.697,5.09201696447253e+17,985018282.0,71835.0,193519.0,0.04,0.392,65.153,60.407,56658158.0,17037.0,0
746131782.0,298868183.0,735757778.0,5675980764059136.0,766158371.0,77.78399999999999,702853071.0,866608211.0,0.413,0.7559999999999999,0.741,2.0,0.0854,460.80699999999996,573.591,-0.943,55.605,414.32800000000003,49.147,359.222,853.6210000000001,5.07460376540022e+17,777629716.0,67644.0,192033.0,0.043,0.449,65.707,60.656000000000006,52880151.0,17032.0,0
767760993.0,273962249.0,755326510.0,6686807309499904.0,789170782.0,77.78399999999999,719324399.0,887479537.0,0.41,0.747,0.73,1.995,0.087,496.25300000000004,579.419,-0.943,56.538999999999994,391.16,51.26,367.51300000000003,870.1339999999999,5.0556340541496e+17,791957461.0,60319.0,191074.0,0.049,0.578,66.645,61.08,49555113.0,17022.0,0
786506309.0,200942579.0,769679551.0,7989390088386560.0,809574029.0,77.78399999999999,734941058.0,897915200.0,0.337,0.736,0.7170000000000001,1.993,0.0855,516.908,582.64,-0.943,55.372,367.675,49.05,375.63599999999997,854.784,5.02720963856809e+17,525928336.0,60867.0,189534.0,0.055,0.491,64.555,60.328,47251515.0,16961.0,0
802752249.0,200942579.0,784032593.0,8879953273292928.0,828063537.0,77.78399999999999,749703047.0,903133031.0,0.341,0.726,0.7040000000000001,1.996,0.0835,424.99199999999996,583.174,-0.943,53.793,341.173,45.994,383.533,834.51,5.00546310281373e+17,382390593.0,61272.0,188398.0,0.061,0.509,64.12899999999999,60.175,51230073.0,16906.0,0
816832065.0,200942579.0,798385634.0,9358496864218240.0,844639307.0,77.78399999999999,763610368.0,905741947.0,0.33,0.7170000000000001,0.6920000000000001,2.0,0.0774,466.724,584.846,-0.9420000000000001,49.303000000000004,311.134,37.841,390.75699999999995,774.416,5.10007334913083e+17,1616817137.0,55687.0,187835.0,0.066,0.479,63.905,60.095,51449738.0,17151.0,0
829034571.0,200942579.0,812738675.0,9425020861163140.0,859301337.0,67.37,776663020.0,907046405.0,0.321,0.708,0.682,2.0069999999999997,0.0673,376.20599999999996,583.752,-0.9420000000000001,42.809,286.705,28.051,396.845,673.0010000000001,5.09963012677269e+17,1064397369.0,55985.0,186609.0,0.07,0.45399999999999996,63.85,60.076,49535412.0,17160.0,1
839610076.0,200942579.0,827091717.0,9079525264127230.0,872049629.0,49.036,788929371.0,907698634.0,0.314,0.7,0.674,2.0180000000000002,0.0555,299.68,579.63,-0.9420000000000001,36.724000000000004,286.212,20.738000000000003,401.645,554.5219999999999,5.10133902172897e+17,1104522001.0,49848.0,187731.0,0.07400000000000001,0.462,64.028,60.147,49838293.0,17132.0,1
848775515.0,200942579.0,841444758.0,8322010073110784.0,882884181.0,49.036,800552995.0,908024748.0,0.305,0.691,0.665,2.033,0.0616,351.48,573.895,-0.941,41.379,284.846,31.54,407.145,615.988,5.07761659201742e+17,836743215.0,39189.0,185190.0,0.076,0.39399999999999996,63.631,60.015,50777026.0,17077.0,1
856718894.0,200942579.0,855797799.0,7152475288113408.0,891804995.0,49.036,811533891.0,908187805.0,0.308,0.684,0.657,2.048,0.0664,314.89099999999996,570.719,-0.941,44.765,265.171,39.037,413.17199999999997,663.529,5.04299788866478e+17,620981190.0,39597.0,185057.0,0.077,0.389,63.095,59.838,51314135.0,16999.0,1
884822038.0,360084190.0,881518099.0,8119169078415872.0,920030952.0,75.14699999999999,832139261.0,987840139.0,0.316,0.6759999999999999,0.648,2.056,0.0614,286.682,564.193,-0.941,42.056000000000004,263.568,34.475,418.647,614.2909999999999,5.00840389003502e+17,585984473.0,39358.0,184333.0,0.077,0.38,60.622,59.016000000000005,53370030.0,16922.0,1
924302192.0,473514912.0,915340592.0,1.12130068474752e+16,959951631.0,93.758,859077774.0,1084381667.0,0.318,0.667,0.638,2.062,0.0635,281.558,553.681,-0.941,43.588,266.952,37.999,424.353,634.818,4.98064908604682e+17,566118499.0,27472.0,182892.0,0.07400000000000001,-0.395,59.36,58.589,54812718.0,16858.0,1
958518326.0,473514912.0,949163086.0,1.2018922452433e+16,995362645.0,93.758,884787384.0,1132652431.0,0.313,0.659,0.629,2.069,0.065,280.033,542.781,-0.941,44.75899999999999,272.449,40.764,430.228,650.085,4.95477459567684e+17,451958724.0,27707.0,181959.0,0.07,-0.099,58.742,58.381,57616720.0,16787.0,1
988172309.0,405487476.0,978126477.0,1.28608694220724e+16,1026263993.0,93.758,909268089.0,1156787813.0,0.311,0.65,0.619,2.074,0.0671,283.407,532.74,-0.94,46.378,274.485,44.656000000000006,436.32300000000004,670.7280000000001,4.9237057115189e+17,571514686.0,26567.0,181009.0,0.066,-0.047,59.617,58.68,59401033.0,16717.0,1
1013872427.0,272572333.0,997595930.0,1.50716578726269e+16,1053303555.0,93.758,932519889.0,1168855504.0,0.301,0.643,0.611,2.077,0.0737,276.822,522.16,-0.94,46.355,277.534,44.601000000000006,442.409,670.3939999999999,4.89089943755403e+17,574345414.0,23765.0,180701.0,0.057,-0.37799999999999995,49.463,54.943000000000005,60784183.0,16638.0,1
1036145863.0,272572333.0,1017065382.0,1.65243271740031e+16,1077747191.0,93.758,954542786.0,1174889350.0,0.302,0.635,0.602,2.0780000000000003,0.073,329.254,513.111,-0.94,51.181999999999995,279.15,56.028,449.166,730.449,4.860828571147e+17,438713910.0,23985.0,179764.0,0.045,-0.315,49.391999999999996,54.913999999999994,46393922.0,16561.0,1
1055449507.0,272572333.0,1036534834.0,1.7218877326201e+16,1099594899.0,93.758,975336778.0,1177906273.0,0.28800000000000003,0.627,0.593,2.0780000000000003,0.0753,327.066,497.287,-0.94,52.9,278.418,59.681000000000004,456.164,753.055,4.82833919668115e+17,432744630.0,27312.0,177599.0,0.032,-0.248,49.038999999999994,54.773,40570273.0,16479.0,1
1072179332.0,272572333.0,1056004287.0,1.71553083292204e+16,1118846681.0,93.758,994901865.0,1179414734.0,0.289,0.62,0.585,2.074,0.0738,281.436,480.398,-0.94,51.608000000000004,275.506,56.091,462.995,738.125,4.79568499184516e+17,436355167.0,27514.0,177605.0,0.019,-0.325,49.006,54.76,31522457.0,16394.0,1
1086678514.0,272572333.0,1075473739.0,1.63336201830612e+16,1135502535.0,86.15100000000001,1013238049.0,1180168965.0,0.299,0.614,0.5770000000000001,2.061,0.073,333.098,467.086,-0.94,50.858999999999995,268.385,53.968,469.73699999999997,729.7589999999999,4.76197999885241e+17,592692737.0,27578.0,177416.0,0.005,-0.18100000000000002,48.501999999999995,54.566,24946219.0,16323.0,1
1099244471.0,272572333.0,1094943191.0,1.4753812887724e+16,1149562462.0,66.937,1030398889.0,1180546080.0,0.298,0.607,0.568,2.0469999999999997,0.0761,317.265,450.164,-0.94,53.547,250.78799999999998,60.431999999999995,476.81800000000004,760.7189999999999,4.73164983441161e+17,590478776.0,27273.0,177265.0,-0.006,-0.042,49.855,54.976000000000006,19768949.0,16248.0,1
1110134968.0,272572333.0,1114412644.0,1.24158864432082e+16,1161026463.0,66.937,1046541417.0,1180734638.0,0.29100000000000004,0.599,0.5589999999999999,2.032,0.0757,329.658,439.44800000000004,-0.94,53.132,246.13099999999997,59.147,483.972,756.6139999999999,4.71021936754063e+17,365598895.0,30492.0,175148.0,-0.017,-0.098,48.995,54.653999999999996,19811273.0,16175.0,1
1119573398.0,272572333.0,1133882096.0,9319840849513730.0,1169894537.0,66.937,1061665634.0,1180828916.0,0.27399999999999997,0.589,0.5489999999999999,2.02,0.0771,348.98699999999997,431.467,-0.94,54.477,240.65400000000002,62.443999999999996,491.335,771.1439999999999,4.68267355794774e+17,395188959.0,39409.0,170628.0,-0.03,-0.293,43.497,52.449,19652203.0,16082.0,1
1157773164.0,497720776.0,1169433580.0,9714704951788030.0,1206186476.0,98.764,1090297245.0,1293450277.0,0.29,0.585,0.5429999999999999,2.011,0.078,223.18900000000002,412.733,-0.94,55.298,227.62400000000002,64.433,498.69800000000004,779.773,4.64753170518598e+17,536732385.0,46427.0,173360.0,-0.042,-0.294,43.849,52.553999999999995,19804788.0,15988.0,1
1192534261.0,510130533.0,1205871475.0,7948458227283968.0,1239392851.0,100.51799999999999,1118226984.0,1355965836.0,0.301,0.58,0.536,1.9969999999999999,0.0794,305.16700000000003,400.148,-0.94,56.648999999999994,204.813,67.643,506.191,793.6289999999999,4.60423490096694e+17,707000317.0,48267.0,174857.0,-0.053,-0.27,44.266000000000005,52.676,19037296.0,15880.0,1
1222660546.0,350988922.0,1230942113.0,9180937782430980.0,1267740840.0,100.51799999999999,1144627533.0,1387223616.0,0.306,0.575,0.53,1.98,0.0835,272.972,385.73,-0.94,60.463,188.218,75.33800000000001,514.139,834.69,4.56286362736764e+17,510081046.0,49008.0,175506.0,-0.063,-0.156,45.917,53.16,18035443.0,15765.0,1
1248769992.0,237558200.0,1247910555.0,1.12265161888699e+16,1292746078.0,100.51799999999999,1169498893.0,1402852506.0,0.298,0.569,0.522,1.966,0.0878,358.94300000000004,373.88599999999997,-0.94,64.031,184.24599999999998,80.89,522.553,877.685,4.52325040118721e+17,805945831.0,48900.0,174898.0,-0.07200000000000001,-0.34299999999999997,44.633,52.648,17850385.0,15680.0,0
1271398179.0,237558200.0,1264878998.0,1.26962384892954e+16,1315488857.0,100.51799999999999,1192841064.0,1410666950.0,0.35,0.57,0.522,1.9580000000000002,0.0962,339.329,368.556,-0.94,69.773,198.46599999999998,87.37200000000001,531.888,961.717,4.4874345486304e+17,928177240.0,51992.0,176712.0,-0.078,-0.307,45.872,53.01,12177997.0,15592.0,0
1291009275.0,237558200.0,1281847441.0,1.35901046837051e+16,1335969176.0,100.51799999999999,1214654044.0,1414574173.0,0.365,0.565,0.515,1.954,0.0915,309.022,360.551,-0.94,63.663999999999994,205.71400000000003,71.564,540.687,914.81,4.44868747783012e+17,796239680.0,52009.0,176694.0,-0.083,-0.264,45.935,53.028999999999996,10524649.0,15498.0,0
1308005558.0,237558200.0,1298815884.0,1.39081147721011e+16,1354187037.0,100.51799999999999,1234937836.0,1416527784.0,0.381,0.5589999999999999,0.507,1.953,0.0848,309.67400000000004,352.75699999999995,-0.94,56.158,205.268,55.083999999999996,548.74,848.331,4.40627306227152e+17,641320374.0,52426.0,175476.0,-0.087,-0.349,44.335,52.411,9668077.0,15380.0,1
1322735669.0,237558200.0,1315784327.0,1.36502687544829e+16,1370142438.0,82.927,1253692438.0,1417504590.0,0.358,0.5529999999999999,0.499,1.954,0.085,330.92900000000003,343.968,-0.9390000000000001,56.284,200.063,55.357,556.807,849.84,4.36999727976374e+17,485284224.0,54472.0,173301.0,-0.09,-0.5670000000000001,44.544,52.47,9997034.0,15276.0,0
1335501766.0,237558200.0,1332752770.0,1.28165666308495e+16,1383835381.0,56.16,1271064146.0,1417992992.0,0.34700000000000003,0.546,0.491,1.9580000000000002,0.0846,276.671,336.97,-0.9390000000000001,55.87,197.18,54.433,564.83,846.22,4.33237184836188e+17,462378304.0,54420.0,171582.0,-0.09300000000000001,-0.747,44.446000000000005,52.433,9846512.0,15162.0,0
1346565717.0,237558200.0,1349721213.0,1.14070084012022e+16,1395265864.0,56.16,1287338799.0,1418237194.0,0.331,0.539,0.48200000000000004,1.964,0.0899,328.941,332.575,-0.9390000000000001,60.483000000000004,200.655,64.575,573.415,899.4760000000001,4.30190518119468e+17,363245215.0,56062.0,169562.0,-0.094,-0.789,44.371,52.405,10327345.0,15067.0,0
1356154474.0,237558200.0,1366689655.0,9421594065540350.0,1404433888.0,56.16,1302516397.0,1418359295.0,0.322,0.5329999999999999,0.473,1.969,0.0894,335.13,327.204,-0.9390000000000001,59.776,202.49900000000002,62.86,581.901,893.878,4.27603688011409e+17,354872553.0,59385.0,166773.0,-0.094,-0.872,43.917,52.239,10550933.0,14972.0,0
1406035782.0,549341093.0,1405928305.0,1.48588750125064e+16,1452910506.0,90.484,1336711966.0,1574311791.0,0.272,0.527,0.466,1.984,0.0837,205.048,316.809,-0.9390000000000001,53.038000000000004,201.56599999999997,47.887,589.7090000000001,837.415,4.24502772075093e+17,428940934.0,59034.0,166749.0,-0.094,-0.812,43.511,52.092,10764757.0,14870.0,1
1457170605.0,608623756.0,1449401430.0,1.98643885357693e+16,1504059659.0,97.01100000000001,1372964666.0,1681929371.0,0.27899999999999997,0.524,0.461,1.996,0.0844,238.674,310.598,-0.9390000000000001,53.726000000000006,202.051,49.602,597.577,844.33,4.20680433561005e+17,615198217.0,58498.0,167247.0,-0.094,-0.836,42.464,51.713,10398773.0,14765.0,0
1501487451.0,608623756.0,1492874556.0,2.10900767925194e+16,1549412395.0,97.01100000000001,1407322322.0,1735738161.0,0.289,0.521,0.455,2.005,0.0858,263.902,303.837,-0.9390000000000001,55.106,204.78099999999998,53.111000000000004,605.567,857.806,4.16968780124342e+17,503068504.0,48567.0,166918.0,-0.09300000000000001,-0.737,45.586000000000006,52.518,4754105.0,14665.0,0
1539895384.0,383475313.0,1520265650.0,2.60883593214607e+16,1588968714.0,97.01100000000001,1439784932.0,1762642556.0,0.295,0.516,0.44799999999999995,2.0180000000000002,0.0854,231.919,299.028,-0.9390000000000001,54.623999999999995,203.951,51.953,613.46,854.1080000000001,4.13480744616511e+17,498812104.0,41852.0,166436.0,-0.08900000000000001,-0.655,48.135,53.208999999999996,3738761.0,14551.0,0
