difficulty14sma,difficulty14trx,difficulty14wma,difficulty3ema,difficulty7ema,difficulty7wma,difficulty90var,fee_to_reward30stdUSD,median_transaction_fee90rocUSD,median_transaction_feeUSD,mining_profitability,mining_profitability30ema,mining_profitability30sma,mining_profitability90trx,mining_profitability90wma,price14emaUSD,price30varUSD,price30wmaUSD,price3smaUSD,price3wmaUSD,price7smaUSD,price90emaUSD,price90momUSD,price90smaUSD,price90stdUSD,priceUSD,transactionfees90rsiUSD,category
14466507.0,1.436,15174998.0,15600172.0,15368140.0,15605633.0,8471283260415.0,0.504,132.922,0.0514,3401.0,4544.0,4729.0,0.344,5452.0,111.521,66.782,115.691,105.95,105.084,106.426,101.53,58.696000000000005,109.012,50.625,102.855,50.168,0
14713094.0,1.439,15326882.0,15602902.0,15427513.0,15605633.0,8584355969811.0,0.374,128.201,0.0501,3173.0,4455.0,4669.0,0.336,5389.0,110.01799999999999,72.793,114.604,103.35,102.234,104.95,101.50200000000001,56.318999999999996,109.63799999999999,48.748999999999995,100.25,51.042,0
14984188.0,1.433,15491632.0,15775812.0,15557816.0,15691405.0,8713395365933.0,0.38,116.939,0.0502,3180.0,4373.0,4600.0,0.326,5327.0,108.73,80.415,113.539,101.15299999999999,100.73700000000001,104.15299999999999,101.477,54.095,110.23899999999999,46.908,100.355,50.088,0
15497463.0,1.482,16072308.0,17557535.0,16503176.0,16612558.0,9381995875102.0,0.38,96.26799999999999,0.0504,2330.0,4241.0,4504.0,0.317,5247.0,107.678,87.99799999999999,112.527,100.48299999999999,100.583,103.694,101.463,49.464,110.788,45.266999999999996,100.846,50.461000000000006,0
16010737.0,1.557,16584548.0,18448397.0,17212197.0,17400368.0,9998742855170.0,0.375,79.49600000000001,0.0518,2545.0,4132.0,4425.0,0.307,5172.0,107.14299999999999,92.74,111.72200000000001,101.62100000000001,102.17200000000001,103.28,101.51100000000001,45.91,111.29799999999999,43.878,103.663,50.663999999999994,0
16430202.0,1.6380000000000001,17028351.0,18893828.0,17743962.0,18054833.0,10563636306135.0,0.358,64.253,0.0526,2969.0,4057.0,4367.0,0.297,5108.0,106.87100000000001,96.26899999999999,111.03,103.204,103.914,102.86,101.59,41.115,111.755,42.74,105.104,50.589,0
16696889.0,1.713,17416225.0,19116543.0,18142786.0,18575955.0,11076676227999.0,0.44799999999999995,60.978,0.0529,2897.0,3982.0,4276.0,0.287,5043.0,106.73200000000001,99.323,110.40299999999999,104.86399999999999,105.225,102.7,101.68299999999999,40.086,112.20100000000001,41.633,105.82600000000001,53.253,0
16963577.0,1.7730000000000001,17768541.0,19227901.0,18441904.0,18963733.0,11537862620761.0,0.439,66.738,0.053,2966.0,3916.0,4201.0,0.27699999999999997,4980.0,106.64399999999999,101.93,109.811,105.667,105.829,103.15899999999999,101.78,42.456,112.67200000000001,40.363,106.072,51.12,0
17230264.0,1.814,18085298.0,19283579.0,18666243.0,19218168.0,12039840093389.0,0.43700000000000006,60.06100000000001,0.0518,2732.0,3840.0,4100.0,0.267,4913.0,106.24700000000001,105.389,109.087,105.19,104.83,103.648,101.821,38.900999999999996,113.105,39.116,103.671,52.538000000000004,0
17496952.0,1.835,18366497.0,19311419.0,18834497.0,19339258.0,12616539901603.0,0.44299999999999995,47.052,0.0508,2511.0,3754.0,3997.0,0.256,4842.0,105.63799999999999,106.70700000000001,108.26799999999999,103.807,103.075,103.837,101.818,32.534,113.46600000000001,38.071999999999996,101.679,50.592,0
17763639.0,1.837,18612138.0,19325339.0,18960687.0,19339258.0,13153769000563.0,0.441,37.34,0.0492,2541.0,3676.0,3895.0,0.24600000000000002,4772.0,104.684,106.773,107.29,101.27600000000001,100.41,103.499,101.745,26.774,113.764,37.17,98.478,50.605,0
18030327.0,1.82,18822221.0,19332298.0,19055330.0,19339258.0,13651527390268.0,0.435,22.729,0.0486,2585.0,3606.0,3804.0,0.235,4704.0,103.69200000000001,104.932,106.29700000000001,99.134,98.396,102.58200000000001,101.646,18.01,113.964,36.614000000000004,97.24700000000001,49.998000000000005,0
18297015.0,1.788,18996745.0,19335778.0,19126312.0,19339258.0,14109815070719.0,0.435,14.283,0.049,2560.0,3538.0,3708.0,0.22399999999999998,4636.0,102.93299999999999,100.711,105.42,97.90799999999999,97.82799999999999,101.56700000000001,101.566,12.248,114.1,36.283,98.0,50.568999999999996,0
18563702.0,1.743,19135711.0,19337518.0,19179549.0,19339258.0,14528632041915.0,0.424,11.559000000000001,0.0483,2646.0,3481.0,3622.0,0.214,4571.0,102.089,98.647,104.51700000000001,97.28200000000001,97.17399999999999,100.249,101.45700000000001,10.009,114.211,36.005,96.6,49.586000000000006,0
18830390.0,1.686,19239118.0,19338388.0,19219476.0,19339258.0,14907978303857.0,0.418,5.474,0.0461,2374.0,3409.0,3523.0,0.203,4501.0,100.77600000000001,97.984,103.397,95.613,94.654,98.274,101.25399999999999,4.787,114.264,35.861,92.242,50.684,0
19156976.0,1.6340000000000001,19418779.0,19758116.0,19459068.0,19548905.0,15394620945548.0,0.442,0.262,0.0446,2292.0,3337.0,3414.0,0.192,4430.0,99.243,96.917,102.15799999999999,92.708,91.488,96.21799999999999,100.991,0.233,114.26700000000001,35.853,89.28299999999999,49.391000000000005,1
19541734.0,1.6,19709226.0,20546723.0,19928133.0,20017973.0,16060496285642.0,0.44799999999999995,-5.159,0.0449,1973.0,3249.0,3310.0,0.18100000000000002,4353.0,97.988,93.193,101.037,90.45100000000001,90.04899999999999,94.525,100.74600000000001,-4.887,114.213,35.986,89.829,50.457,1
19684310.0,1.575,19948372.0,20941026.0,20279932.0,20415753.0,16673454331131.0,0.46,-20.549,0.0428,2033.0,3171.0,3183.0,0.16899999999999998,4279.0,96.337,90.55799999999999,99.72200000000001,88.23899999999999,87.62700000000001,92.68700000000001,100.413,-22.141,113.96600000000001,36.459,85.60799999999999,49.123999999999995,1
