activeaddresses30trx,difficulty14wma,difficulty7ema,hashrate14std,hashrate14var,median_transaction_feeUSD,mediantransactionvalueUSD,mining_profitability14sma,mining_profitability30sma,mining_profitability30wma,mining_profitability3sma,mining_profitability3wma,mining_profitability7sma,mining_profitability7std,mining_profitability7wma,mining_profitability90ema,mining_profitability90trx,price14rsiUSD,price30stdUSD,price30varUSD,price3rsiUSD,price7rsiUSD,price90smaUSD,priceUSD,sentinusd90stdUSD,sentinusd90varUSD,top100cap14roc,top100cap14trx,top100cap30mom,top100cap30roc,top100cap30rsi,top100cap90mom,top100cap90roc,top100cap90rsi,top100cap90wma,transactionfees7trxUSD,category
0.08199999999999999,1504059659.0,1563723529.0,3448245870086426.0,2.972599895142e+30,0.0844,216.328,298.763,310.598,300.731,259.617,243.541,289.295,94.539,274.784,475.38300000000004,-0.9390000000000001,53.726000000000006,202.051,10206.0,36.492,49.602,597.577,844.33,1297197647,4.20680433561005e+17,-1.412,-0.094,-0.836,-3.83,42.464,1.212,6.127000000000001,51.713,21.371,0.348,1
0.066,1549412395.0,1620179385.0,3429740237737800.0,2.9407795245894e+30,0.0858,205.34,292.685,303.837,297.718,235.875,245.68400000000003,282.756,94.32799999999999,268.436,470.735,-0.9390000000000001,55.106,204.78099999999998,10484.0,49.576,53.111000000000004,605.567,857.806,1291462396,4.16968780124342e+17,0.14400000000000002,-0.09300000000000001,-0.737,-3.3760000000000003,45.586000000000006,1.319,6.669,52.518,21.368000000000002,0.47600000000000003,0
0.051,1588968714.0,1662521276.0,3791980427488052.0,3.5947788906131e+30,0.0854,200.05,293.309,299.028,293.078,244.832,243.706,268.612,90.82,255.727,465.486,-0.9390000000000001,54.623999999999995,203.951,10399.0,45.7,51.953,613.46,854.1080000000001,1286049369,4.13480744616511e+17,0.462,-0.08900000000000001,-0.655,-3.0010000000000003,48.135,1.3030000000000002,6.558,53.208999999999996,21.366,0.381,0
0.037000000000000005,1624872888.0,1694277695.0,3399411160209797.0,2.8889990590397e+30,0.0823,194.766,286.21,295.89799999999997,287.062,233.868,224.18099999999998,258.485,100.28299999999999,240.019,459.778,-0.9390000000000001,50.583,187.613,8800.0,22.901,42.726000000000006,620.891,822.71,1282836060,4.11417089172662e+17,0.7390000000000001,-0.084,-0.5920000000000001,-2.7110000000000003,50.343,1.3459999999999999,6.763,53.832,21.366,0.239,0
0.018000000000000002,1657243104.0,1718095009.0,2874736292810306.0,2.0660271883002e+30,0.0837,171.801,284.96,292.697,284.454,231.058,234.983,247.99,82.369,239.266,455.288,-0.9390000000000001,52.301,177.982,7919.0,42.391000000000005,47.631,628.442,836.905,1279515681,4.09290094479924e+17,0.431,-0.077,-0.584,-2.677,50.18899999999999,1.358,6.827999999999999,53.782,21.366,0.11199999999999999,0
-0.004,1686079362.0,1735957994.0,2569302939190963.0,1.6503293983338e+30,0.0842,174.438,275.73400000000004,289.86,280.395,230.345,234.345,232.94,41.582,234.71400000000003,450.332,-0.9390000000000001,52.97,172.546,7443.0,49.64,49.545,635.97,842.293,1275123800,4.06485176058461e+17,0.713,-0.07,-0.564,-2.5860000000000003,50.29,1.469,7.4270000000000005,53.81,21.365,-0.035,1
-0.013999999999999999,1711381662.0,1749355234.0,2538559402939300.0,1.6110709605629e+30,0.0886,218.827,270.937,289.377,279.254,252.477,255.261,242.53,42.38399999999999,244.523,446.416,-0.9390000000000001,58.105,161.657,6533.0,80.118,62.523999999999994,643.811,886.057,1270215083,4.03361589254362e+17,0.49,-0.062,-0.48700000000000004,-2.241,50.205,1.548,7.86,53.784,21.364,-0.062,0
-0.018000000000000002,1733150005.0,1759403163.0,2500529252490600.0,1.5631616356403e+30,0.0863,188.209,264.45599999999996,287.268,274.668,240.082,238.167,239.61700000000002,45.714,238.463,441.403,-0.9390000000000001,54.721000000000004,149.98,5624.0,54.227,54.0,651.274,863.039,1265919962,4.0063833783569e+17,0.504,-0.055,-0.44,-2.029,50.378,1.556,7.9,53.83,21.363000000000003,-0.25,0
-0.019,1751384390.0,1766939110.0,2344194613753900.0,1.3738120967882e+30,0.0852,198.95,260.606,286.459,272.63599999999997,248.74599999999998,246.012,238.456,43.549,242.502,437.32300000000004,-0.9390000000000001,53.18600000000001,137.863,4752.0,44.336999999999996,50.318000000000005,658.683,852.448,1262408955,3.98419092589271e+17,0.763,-0.047,-0.43200000000000005,-1.995,49.948,1.589,8.09,53.7,21.361,-0.431,0
-0.017,1766084818.0,1772591070.0,2208819959949000.0,1.2197214038672e+30,0.0838,210.34799999999998,252.845,284.422,268.495,232.112,232.77599999999998,237.078,44.879,238.456,432.596,-0.9390000000000001,51.066,126.43700000000001,3997.0,32.226,45.36,666.11,837.8969999999999,1263115749,3.98865348828608e+17,0.675,-0.040999999999999995,-0.485,-2.233,49.551,0.528,2.553,53.581,21.358,-0.35100000000000003,0
-0.015,1797501986.0,1814800100.0,2487707284489200.0,1.5471718833252e+30,0.0808,234.68,248.207,282.252,263.805,229.92700000000002,222.58700000000002,237.928,42.645,232.12,427.74199999999996,-0.9390000000000001,46.948,112.95299999999999,3190.0,17.538,36.73,673.168,808.1569999999999,1256269391,3.94553195727569e+17,1.722,-0.032,0.11599999999999999,0.544,56.318999999999996,0.696,3.355,55.458999999999996,21.36,-0.413,1
-0.016,1857594809.0,1909562043.0,2637840179481600.0,1.7395502031219e+30,0.0829,192.21400000000003,238.266,277.60200000000003,257.83799999999997,207.924,202.50599999999997,228.542,51.145,220.079,422.51199999999994,-0.9390000000000001,50.053000000000004,106.81,2852.0,44.63399999999999,45.405,680.4010000000001,829.446,1250932335,3.9120792674094e+17,1.65,-0.023,0.10099999999999999,0.473,55.672,0.677,3.265,55.269,21.361,-0.565,1
-0.018000000000000002,1910303189.0,1980633500.0,2429635006736713.0,1.4757815664901e+30,0.0861,212.825,227.815,272.994,252.111,196.774,192.956,222.69099999999997,58.133,210.15,417.376,-0.9390000000000001,54.34,103.042,2654.0,68.074,55.91,687.88,861.16,1246960147,3.88727402311255e+17,1.841,-0.013999999999999999,0.139,0.65,56.315,0.723,3.489,55.46,21.363000000000003,-0.6759999999999999,0
-0.015,1955627127.0,2033937092.0,2472869535683976.0,1.5287709351285e+30,0.0859,221.655,228.36900000000003,270.70599999999996,248.227,197.12900000000002,200.967,214.208,41.81100000000001,207.676,412.88,-0.9390000000000001,54.008,96.619,2334.0,65.315,55.088,695.279,859.05,1243361231,3.8648678754404e+17,2.16,-0.004,0.191,0.898,57.766000000000005,0.7759999999999999,3.7439999999999998,55.894,21.366,-0.815,0
-0.008,1996535983.0,2073914787.0,2500997277563515.0,1.563746845595e+30,0.0798,228.66299999999998,223.172,265.134,241.467,189.18,185.363,206.727,53.358999999999995,195.605,407.452,-0.94,45.393,88.995,1980.0,23.723000000000003,36.847,701.975,798.2130000000001,1237410717,3.82796320912703e+17,2.372,0.005,0.21600000000000003,1.015,57.876999999999995,0.745,3.59,55.928000000000004,21.368000000000002,-0.993,1
-0.002,2033594354.0,2103898058.0,2357777483706884.0,1.3897786656688e+30,0.0826,207.044,217.40099999999998,260.66200000000003,236.175,187.274,182.326,196.34599999999998,36.883,189.699,402.52099999999996,-0.94,49.306000000000004,83.936,1761.0,46.63,46.188,708.9730000000001,825.551,1232722808,3.79901380588622e+17,1.851,0.013999999999999999,0.147,0.69,57.232,0.71,3.417,55.751000000000005,21.37,-1.054,1
0.006,2066802240.0,2126385511.0,2358692670318251.0,1.3908577782533e+30,0.0813,203.793,215.81400000000002,256.663,232.887,186.24200000000002,193.53799999999998,194.549,32.637,193.03799999999998,398.284,-0.94,47.573,78.308,1533.0,38.454,42.71,715.804,812.648,1227313206,3.76574426592476e+17,1.5,0.022000000000000002,0.18899999999999997,0.885,57.455,0.682,3.279,55.815,21.372,-1.089,0
0.013999999999999999,2096159641.0,2143251101.0,2709153197475867.0,1.8348777618484e+30,0.0825,232.84,214.77700000000002,251.40599999999998,228.667,194.68900000000002,196.048,191.625,29.468000000000004,192.21599999999998,393.73400000000004,-0.94,49.341,73.648,1356.0,50.464,47.001999999999995,722.748,824.5419999999999,1223337236,3.74138498114623e+17,1.127,0.027999999999999997,0.423,2.01,57.262,0.6990000000000001,3.361,55.763999999999996,21.374000000000002,-0.9420000000000001,0
0.019,2121666557.0,2155900293.0,2954286224271156.0,2.1819517737296e+30,0.0839,182.895,210.00900000000001,250.257,224.623,196.56,193.06400000000002,191.475,29.515,191.49,389.228,-0.941,51.42100000000001,69.229,1198.0,63.176,51.956,729.815,838.57,1218468053,3.7116609915702e+17,1.5659999999999998,0.035,0.498,2.365,59.898999999999994,0.738,3.545,56.526,21.377,-0.898,0
0.022000000000000002,2143322988.0,2165387187.0,2975092283343248.0,2.2127935236021e+30,0.0836,173.167,207.515,246.58,221.05,191.61900000000003,192.22,192.34,29.508000000000003,192.33900000000003,384.95599999999996,-0.941,50.958,66.209,1096.0,58.548,50.818000000000005,736.725,835.689,1215104601,3.69119797796947e+17,1.6159999999999999,0.040999999999999995,0.49700000000000005,2.358,60.301,0.27699999999999997,1.3,56.646,21.381,-0.914,0
0.031,2161128935.0,2172502358.0,3223364198714406.0,2.5975191893884e+30,0.0817,164.891,200.554,243.305,216.41400000000002,186.106,183.774,186.90099999999998,26.278000000000002,187.93599999999998,380.336,-0.941,47.934,67.122,1126.0,34.131,43.57,743.2310000000001,816.934,1212922975,3.67795535968453e+17,1.605,0.047,0.433,2.046,60.083,0.2,0.937,56.591,21.384,-0.94,0
0.044000000000000004,2175084396.0,2177838736.0,3072031954986406.0,2.3593450831144e+30,0.0818,182.893,198.468,237.643,212.916,186.22799999999998,185.264,190.21,19.949,188.482,376.13300000000004,-0.9420000000000001,48.068000000000005,67.42399999999999,1137.0,35.753,43.946000000000005,749.557,817.692,1207377990,3.64440402734709e+17,2.549,0.054000000000000006,0.695,3.293,65.51899999999999,0.35700000000000004,1.6680000000000001,58.321000000000005,21.392,-1.001,0
0.057,2221837079.0,2250555470.0,3149665131336193.0,2.4800976098888e+30,0.083,188.263,191.845,231.767,208.10299999999998,175.61900000000003,173.672,187.34400000000002,27.531,181.69,371.449,-0.9420000000000001,50.358999999999995,53.198,707.502,60.224,50.378,755.738,830.298,1203783943,3.62273945369807e+17,-0.028999999999999998,0.055,0.09,0.426,47.354,-0.226,-1.054,52.552,21.388,-1.026,0
0.071,2282481422.0,2343267716.0,3256550850413529.0,2.6512808603323e+30,0.08,195.773,188.00900000000001,227.085,204.02599999999998,173.56599999999997,170.14700000000002,181.46900000000002,23.146,176.99599999999998,366.99,-0.943,45.25,48.82,595.846,25.541999999999998,38.219,761.318,800.337,1200997775,3.60598914060578e+17,-0.026000000000000002,0.053,0.077,0.364,47.093999999999994,-0.23600000000000002,-1.102,52.451,21.383000000000003,-1.005,0
0.087,2335203312.0,2412801900.0,3507854428805000.0,3.0762606734218e+30,0.0728,253.53799999999998,182.081,221.054,197.68200000000002,153.453,147.737,172.53799999999998,41.835,163.816,361.754,-0.943,35.795,63.391000000000005,1005.0,8.27,22.738000000000003,765.684,727.9010000000001,1196819541,3.58094253450459e+17,-1.151,0.047,0.11900000000000001,0.565,46.49,-0.251,-1.172,52.218999999999994,21.378,-1.0659999999999998,0
0.10099999999999999,2381449228.0,2464952539.0,3763044211956050.0,3.540125435284e+30,0.0697,167.03900000000002,178.601,214.725,192.519,146.11700000000002,141.528,165.726,44.52,155.941,356.903,-0.9440000000000001,32.628,80.74,1630.0,5.752999999999999,18.889,770.182,696.6610000000001,1193714069,3.56238319740436e+17,-1.0390000000000001,0.04,0.11800000000000001,0.561,46.666000000000004,-0.266,-1.238,52.272,21.373,-1.367,0
0.10800000000000001,2423623177.0,2504065517.0,3616421485721700.0,3.2696260905974e+30,0.0676,156.092,172.905,209.138,185.703,126.288,123.01,153.47,52.242,141.779,351.457,-0.945,30.714000000000002,97.954,2399.0,4.431,16.727999999999998,774.206,676.2289999999999,1191591450,3.54972546093028e+17,-1.1520000000000001,0.032,0.12,0.57,46.613,-0.235,-1.099,52.253,21.368000000000002,-1.751,0
0.11900000000000001,2461725158.0,2533400251.0,3458304702166024.0,2.9899678532559e+30,0.066,220.456,167.608,202.795,181.155,129.584,129.185,148.314,49.903999999999996,138.071,346.779,-0.945,29.22,111.012,3081.0,3.463,15.095999999999998,777.796,659.682,1189394356,3.53664733687642e+17,-1.756,0.022000000000000002,0.044000000000000004,0.21,44.596000000000004,-0.295,-1.3780000000000001,51.5,21.362,-2.077,0
0.129,2495755172.0,2555401302.0,3459205818469767.0,2.9915262236338e+30,0.0661,185.752,164.649,195.774,176.10299999999998,124.071,126.64,139.08700000000002,39.041,132.116,341.894,-0.946,29.61,120.831,3650.0,6.696000000000001,16.105999999999998,781.045,661.433,1189322327,3.5362189924246e+17,-1.699,0.013000000000000001,0.078,0.369,45.097,-0.21600000000000003,-1.012,51.643,21.355,-2.315,0
0.15,2525713218.0,2571902089.0,3026986628777878.0,2.2906620127e+30,0.0634,158.048,160.972,193.326,171.965,131.58700000000002,130.41899999999998,134.599,33.874,130.252,337.273,-0.9470000000000001,27.096999999999998,135.90200000000002,4617.0,3.752,13.237,783.635,634.091,1190209004,3.54149368155182e+17,-1.541,0.004,0.111,0.528,45.665,-0.21,-0.9840000000000001,51.805,21.35,-2.1319999999999997,0
0.17,2551599297.0,2584277680.0,2706188566206200.0,1.8308641389663e+30,0.0575,179.395,153.737,188.985,166.487,121.514,118.835,126.006,24.173000000000002,123.70700000000001,332.24300000000005,-0.948,22.624000000000002,157.816,6226.0,1.546,9.131,785.448,574.95,1192300876,3.55395344849453e+17,-1.4869999999999999,-0.004,0.17,0.8079999999999999,46.269,-0.158,-0.74,51.975,21.344,-2.164,1
0.191,2573413408.0,2593559374.0,2948163646439400.0,2.1729172215468e+30,0.0548,186.21099999999998,147.941,183.858,161.398,116.71799999999999,113.131,123.34299999999999,26.385,119.73200000000001,327.361,-0.9490000000000001,20.901,179.158,8024.0,1.0979999999999999,7.819,786.883,547.519,1194271040,3.5657082952263e+17,-1.3980000000000001,-0.01,0.09300000000000001,0.44,46.742,-0.166,-0.775,52.107,21.339000000000002,-2.2159999999999997,1
0.207,2591155552.0,2600520643.0,3213245591072553.0,2.5812368071368e+30,0.0588,150.086,142.687,179.96599999999998,156.966,111.23,112.355,119.648,22.38,117.68700000000001,322.697,-0.95,29.425,190.481,9071.0,39.734,26.07,788.3789999999999,587.908,1193491257,3.56105345146579e+17,-1.9380000000000002,-0.016,-0.017,-0.081,45.887,-0.218,-1.022,51.812,21.334,-2.298,0
0.21600000000000003,2604825728.0,2605741596.0,3692683250893627.0,3.4089773978576e+30,0.0634,138.763,137.391,177.13099999999997,153.145,115.334,117.105,121.31200000000001,20.655,117.958,318.258,-0.951,37.679,196.21200000000002,9625.0,63.885,41.492,789.307,633.999,1194399251,3.56647392787147e+17,-1.857,-0.021,-0.059000000000000004,-0.27899999999999997,46.938,-0.18899999999999997,-0.885,52.099,21.329,-2.298,0
0.22699999999999998,2681305498.0,2735060237.0,4508987584732470.0,5.0827422598179e+30,0.063,142.692,131.372,171.63099999999997,147.554,108.789,104.67299999999999,114.431,24.684,110.24799999999999,313.252,-0.9520000000000001,37.301,200.68200000000002,10068.0,60.935,40.695,789.623,630.288,1192708284,3.55638262436025e+17,-1.611,-0.024,-0.006,-0.028999999999999998,48.53,-0.196,-0.9159999999999999,52.538999999999994,21.325,-0.9990000000000001,0
0.23600000000000002,2749810315.0,2833688471.0,4099326433032849.0,4.2011193011405e+30,0.0628,138.355,125.35,167.46400000000003,143.24,105.32600000000001,102.667,111.61399999999999,23.936,107.834,308.67,-0.953,37.078,204.00099999999998,10404.0,58.683,40.195,791.107,628.232,1196926072,3.58158005492502e+17,-1.969,-0.025,0.115,0.542,52.357,-0.06,-0.27899999999999997,53.653,21.325,-0.498,0
0.247,2809403462.0,2907659647.0,5214172069583254.0,6.7968975928055e+30,0.0622,159.009,121.291,161.93200000000002,139.28799999999998,100.484,103.10700000000001,107.98200000000001,17.549,106.48200000000001,304.22,-0.9540000000000001,36.417,203.41299999999998,10344.0,50.723,38.629,791.3610000000001,622.409,1196192256,3.57718978036491e+17,0.42200000000000004,-0.024,0.076,0.358,51.044,-0.031,-0.146,53.23,21.323,-0.42,0
0.261,2862702633.0,2963138029.0,5616318464211013.0,7.8857582728594e+30,0.0598,184.785,116.016,157.813,134.952,101.90100000000001,100.225,106.025,19.825,103.167,299.616,-0.955,33.664,205.435,10551.0,27.175,32.365,790.5,597.613,1186342307,3.51852017311412e+17,0.6859999999999999,-0.022000000000000002,0.11599999999999999,0.546,52.387,-0.7190000000000001,-3.258,53.631,21.322,-0.5720000000000001,0
0.275,2911162102.0,3004746815.0,5666825756472091.0,8.0282285385539e+30,0.0565,246.044,112.62799999999999,151.998,130.017,94.08,89.932,101.912,25.783,96.98899999999999,294.818,-0.956,30.414,209.86900000000003,11011.0,14.2,25.928,788.571,565.081,1187739896,3.52681515365298e+17,0.825,-0.018000000000000002,0.133,0.628,52.523,-0.39799999999999996,-1.829,53.672,21.320999999999998,-0.912,1
0.285,2954781869.0,3035953405.0,5599693286299000.0,7.8391412251555e+30,0.0578,169.845,110.045,148.085,126.977,93.64,95.333,100.443,23.680999999999997,97.73200000000001,290.644,-0.958,33.235,212.423,11281.0,33.546,32.312,787.191,578.305,1190787697,3.54493835065098e+17,0.9159999999999999,-0.015,0.17,0.802,53.293,-0.36200000000000004,-1.663,53.9,21.322,-1.182,0
0.293,2993561933.0,3059358347.0,5629749049420793.0,7.9235185898636e+30,0.0619,176.013,108.92299999999999,144.139,123.447,93.189,95.198,96.53399999999999,17.119,95.964,286.308,-0.9590000000000001,41.06100000000001,212.762,11317.0,67.241,48.163000000000004,786.029,618.523,1193318789,3.56002433172944e+17,0.9440000000000001,-0.01,-0.043,-0.198,53.413000000000004,-0.305,-1.403,53.935,21.322,-1.34,0
0.31,3027502296.0,3076912054.0,4720718920191701.0,5.571296780864e+30,0.057,204.514,105.915,141.031,120.375,98.257,96.86399999999999,97.399,16.403,95.96,282.137,-0.96,35.668,214.18900000000002,11469.0,35.185,36.287,783.5139999999999,570.345,1072863850,2.87759210361287e+17,0.733,-0.006999999999999999,-0.149,-0.6940000000000001,49.253,-0.363,-1.6780000000000002,52.645,21.32,-1.4780000000000002,1
0.331,3056602956.0,3090077334.0,4395664618755619.0,4.830466860145e+30,0.05,260.112,102.2,137.153,115.95299999999999,87.461,83.98200000000001,92.787,22.523000000000003,89.734,277.529,-0.9620000000000001,29.548000000000002,218.17700000000002,11900.0,17.187,25.531999999999996,779.164,499.8,960168320,2.30480800713391e+17,-0.8320000000000001,-0.009000000000000001,-0.486,-2.265,40.915,-0.596,-2.764,49.611000000000004,21.31,-1.649,1
0.354,3080863915.0,3099951294.0,3651214722533184.0,3.3328422375108e+30,0.0573,218.533,99.89,133.37,113.51,89.43299999999999,89.89299999999999,91.79799999999999,20.605999999999998,91.35799999999999,273.612,-0.963,40.883,213.14700000000002,11358.0,53.894,45.196000000000005,775.1469999999999,572.999,799643558,1.59857455104831e+17,-0.46299999999999997,-0.012,-0.441,-2.053,43.909,-0.575,-2.659,50.49,21.303,-1.722,1
0.376,3100285171.0,3107356764.0,3637882429919908.0,3.30854714348e+30,0.057999999999999996,160.041,98.822,130.954,110.935,88.413,91.90799999999999,91.618,20.522,91.774,269.653,-0.965,41.897,211.765,11211.0,56.788999999999994,46.846000000000004,770.688,580.375,692184630,1.19779890375102e+17,-0.73,-0.017,-0.483,-2.246,43.023,-0.447,-2.085,50.143,21.296,-1.699,1
0.39799999999999996,3156313761.0,3190624059.0,4012636223137131.0,4.0253123648081e+30,0.0568,192.43400000000003,96.81299999999999,127.584,107.77600000000001,91.579,88.697,91.715,20.333,89.367,265.528,-0.9670000000000001,40.603,207.608,10775.0,48.855,44.17,765.304,567.6569999999999,633420847,1.00305492436915e+17,-0.998,-0.023,-0.509,-2.369,42.035,-0.40299999999999997,-1.8869999999999998,49.753,21.287,-1.443,1
0.41700000000000004,3254581860.0,3346898994.0,3837384246961940.0,3.6813794647079e+30,0.055999999999999994,165.668,93.36399999999999,122.823,103.859,80.774,76.342,86.28399999999999,23.434,83.156,261.16200000000003,-0.968,39.815,203.74099999999999,10378.0,43.434,42.485,761.3539999999999,560.0830000000001,612874212,9.39037000724713e+16,-0.888,-0.028999999999999998,-0.523,-2.432,41.888999999999996,-0.43200000000000005,-2.019,49.696000000000005,21.279,-1.3530000000000002,1
0.429,3341475489.0,3464105195.0,3667295945282164.0,3.3622648875708e+30,0.0561,140.908,89.76700000000001,118.79299999999999,100.475,73.078,71.142,82.999,24.939,79.178,256.969,-0.97,39.982,196.96200000000002,9698.0,44.659,42.823,757.3889999999999,561.09,596470523,8.89442711959092e+16,-1.0090000000000001,-0.035,-0.513,-2.386,42.07,-0.382,-1.791,49.747,21.271,-1.3769999999999998,1
0.45,3416994649.0,3552009846.0,3655922145868761.0,3.3414416841634e+30,0.0605,223.97799999999998,89.164,115.23700000000001,98.104,73.09100000000001,75.618,80.929,22.38,78.936,253.12400000000002,-0.971,46.869,184.572,8517.0,77.03399999999999,55.952,753.169,604.807,583350601,8.50744808759683e+16,-1.463,-0.040999999999999995,-0.649,-3.01,40.88,-0.445,-2.083,49.29,21.261,-1.175,1
0.47600000000000003,3485916593.0,3617938334.0,3163774890284600.0,2.5023678890988e+30,0.0678,227.079,88.287,111.825,96.637,81.635,85.323,83.787,22.451999999999998,81.829,249.59400000000002,-0.973,55.938,170.65,7280.0,90.669,69.54,749.178,677.6060000000001,557150352,7.76041287530452e+16,-1.54,-0.046,-0.557,-2.5810000000000004,44.417,-0.33,-1.546,50.293,21.255,-0.7490000000000001,0
0.5,3548303769.0,3667384700.0,3295732129080000.0,2.7154625666625e+30,0.0662,175.55200000000002,86.81700000000001,108.855,94.946,86.719,87.318,81.836,18.803,82.289,245.99,-0.975,53.817,157.38,6192.0,76.13600000000001,64.56,745.5219999999999,662.002,518274671,6.71521587658952e+16,-1.071,-0.048,-0.493,-2.286,46.261,-0.217,-1.018,50.836999999999996,21.249000000000002,-0.38,0
0.521,3604156177.0,3704469475.0,3396853459240500.0,2.8846533558885e+30,0.0661,158.835,86.93799999999999,105.765,94.14299999999999,91.51100000000001,92.162,82.257,19.923,85.931,242.703,-0.977,53.726000000000006,141.97799999999998,5039.0,75.382,64.336,742.69,661.3530000000001,507648543,6.44267606761511e+16,-1.166,-0.049,-0.674,-3.096,47.019,-0.32299999999999995,-1.505,51.063,21.244,-0.005,0
0.537,3653473817.0,3732283056.0,3988060535502700.0,3.9761567087085e+30,0.0642,145.575,86.934,103.039,92.56299999999999,87.76799999999999,87.042,82.154,19.935,85.685,239.155,-0.978,50.978,120.359,3622.0,52.398999999999994,57.478,741.817,642.185,493043768,6.07730392349146e+16,-7.0889999999999995,-0.063,-1.375,-6.479,26.883000000000003,-1.5919999999999999,-7.4239999999999995,41.223,21.212,0.132,0
0.546,3696256689.0,3753143242.0,3806025543514104.0,3.6214576094705e+30,0.062,185.998,85.181,100.09899999999999,91.09899999999999,86.007,83.33,84.079,15.842,85.23200000000001,235.66400000000002,-0.98,47.881,100.037,2502.0,34.09,50.153,740.552,619.677,495709824,6.14320573599713e+16,-7.077999999999999,-0.084,-1.338,-6.308,27.546,-1.526,-7.127999999999999,41.458999999999996,21.180999999999997,0.001,1
0.55,3732504794.0,3768788381.0,3913006978634957.0,3.8279059037115e+30,0.0627,165.665,84.859,98.76899999999999,90.37299999999999,83.48700000000001,84.75,86.71799999999999,11.347999999999999,86.42399999999999,232.438,-0.982,49.037,90.87200000000001,2064.0,44.224,52.596000000000004,738.0089999999999,627.479,484532143,5.86928493010159e+16,-7.835,-0.11,-1.472,-6.947,26.059,-1.702,-7.945,40.461,21.146,-0.066,1
0.555,3762218131.0,3780522235.0,3988359624311520.0,3.9767531232096e+30,0.063,159.774,83.285,96.55,88.807,81.227,80.251,85.641,14.036,83.367,228.96599999999998,-0.9840000000000001,49.473,85.463,1826.0,48.518,53.556000000000004,734.826,630.3009999999999,489911776,6.00033870355282e+16,-10.345,-0.145,-2.127,-10.033,21.211,-2.575,-11.898,36.796,21.096999999999998,0.162,0
0.5589999999999999,3785396699.0,3789322626.0,3861435402085400.0,3.7276708411195e+30,0.0626,146.355,84.255,95.78299999999999,88.131,83.137,82.67399999999999,84.72200000000001,12.917,83.475,225.826,-0.986,48.776,81.98200000000001,1680.0,41.152,51.663999999999994,731.9169999999999,625.927,480985074,5.783666033872e+16,-8.988999999999999,-0.185,-2.123,-10.014,21.264,-2.75,-12.6,36.816,21.05,0.239,0
0.563,3802040500.0,3795922919.0,3536266095743214.0,3.1262944749757e+30,0.0637,152.899,83.60700000000001,94.169,87.771,83.59200000000001,86.212,85.37799999999999,13.487,84.848,222.845,-0.987,50.669,80.42,1617.0,62.652,56.226000000000006,729.51,636.984,479009438,5.73625103723982e+16,-9.275,-0.22399999999999998,-2.017,-9.55,21.909000000000002,-2.761,-12.63,37.058,21.003,0.38799999999999996,0
0.565,3865790783.0,3901450482.0,4921668393837124.0,6.0557049447238e+30,0.0639,137.014,81.913,92.344,86.195,82.01,79.288,81.569,13.929,80.939,219.48,-0.9890000000000001,50.986999999999995,78.733,1550.0,65.721,57.0,726.94,638.79,475975388,5.66381425513721e+16,-9.07,-0.261,-2.024,-9.576,22.129,-2.818,-12.850999999999999,37.139,20.958000000000002,0.42200000000000004,0
0.5660000000000001,3923466080.0,3988642342.0,4919536111743316.0,6.0504588886866e+30,0.0633,102.49600000000001,81.008,90.26799999999999,84.71,76.42699999999999,72.946,79.862,16.37,77.87899999999999,216.18,-0.991,49.861000000000004,78.67699999999999,1548.0,46.934,53.423,724.4739999999999,632.924,476870827,5.68514465113359e+16,-8.837,-0.294,-2.031,-9.604,22.392,-2.7319999999999998,-12.504000000000001,37.234,20.913,0.319,0
0.557,3973429072.0,4054036236.0,5128571779190848.0,6.5755621235782e+30,0.0631,98.76100000000001,81.74600000000001,89.227,83.867,72.08800000000001,73.33,79.41199999999999,16.465,77.212,213.12599999999998,-0.993,49.567,78.392,1536.0,42.409,52.467,722.2180000000001,631.464,477133443,5.69140805974621e+16,-8.863,-0.32299999999999995,-2.061,-9.738,22.308000000000003,-2.728,-12.493,37.173,20.869,0.071,0
0.54,4019254026.0,4103081657.0,4945655364252278.0,6.1148767454893e+30,0.0632,81.884,82.48899999999999,88.249,83.322,75.765,77.673,78.259,14.696,77.55199999999999,210.217,-0.995,49.608000000000004,75.633,1430.0,43.438,52.591,720.632,631.648,421576703,4.44317290371823e+16,-8.871,-0.34600000000000003,-2.073,-9.783999999999999,22.395,-2.717,-12.447000000000001,37.203,20.825,0.018000000000000002,0
0.524,4060940939.0,4139865723.0,5195251052655672.0,6.74765837503e+30,0.0625,110.95,81.46600000000001,86.667,81.99600000000001,75.227,73.646,77.291,16.361,74.915,207.085,-0.997,48.119,75.365,1420.0,22.089000000000002,47.371,720.0989999999999,625.026,406544543,4.13196163765108e+16,-8.67,-0.364,-2.045,-9.669,22.375999999999998,-2.717,-12.45,37.189,20.781999999999996,-0.055,0
0.501,4098489814.0,4167453772.0,4460061497427360.0,4.9730371402085e+30,0.0614,120.79,79.86,84.977,80.922,72.835,71.042,74.997,15.257,73.097,204.072,-0.9990000000000001,45.559,74.895,1402.0,9.68,39.431,720.7539999999999,613.511,450737702,5.07911188918712e+16,-9.14,-0.37799999999999995,-2.0780000000000003,-9.81,22.362,-2.73,-12.5,37.18,20.74,-0.27899999999999997,0
