activeaddresses90var,difficulty14ema,difficulty14wma,difficulty30ema,difficulty30sma,difficulty3ema,difficulty7ema,difficulty90ema,difficulty90rsi,fee_to_reward30wmaUSD,fee_to_reward90smaUSD,fee_to_reward90wmaUSD,median_transaction_feeUSD,mining_profitability,mining_profitability14std,mining_profitability14var,mining_profitability30std,mining_profitability90mom,mining_profitability90trx,priceUSD,sentbyaddress90std,top100cap30rsi,top100cap30trx,top100cap90roc,category
870337087,4091661324.0,4186308203.0,3752669377.0,3749515782.0,4249306185.0,4215301795.0,2738935152.0,100.0,0.337,0.325,0.332,0.0582,73.32600000000001,14.175999999999998,50.238,20.904,-213.356,-1.004,582.231,40860.0,23.011999999999997,-0.131,-12.152999999999999,1
858825062,4112802203.0,4207304920.0,3784769283.0,3786870607.0,4249762052.0,4224030826.0,2772150158.0,100.0,0.341,0.327,0.33399999999999996,0.0563,62.29600000000001,15.933,63.461999999999996,21.589000000000002,-219.261,-1.006,563.3480000000001,40496.0,22.961,-0.139,-12.009,1
859310959,4131124299.0,4224163599.0,3814798227.0,3824225432.0,4249989986.0,4230577600.0,2804635164.0,100.0,0.33299999999999996,0.326,0.332,0.0564,72.15,14.261,50.841,21.839000000000002,-207.88299999999998,-1.008,564.372,40333.0,23.289,-0.147,-11.879000000000001,1
863285702,4149686578.0,4239567368.0,3844188109.0,3862251039.0,4260165691.0,4240518549.0,2836848487.0,100.0,0.32899999999999996,0.326,0.331,0.0564,65.813,14.965,55.986000000000004,20.619,-217.595,-1.01,563.641,40298.0,23.289,-0.153,-12.046,1
854496695,4263976446.0,4348844005.0,3919199237.0,3924827286.0,4633513140.0,4432104059.0,2884541061.0,100.0,0.331,0.327,0.332,0.0578,53.196999999999996,16.845,70.935,22.068,-223.625,-1.012,577.854,40289.0,22.482,-0.16,-10.838,1
840169180,4363027665.0,4446776482.0,3989370937.0,3987403533.0,4820186865.0,4575793191.0,2931185446.0,100.0,0.33299999999999996,0.32799999999999996,0.33299999999999996,0.057999999999999996,58.742,14.58,53.141999999999996,22.096999999999998,-270.513,-1.014,579.582,40170.0,23.105,-0.166,-10.74,1
833095348,4448872055.0,4533364799.0,4055015431.0,4049979780.0,4913523727.0,4683560041.0,2976804680.0,100.0,0.332,0.32799999999999996,0.33299999999999996,0.0543,58.957,15.534,60.323,22.991,-268.10900000000004,-1.016,543.197,40437.0,24.934,-0.171,-10.427,1
815791444,4523270526.0,4612440474.0,4116424796.0,4112556027.0,4960192158.0,4764385178.0,3021421294.0,100.0,0.32799999999999996,0.32799999999999996,0.332,0.0503,47.856,18.840999999999998,88.74799999999999,23.653000000000002,-233.581,-1.018,502.664,40196.0,29.781999999999996,-0.175,-9.721,1
807006000,4587749201.0,4684310029.0,4173872266.0,4175132275.0,4983526374.0,4825004031.0,3065057322.0,100.0,0.321,0.326,0.32899999999999996,0.0499,51.685,19.503,95.089,24.048000000000002,-281.41200000000003,-1.02,499.324,39639.0,29.919,-0.179,-9.613,1
806394941,4643630720.0,4748973463.0,4227613448.0,4227346763.0,4995193481.0,4870468170.0,3107734317.0,100.0,0.319,0.327,0.32899999999999996,0.0469,41.739,20.947,109.691,26.396,-275.526,-1.022,469.42800000000005,39662.0,29.737,-0.182,-9.896,1
786686101,4692061369.0,4806430776.0,4277887457.0,4267051323.0,5001027035.0,4904566275.0,3149473356.0,100.0,0.316,0.327,0.32799999999999996,0.0457,51.047,21.509,115.65899999999999,27.415,-278.612,-1.024,457.005,39388.0,31.719,-0.184,-9.467,1
742073435,4734034598.0,4856681968.0,4324917982.0,4306755882.0,5003943812.0,4930139854.0,3190295053.0,100.0,0.313,0.32799999999999996,0.327,0.0476,45.155,22.42,125.662,29.026,-303.832,-1.0270000000000001,476.29699999999997,38685.0,32.412,-0.18600000000000003,-8.335,1
737676734,4770411397.0,4899727040.0,4368914279.0,4346460442.0,5005402201.0,4949320037.0,3230219571.0,100.0,0.309,0.327,0.326,0.0466,52.707,20.152,101.529,29.427,-170.482,-1.0290000000000001,466.32199999999995,38731.0,34.475,-0.187,-8.086,1
733122829,4801937956.0,4935565991.0,4410072106.0,4386165002.0,5006131395.0,4963705175.0,3269266626.0,100.0,0.305,0.326,0.324,0.0435,42.285,19.617,96.21,29.801,-262.883,-1.031,434.95099999999996,38744.0,33.598,-0.187,-8.404,1
709870916,4829260974.0,4964198822.0,4448574589.0,4425869561.0,5006495992.0,4974494029.0,3307455504.0,100.0,0.303,0.325,0.32299999999999995,0.0444,44.018,17.724,78.533,30.298000000000002,-228.954,-1.033,444.394,38517.0,32.412,-0.187,-9.012,1
702083254,4926698090.0,5059382699.0,4520281992.0,4484013413.0,5283267669.0,5120880358.0,3356962841.0,100.0,0.299,0.325,0.322,0.0452,36.63,18.933,89.619,30.115,-322.313,-1.035,451.81199999999995,38344.0,31.965,-0.18600000000000003,-8.905,1
703848618,5085768490.0,5216716986.0,4623471934.0,4560813489.0,5701496879.0,5370591791.0,3417682913.0,100.0,0.297,0.321,0.321,0.0459,38.632,16.198,65.59100000000001,30.891,-300.697,-1.037,459.325,38338.0,33.607,-0.185,-8.863,1
698598161,5223629503.0,5356246433.0,4720004460.0,4637613566.0,5910611484.0,5557875366.0,3477068477.0,100.0,0.301,0.321,0.322,0.0454,37.171,14.412,51.928000000000004,31.615,-271.851,-1.0390000000000001,454.031,38182.0,33.721,-0.184,-8.857000000000001,1
695077044,5343109048.0,5478162692.0,4810309081.0,4714413642.0,6015168787.0,5698338046.0,3535148864.0,100.0,0.309,0.32299999999999995,0.325,0.0451,34.871,15.274000000000001,58.32,31.435,-274.802,-1.042,451.41,38027.0,32.922,-0.182,-8.787,1
686128845,5446657987.0,5589480233.0,4894787598.0,4791213718.0,6067447438.0,5803685057.0,3591952759.0,100.0,0.321,0.326,0.32899999999999996,0.0447,38.678000000000004,13.854000000000001,47.986999999999995,31.885,-292.251,-1.044,447.11,38034.0,32.751,-0.18100000000000002,-8.863999999999999,1
672619922,5536400401.0,5690199054.0,4973815888.0,4868013795.0,6093586764.0,5882695315.0,3647508217.0,100.0,0.324,0.327,0.33,0.0408,31.916999999999998,12.681,40.204,31.676,-244.75400000000002,-1.046,407.70300000000003,37935.0,31.97,-0.179,-9.059,1
657786903,5614177159.0,5780319156.0,5047745578.0,4944813871.0,6106656426.0,5941953009.0,3701842676.0,100.0,0.325,0.32799999999999996,0.33,0.0403,36.814,12.613,39.774,30.006,-292.127,-1.0490000000000002,403.32800000000003,37676.0,31.538,-0.17600000000000002,-9.164,1
643432178,5681583683.0,5859840540.0,5116905611.0,5008203635.0,6113191258.0,5986396279.0,3754982971.0,100.0,0.319,0.32799999999999996,0.327,0.0425,34.498000000000005,11.793,34.771,30.423000000000002,-300.632,-1.051,425.31,37127.0,31.664,-0.174,-9.073,1
641268313,5740002670.0,5928763204.0,5181603706.0,5070520574.0,6116458673.0,6019728731.0,3806955347.0,100.0,0.313,0.327,0.325,0.0416,34.141,12.197000000000001,37.189,30.714000000000002,-170.90599999999998,-1.053,415.876,36756.0,31.406,-0.172,-9.074,1
629571925,5790632460.0,5987087149.0,5242127731.0,5132837513.0,6118092381.0,6044728071.0,3857785473.0,100.0,0.313,0.326,0.325,0.0446,37.973,10.527000000000001,27.701999999999998,29.816,-200.702,-1.055,445.898,36655.0,32.035,-0.16899999999999998,-8.828,1
626289356,5834511610.0,6034812375.0,5298746980.0,5195154452.0,6118909235.0,6063477575.0,3907498454.0,100.0,0.316,0.326,0.326,0.0488,38.65,9.951,24.755,28.134,-225.253,-1.058,487.666,36547.0,31.605,-0.16699999999999998,-9.329,1
614463810,5872540207.0,6071938882.0,5351713374.0,5257471391.0,6119317662.0,6077539704.0,3956118841.0,100.0,0.319,0.327,0.326,0.0517,40.201,6.244,9.746,27.596,-191.71900000000002,-1.06,517.354,36038.0,32.518,-0.16399999999999998,-9.57,1
598165966,5933288289.0,6126256634.0,5414709338.0,5326735821.0,6223734239.0,6140192482.0,4008251412.0,100.0,0.322,0.327,0.327,0.0505,40.705999999999996,5.952000000000001,8.856,26.669,-165.076,-1.062,505.461,35549.0,31.441,-0.161,-10.136000000000001,1
558411998,6072695537.0,6254749580.0,5515621165.0,5417689978.0,6601288445.0,6349855024.0,4073539132.0,100.0,0.321,0.327,0.326,0.0485,35.818000000000005,4.763,5.672000000000001,24.671,-219.65400000000002,-1.065,485.296,34597.0,30.709,-0.159,-10.29,1
526087959,6193515152.0,6364461745.0,5610022551.0,5508644136.0,6790065547.0,6507101930.0,4137391956.0,100.0,0.321,0.327,0.326,0.0491,34.435,4.931,6.077999999999999,23.041999999999998,-195.34599999999998,-1.067,490.961,33788.0,30.699,-0.156,-10.307,1
525612324,6298225485.0,6460661497.0,5698333525.0,5599598294.0,6884454098.0,6625037110.0,4199841422.0,100.0,0.317,0.327,0.324,0.0501,38.56,4.923,6.059,20.759,-233.61700000000002,-1.069,501.27099999999996,33930.0,30.539,-0.153,-10.333,1
532964994,6388974440.0,6548679187.0,5780947017.0,5690552451.0,6931648374.0,6713488495.0,4260918372.0,100.0,0.315,0.326,0.324,0.0499,34.316,5.07,6.426,19.991,-183.97299999999998,-1.072,498.97,34029.0,30.415,-0.151,-10.383,1
531699800,6467623535.0,6628514815.0,5858230606.0,5781506609.0,6955245512.0,6779827034.0,4320652971.0,100.0,0.321,0.327,0.325,0.0492,33.61,5.228,6.832999999999999,17.267,-222.16299999999998,-1.074,491.704,34171.0,29.5,-0.14800000000000002,-10.537,1
529302124,6535786083.0,6700168380.0,5930528157.0,5871789984.0,6967044081.0,6829580938.0,4379074723.0,100.0,0.32299999999999995,0.326,0.326,0.0487,34.897,5.13,6.577999999999999,15.1,-187.378,-1.0759999999999998,486.543,33927.0,37.838,-0.145,-9.595,1
520688200,6594860292.0,6763639882.0,5998161350.0,5937522719.0,6972943365.0,6866896366.0,4436212479.0,100.0,0.32799999999999996,0.327,0.327,0.0487,32.911,4.914,6.037999999999999,14.725999999999999,-178.821,-1.079,487.399,33717.0,39.027,-0.142,-10.368,1
500494050,6646057940.0,6818929322.0,6061431112.0,6003255455.0,6975893007.0,6894882937.0,4492094461.0,100.0,0.327,0.327,0.327,0.0465,38.655,5.064,6.41,13.113,-151.111,-1.081,464.777,33092.0,38.309,-0.139,-10.425999999999998,1
491652679,6690429235.0,6866036699.0,6120618953.0,6068988190.0,6977367828.0,6915872865.0,4546748267.0,100.0,0.321,0.326,0.324,0.0456,30.409000000000002,5.872000000000001,8.621,11.514000000000001,-158.414,-1.083,456.496,32815.0,38.111,-0.136,-10.556,1
491646865,6728884357.0,6904962014.0,6175988224.0,6134720925.0,6978105239.0,6931615311.0,4600200891.0,100.0,0.318,0.326,0.32299999999999995,0.0451,34.548,5.837000000000001,8.519,11.139000000000001,-178.25,-1.0859999999999999,450.93199999999996,33032.0,38.238,-0.132,-10.755999999999998,1
489870249,6762212129.0,6935705267.0,6227785283.0,6200453661.0,6978473944.0,6943422146.0,4652478732.0,100.0,0.319,0.325,0.32299999999999995,0.0436,28.393,6.949,12.07,10.614,-137.528,-1.088,435.88800000000003,32988.0,39.65,-0.129,-10.619000000000002,1
479641632,6797471431.0,6964641690.0,6279325387.0,6267780204.0,7002565419.0,6964230833.0,4704658472.0,100.0,0.318,0.325,0.32299999999999995,0.0443,34.459,6.727,11.312000000000001,10.577,-148.64700000000002,-1.09,443.35400000000004,32712.0,37.493,-0.125,-10.925,1
475520352,6957924858.0,7114836042.0,6390392919.0,6367580589.0,7501718778.0,7223391159.0,4777102728.0,100.0,0.322,0.326,0.324,0.0444,23.949,8.264,17.073,10.447000000000001,-185.75,-1.093,444.26099999999997,32585.0,37.388000000000005,-0.122,-10.975,1
473014367,7096984495.0,7247114717.0,6494294804.0,6467380974.0,7751295457.0,7417761403.0,4847954803.0,100.0,0.317,0.325,0.322,0.0454,33.477,7.372999999999999,13.59,10.014,-157.785,-1.095,453.541,32519.0,38.379,-0.11800000000000001,-10.852,1
466673687,7217502847.0,7363462713.0,6591493342.0,6567181359.0,7876083796.0,7563539086.0,4917249690.0,100.0,0.315,0.326,0.321,0.0449,26.193,8.122,16.492,8.644,-162.52700000000002,-1.097,448.574,32423.0,36.626,-0.115,-11.517000000000001,1
485397005,7321952086.0,7470077095.0,6682421006.0,6666981744.0,7938477966.0,7672872349.0,4985021611.0,100.0,0.313,0.326,0.321,0.0439,25.963,8.773,19.24,8.892000000000001,-168.91099999999997,-1.099,439.48,32999.0,36.571999999999996,-0.111,-11.584000000000001,1
487954487,7412474759.0,7566957863.0,6767482369.0,6766782129.0,7969675051.0,7754872295.0,5051304041.0,100.0,0.31,0.326,0.319,0.0435,27.769000000000002,8.272,17.108,8.566,-146.95600000000002,-1.102,434.535,33707.0,36.945,-0.10800000000000001,-11.527999999999999,1
494042962,7490927743.0,7654105016.0,6847055903.0,6848143222.0,7985273594.0,7816372256.0,5116129713.0,100.0,0.317,0.327,0.322,0.0432,25.148000000000003,8.686,18.86,9.124,-163.938,-1.104,431.727,33793.0,37.594,-0.105,-12.300999999999998,1
491742384,7558920329.0,7731518556.0,6921495660.0,6910848090.0,7993072865.0,7862497226.0,5179530645.0,100.0,0.316,0.327,0.321,0.0427,32.203,8.582,18.414,8.972999999999999,-130.842,-1.1059999999999999,427.341,33759.0,37.87,-0.102,-9.96,1
492065315,7617847236.0,7799198481.0,6991132852.0,6973552958.0,7996972500.0,7897090953.0,5241538151.0,100.0,0.317,0.327,0.321,0.0435,24.362,8.802,19.37,9.478,-144.20600000000002,-1.109,435.189,33758.0,37.571,-0.099,-9.96,1
491908787,7668917223.0,7857144792.0,7056277322.0,7036257826.0,7998922318.0,7923036249.0,5302182854.0,100.0,0.317,0.326,0.321,0.0441,28.805999999999997,8.652000000000001,18.715,9.592,-99.94200000000001,-1.111,440.75,33764.0,39.459,-0.096,-9.679,1
486590102,7713177878.0,7905357489.0,7117218922.0,7098962695.0,7999897227.0,7942495221.0,5361494706.0,100.0,0.32,0.327,0.322,0.0444,28.392,7.047999999999999,12.418,9.503,-112.64399999999999,-1.113,443.871,33666.0,39.102,-0.09300000000000001,-9.756,1
480966246,7751537112.0,7943836572.0,7174228807.0,7161667563.0,8000384682.0,7957089450.0,5419503001.0,100.0,0.314,0.327,0.32,0.045,29.304000000000002,7.001,12.255,9.579,-79.777,-1.115,449.566,33374.0,39.345,-0.09,-9.726,1
481415522,7784781782.0,7972582041.0,7227560635.0,7224372431.0,8000628409.0,7968035121.0,5476236389.0,100.0,0.31,0.326,0.318,0.0443,24.482,6.537999999999999,10.686,9.883,-114.155,-1.1179999999999999,442.545,33758.0,39.428000000000004,-0.087,-9.381,1
481454816,7861419478.0,8039419544.0,7300593142.0,7299033712.0,8180096455.0,8065917466.0,5539606237.0,100.0,0.312,0.326,0.319,0.0438,28.153000000000002,6.5360000000000005,10.679,9.952,-96.34100000000001,-1.12,438.129,33723.0,39.025,-0.084,-9.503,1
465652354,7993685722.0,8158954223.0,7400775282.0,7390156719.0,8516756382.0,8262792177.0,5612437228.0,100.0,0.312,0.325,0.318,0.0437,24.27,5.7379999999999995,8.232000000000001,10.298,-107.359,-1.122,437.341,33607.0,38.678000000000004,-0.081,-9.626,1
466249610,8108316467.0,8261091194.0,7494494058.0,7481279726.0,8685086346.0,8410448210.0,5683667537.0,100.0,0.312,0.325,0.318,0.0442,24.358,5.672999999999999,8.046,10.352,-84.06200000000001,-1.124,441.538,33530.0,39.111,-0.079,-9.671,1
466212725,8207663113.0,8355108696.0,7582166461.0,7572402734.0,8769251327.0,8521190235.0,5753332346.0,100.0,0.311,0.325,0.318,0.0446,26.215999999999998,4.553999999999999,5.185,10.126,-83.89,-1.127,445.787,33609.0,40.003,-0.076,-9.662,1
464196544,8293763539.0,8441006729.0,7664182581.0,7663525741.0,8811333818.0,8604246753.0,5821466059.0,100.0,0.307,0.325,0.316,0.0445,26.235,4.553,5.182,9.632,-88.931,-1.129,444.76599999999996,33667.0,40.81,-0.073,-9.47,1
448887831,8368383908.0,8518785295.0,7740907337.0,7747701257.0,8832375064.0,8666539142.0,5888102328.0,100.0,0.301,0.324,0.314,0.0446,24.313000000000002,4.718999999999999,5.567,9.068,-96.41799999999999,-1.131,446.281,33384.0,40.652,-0.071,-9.622,1
448427185,8433054895.0,8588444392.0,7812682110.0,7810187046.0,8842895686.0,8713258434.0,5953274064.0,100.0,0.294,0.32,0.311,0.0445,26.471999999999998,4.683,5.484,8.862,-63.998000000000005,-1.133,445.298,33372.0,40.961999999999996,-0.068,-9.802999999999999,1
448678106,8489103084.0,8649984021.0,7879826252.0,7872672835.0,8848155998.0,8748297903.0,6017013454.0,100.0,0.292,0.319,0.31,0.0445,25.000999999999998,4.697,5.516,8.81,-79.777,-1.135,445.022,33302.0,40.924,-0.065,-10.333,1
452478217,8537678180.0,8703404181.0,7942638513.0,7935158623.0,8850786153.0,8774577504.0,6079351978.0,100.0,0.292,0.319,0.31,0.0465,25.752,3.535,3.1239999999999997,8.171,-80.453,-1.137,465.278,33449.0,40.596,-0.063,-10.191,1
453584545,8579776598.0,8748704873.0,8001398371.0,7997644412.0,8852101231.0,8794287206.0,6140320425.0,100.0,0.292,0.319,0.309,0.0492,28.475,3.575,3.194,7.907,-66.245,-1.14,492.31,33320.0,40.622,-0.06,-10.38,0
453761804,8616261892.0,8785886097.0,8056367270.0,8060130201.0,8852758770.0,8809069481.0,6199948906.0,100.0,0.29100000000000004,0.318,0.309,0.0509,28.551,3.528,3.113,7.683,-52.766000000000005,-1.1420000000000001,509.156,33148.0,41.113,-0.057999999999999996,-10.366,0
451376902,8647882481.0,8814947853.0,8107789789.0,8122615989.0,8853087540.0,8820156188.0,6258266871.0,100.0,0.292,0.319,0.308,0.0529,30.066,3.8819999999999997,3.7680000000000002,7.3260000000000005,-74.817,-1.1440000000000001,529.149,33219.0,40.114000000000004,-0.055999999999999994,-10.568,0
474352332,8776558143.0,8937161291.0,8204896896.0,8210419566.0,9233018741.0,9018354627.0,6331996169.0,100.0,0.29100000000000004,0.319,0.308,0.0519,25.554000000000002,3.591,3.2239999999999998,7.175,-67.815,-1.146,519.347,33829.0,67.166,-0.053,-7.459,0
455707063,9000446409.0,9156390967.0,8350111298.0,8326315482.0,9844369440.0,9377696005.0,6422627465.0,100.0,0.289,0.318,0.306,0.055999999999999994,28.346,3.59,3.222,5.99,-68.17399999999999,-1.148,559.931,33296.0,66.945,-0.049,-6.94,0
439188318,9194482906.0,9352241138.0,8485957030.0,8442211398.0,10150044789.0,9647202038.0,6511266865.0,100.0,0.29,0.317,0.306,0.057999999999999996,27.2,3.5010000000000003,3.065,5.904,-45.295,-1.15,580.2769999999999,32253.0,66.745,-0.044000000000000004,-5.563,0
429305344,9362647870.0,9528127922.0,8613038521.0,8558107315.0,10302882464.0,9849331563.0,6597958146.0,100.0,0.294,0.317,0.307,0.0573,26.066,3.293,2.71,5.319,-73.218,-1.1520000000000001,573.388,31868.0,67.053,-0.04,-5.933,0
429135425,9508390840.0,9688754669.0,8731921206.0,8674003231.0,10379301301.0,10000928707.0,6682744123.0,100.0,0.29600000000000004,0.317,0.308,0.0572,29.06,3.263,2.661,5.343,-64.40100000000001,-1.1540000000000001,571.987,32100.0,67.186,-0.035,-5.74,0
421368017,9634701413.0,9834121380.0,8843134040.0,8788305339.0,10417510720.0,10114626565.0,6765666673.0,100.0,0.299,0.317,0.308,0.0567,26.206999999999997,3.263,2.662,4.641,-55.784,-1.156,566.816,32130.0,66.99,-0.028999999999999998,-5.567,0
423068378,9744170576.0,9964228055.0,8947171853.0,8870133606.0,10436615429.0,10199899958.0,6846766749.0,100.0,0.297,0.316,0.307,0.0593,30.648000000000003,3.7430000000000003,3.503,4.675,-36.221,-1.158,593.201,32059.0,65.694,-0.024,-5.655,0
427770052,9839043851.0,10079074693.0,9044497549.0,8951961872.0,10446167784.0,10263855003.0,6926084406.0,100.0,0.295,0.316,0.306,0.062,29.224,3.4819999999999998,3.031,4.136,-41.15,-1.16,619.564,32159.0,66.016,-0.019,-5.624,0
381523567,9921267356.0,10178661295.0,9135544168.0,9033790139.0,10450943961.0,10311821287.0,7003658818.0,100.0,0.29100000000000004,0.313,0.304,0.0644,31.699,3.995,3.989,4.438,-50.332,-1.161,644.487,30994.0,66.227,-0.013999999999999999,-5.367999999999999,0
336695322,9992527727.0,10262987860.0,9220716811.0,9115618406.0,10453332050.0,10347796000.0,7079528298.0,100.0,0.28800000000000003,0.311,0.303,0.0636,33.291,4.476,5.0089999999999995,4.904,-59.21,-1.163,635.862,29204.0,65.806,-0.009000000000000001,-5.882000000000001,0
328053146,10054286715.0,10332054388.0,9300394445.0,9197446673.0,10454526094.0,10374777035.0,7153730316.0,100.0,0.28800000000000003,0.31,0.303,0.0664,29.974,4.236000000000001,4.485,4.982,-55.65,-1.165,664.422,28901.0,66.541,-0.004,-6.028,0
319617846,10107811172.0,10385860881.0,9374931586.0,9279274939.0,10455123116.0,10395012811.0,7226301521.0,100.0,0.28600000000000003,0.309,0.302,0.0642,30.281,4.288,4.596,4.987,-66.127,-1.167,641.523,28552.0,67.773,0.001,-5.936,0
320553895,10171315242.0,10441523544.0,9452941916.0,9365382258.0,10519607406.0,10442282532.0,7300099107.0,100.0,0.289,0.309,0.302,0.0651,29.766,4.296,4.614,4.769,-51.506,-1.168,651.2719999999999,28520.0,68.454,0.006,0.161,0
320893588,10382680132.0,10637031614.0,9601561916.0,9490571584.0,11138079661.0,10770849878.0,7398043125.0,100.0,0.29,0.309,0.302,0.0654,26.326,4.4830000000000005,5.025,4.637,-54.016999999999996,-1.17,654.137,28421.0,64.12,0.011000000000000001,-0.345,0
328779652,10565863036.0,10804890774.0,9740593529.0,9615760910.0,11447315789.0,11017275388.0,7493834527.0,100.0,0.28600000000000003,0.309,0.3,0.0651,29.424,4.102,4.206,4.6610000000000005,-59.424,-1.171,650.778,28504.0,64.62100000000001,0.015,0.537,0
310717046,10724621554.0,10952334676.0,9870655361.0,9740950236.0,11601933853.0,11202094520.0,7587520623.0,100.0,0.284,0.307,0.299,0.0653,25.359,4.527,5.122999999999999,4.734,-49.131,-1.173,652.884,28553.0,64.102,0.019,3.909,0
304438019,10862212269.0,11087389705.0,9992326106.0,9866139562.0,11679242885.0,11340708869.0,7679147685.0,100.0,0.284,0.306,0.299,0.0648,30.309,4.477,5.012,4.794,-55.763999999999996,-1.175,648.195,28410.0,64.17699999999999,0.023,3.909,0
291102819,10981457555.0,11210055860.0,10106147126.0,9991328888.0,11717897401.0,11444669631.0,7768760965.0,100.0,0.284,0.305,0.298,0.0651,27.835,4.218,4.448,4.6419999999999995,-62.378,-1.176,650.7669999999999,27928.0,65.196,0.026000000000000002,3.923,0
283634867,11084803470.0,11320333140.0,10212624855.0,10104561802.0,11737224659.0,11522640203.0,7856404722.0,100.0,0.285,0.305,0.298,0.0643,26.993000000000002,4.375,4.7860000000000005,4.65,-42.751000000000005,-1.178,642.504,27671.0,66.602,0.03,4.105,0
277049567,11174369930.0,11418221546.0,10312233052.0,10201332989.0,11746888288.0,11581118131.0,7942122243.0,100.0,0.28600000000000003,0.303,0.298,0.0621,28.294,4.105,4.2139999999999995,4.466,-41.031000000000006,-1.179,621.319,27745.0,66.877,0.033,4.093999999999999,0
273481140,11251994195.0,11503721079.0,10405414914.0,10298104176.0,11751720102.0,11624976578.0,8025955862.0,100.0,0.28600000000000003,0.304,0.298,0.0596,25.093000000000004,4.537,5.146,4.395,-52.102,-1.18,595.946,27525.0,66.977,0.036000000000000004,4.172,0
269118682,11319268558.0,11576831737.0,10492585044.0,10394875363.0,11754136010.0,11657870412.0,8107946984.0,100.0,0.281,0.303,0.295,0.0575,25.211,4.898,5.999,4.462,-55.56399999999999,-1.182,575.029,27215.0,67.956,0.039,4.313,0
264389680,11377573006.0,11637553521.0,10574131293.0,10491646550.0,11755343963.0,11682540789.0,8188136103.0,100.0,0.276,0.301,0.293,0.0565,24.781999999999996,4.928,6.071000000000001,4.563,-42.928000000000004,-1.183,565.303,27394.0,67.509,0.040999999999999995,4.292,0
259579423,11428103527.0,11685886431.0,10650416495.0,10588417737.0,11755947940.0,11701043571.0,8266562825.0,100.0,0.27399999999999997,0.301,0.292,0.0596,25.426,4.149,4.303999999999999,4.465,-44.592,-1.185,596.048,27185.0,66.759,0.044000000000000004,4.244,0
263331970,11471896646.0,11721830467.0,10721780071.0,10685188924.0,11756249928.0,11714920657.0,8343265882.0,100.0,0.273,0.3,0.29100000000000004,0.0597,25.114,4.078,4.157,4.548,-52.808,-1.186,596.985,27417.0,66.207,0.046,4.519,0
263346100,11698449580.0,11933984527.0,10879797076.0,10829109835.0,12463646789.0,12078951405.0,8449370887.0,100.0,0.276,0.3,0.292,0.0608,21.006999999999998,4.785,5.724,5.0760000000000005,-52.318000000000005,-1.187,607.673,27427.0,66.982,0.048,4.533,0
258190001,11933666984.0,12159149891.0,11046428240.0,10982748629.0,12963113452.0,12424858583.0,8559551310.0,100.0,0.276,0.3,0.29100000000000004,0.0603,23.956999999999997,4.582,5.247999999999999,5.207999999999999,-49.369,-1.188,603.129,27229.0,67.387,0.05,4.486000000000001,0
259474989,12137522068.0,12356901080.0,11202309006.0,11136387422.0,13212846783.0,12684288966.0,8667310185.0,100.0,0.273,0.298,0.29,0.0591,23.421999999999997,4.777,5.706,5.412999999999999,-38.875,-1.19,590.957,27193.0,67.896,0.052000000000000005,4.591,0
257991793,12314196474.0,12538404381.0,11348132948.0,11290026216.0,13337713449.0,12878861753.0,8772700733.0,100.0,0.267,0.298,0.28800000000000003,0.0589,21.869,4.758,5.66,5.757999999999999,-50.281000000000006,-1.1909999999999998,589.485,26973.0,68.218,0.053,4.581,0
253813298,12467314293.0,12703659795.0,11484548894.0,11443665009.0,13400146782.0,13024791343.0,8875775005.0,100.0,0.262,0.297,0.28600000000000003,0.0599,20.244,5.432,7.376,6.184,-45.568999999999996,-1.192,598.9,27009.0,67.892,0.055,4.56,0
253905402,12600016403.0,12852667321.0,11612163812.0,11571986015.0,13431363448.0,13134238536.0,8976583908.0,100.0,0.261,0.29600000000000004,0.285,0.0589,23.386999999999997,4.593,5.273,6.296,-29.81,-1.193,589.476,26995.0,57.315,0.055999999999999994,4.195,0
254801293,12715024898.0,12985426960.0,11731545509.0,11672214681.0,13446971781.0,13216323931.0,9075177232.0,100.0,0.259,0.294,0.28300000000000003,0.0586,22.066,4.341,4.711,6.499,-36.676,-1.194,585.681,27059.0,42.333,0.055999999999999994,2.329,0
252655525,12814698927.0,13101938711.0,11843225161.0,11772443347.0,13454775948.0,13277887977.0,9171603669.0,100.0,0.258,0.294,0.28300000000000003,0.0569,21.008000000000003,4.28,4.58,6.8020000000000005,-37.949,-1.196,568.9119999999999,26795.0,42.501999999999995,0.055,2.063,0
250105556,12901083085.0,13202202574.0,11947699674.0,11872672012.0,13458678031.0,13324061011.0,9265910843.0,100.0,0.256,0.293,0.282,0.057,20.701999999999998,3.66,3.3489999999999998,7.108,-27.154,-1.197,569.836,26620.0,42.326,0.054000000000000006,1.245,0
245369727,12975949356.0,13286218550.0,12045433896.0,11972900678.0,13460629073.0,13358690787.0,9358145333.0,100.0,0.253,0.293,0.28,0.0584,23.439,3.497,3.0580000000000003,7.1,-28.246,-1.198,583.871,26496.0,41.958,0.053,1.169,0
251008799,13040833457.0,13353986638.0,12136862684.0,12073129344.0,13461604594.0,13384663119.0,9448352691.0,100.0,0.249,0.292,0.278,0.0597,21.886999999999997,3.304,2.728,7.257000000000001,-19.852,-1.199,596.82,26252.0,41.708,0.051,1.203,0
251471580,13359266833.0,13667707327.0,12349264045.0,12238908132.0,14445344187.0,13895768284.0,9579797330.0,100.0,0.247,0.29100000000000004,0.276,0.0595,16.834,4.287,4.596,7.739,-34.213,-1.2,594.664,26437.0,41.052,0.049,0.7909999999999999,0
